competencia,admin_cnpj,admin_nome,pl,n_veiculos
2015-10,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,76831478.07,1
2015-10,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,30956332.96,1
2015-10,,,1116377061.34,27
2015-10,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,10206830857.35,31
2015-10,360305000104.0,CAIXA ECONOMICA FEDERAL,4338537663.96,11
2015-10,806535000154.0,PLANNER CORRETORA DE VALORES SA,283458977.7,8
2015-10,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,170877525.68,1
2015-10,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,705618692.53,1
2015-10,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,799576518.88,7
2015-10,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1399498321.37,10
2015-10,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,134432856.42000002,4
2015-10,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2983779602.9,35
2015-10,3017677000120.0,BANCO J. SAFRA S.A.,134713440.38,3
2015-10,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,12470801.39,1
2015-10,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1582760770.47,24
2015-10,15489568000195.0,INTRADER DTVM LTDA,113481445.21,4
2015-10,11758741000152.0,BANCO FINAXIS S.A.,889042079.06,36
2015-10,5389174000101.0,MODAL D.T.V.M. LTDA,1363335319.72,20
2015-10,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3104052052.39,5
2015-10,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,45582853.43,4
2015-11,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,26122073962.53,3
2015-11,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1447824093.64,7
2015-11,33868597000140.0,CITIBANK DTVM SA,1487891071.21,7
2015-11,33886862000112.0,MAXIMA S/A CCTVM,4340739.53,2
2015-11,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",340036734.39,6
2015-11,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,5733748.36,1
2015-11,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,8305831216.95,45
2015-11,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,30689581.200000003,2
2015-11,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6449262282.52,150
2015-11,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1150969405.64,11
2015-11,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1560415224.93,7
2015-11,62232889000190.0,BANCO DAYCOVAL S.A.,298459548.99,4
2015-11,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2540681051.79,15
2015-11,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,375120194.49,3
2015-11,62418140000131.0,INTRAG DTVM LTDA.,1940147118.4,5
2015-11,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,300462442.67,9
2015-11,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,611153990.31,1
2015-11,50657675000186.0,SLW CVC LTDA,70801966.96,1
2015-11,30723886000162.0,BANCO MODAL S.A.,10935000.98,2
2015-11,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,30545764.23,1
2015-11,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,76810652.1,1
2015-11,,,1179183146.5,28
2015-11,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,11395833708.45,31
2015-11,360305000104.0,CAIXA ECONOMICA FEDERAL,4291166892.58,11
2015-11,806535000154.0,PLANNER CORRETORA DE VALORES SA,293423098.59000003,8
2015-11,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,172043405.57,1
2015-11,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,705239056.26,1
2015-11,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,821994423.73,7
2015-11,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1462297555.4,11
2015-11,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,135918533.57,4
2015-11,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3024825161.08,35
2015-11,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3322587979.57,5
2015-11,5389174000101.0,MODAL D.T.V.M. LTDA,1297355724.54,20
2015-11,11758741000152.0,BANCO FINAXIS S.A.,943114242.46,36
2015-11,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,45985136.95,4
2015-11,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1656421627.98,25
2015-11,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,12712747.08,1
2015-11,15489568000195.0,INTRADER DTVM LTDA,114116573.24,5
2015-11,3017677000120.0,BANCO J. SAFRA S.A.,134645392.8,3
2015-12,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9010364505.9,46
2015-12,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,110131220.19,1
2015-12,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,23409773139.35,3
2015-12,33886862000112.0,MAXIMA S/A CCTVM,6123422.45,2
2015-12,33868597000140.0,CITIBANK DTVM SA,1399243827.3200002,6
2015-12,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1462594320.8400002,7
2015-12,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",327045755.02,6
2015-12,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,30433804.73,2
2015-12,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6554601318.77,156
2015-12,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1205423033.72,11
2015-12,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1250295945.98,7
2015-12,62232889000190.0,BANCO DAYCOVAL S.A.,372242078.16,4
2015-12,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2518002789.3,15
2015-12,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,378032916.85,2
2015-12,62418140000131.0,INTRAG DTVM LTDA.,1695547545.95,5
2015-12,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,302215898.41,9
2015-12,30723886000162.0,BANCO MODAL S.A.,11217210.04,2
2015-12,50657675000186.0,SLW CVC LTDA,70917390.87,1
2015-12,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,136529181.88,4
2015-12,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,605049490.33,1
2015-12,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,78414435.44,1
2015-12,,,1180418353.13,29
2015-12,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,13619220285.03,31
2015-12,360305000104.0,CAIXA ECONOMICA FEDERAL,4154298367.65,11
2015-12,806535000154.0,PLANNER CORRETORA DE VALORES SA,427446861.05,9
2015-12,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,174303171.56,1
2015-12,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,705999475.18,1
2015-12,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,833607970.02,7
2015-12,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1501563698.22,11
2015-12,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36621686.83,1
2015-12,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3031530824.37,35
2015-12,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3530408606.9,5
2015-12,5389174000101.0,MODAL D.T.V.M. LTDA,1357283099.29,22
2015-12,11758741000152.0,BANCO FINAXIS S.A.,1032634426.58,35
2015-12,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,53257078.64,4
2015-12,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1820231032.45,26
2015-12,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,12549450.68,1
2015-12,15489568000195.0,INTRADER DTVM LTDA,114337676.62,4
2015-12,3017677000120.0,BANCO J. SAFRA S.A.,171090278.72,3
2016-01,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9130147092.4,46
2016-01,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,218870190.07,1
2016-01,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,22817794401.24,3
2016-01,33886862000112.0,MAXIMA S/A CCTVM,8066172.4,2
2016-01,33868597000140.0,CITIBANK DTVM SA,1412472641.4,6
2016-01,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1490168534.78,7
2016-01,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",328804896.83,6
2016-01,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,30211619.6,2
2016-01,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6630394999.05,155
2016-01,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1202146903.14,11
2016-01,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,978297412.2,7
2016-01,62232889000190.0,BANCO DAYCOVAL S.A.,356514492.03999996,4
2016-01,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2502032225.27,15
2016-01,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,379631014.98,1
2016-01,62418140000131.0,INTRAG DTVM LTDA.,1590609635.62,5
2016-01,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,311154977.3,10
2016-01,30723886000162.0,BANCO MODAL S.A.,11417040.65,2
2016-01,50657675000186.0,SLW CVC LTDA,71009082.96,1
2016-01,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,598838990.33,1
2016-01,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,119513142.69,4
2016-01,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,78383281.09,1
2016-01,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36657648.74,1
2016-01,,,1172426263.64,28
2016-01,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,14726951666.54,31
2016-01,360305000104.0,CAIXA ECONOMICA FEDERAL,3471099579.71,11
2016-01,806535000154.0,PLANNER CORRETORA DE VALORES SA,428651792.49,9
2016-01,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,705226912.83,1
2016-01,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,805696709.6800001,7
2016-01,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1538785906.18,12
2016-01,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,176140206.95,1
2016-01,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2996591790.87,35
2016-01,3017677000120.0,BANCO J. SAFRA S.A.,158719934.62,3
2016-01,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,12639459.15,1
2016-01,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1653492944.12,26
2016-01,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,57778532.84,4
2016-01,15489568000195.0,INTRADER DTVM LTDA,115318730.15,4
2016-01,5389174000101.0,MODAL D.T.V.M. LTDA,1384711815.49,22
2016-01,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3561002931.84,5
2016-01,11758741000152.0,BANCO FINAXIS S.A.,1049575450.15,35
2016-02,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,29407214.9,2
2016-02,33868597000140.0,CITIBANK DTVM SA,1426493547.53,6
2016-02,33886862000112.0,MAXIMA S/A CCTVM,19767568.15,3
2016-02,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",343760292.68,7
2016-02,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,270743918.55,1
2016-02,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9715597216.05,46
2016-02,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1530807955.47,7
2016-02,50657675000186.0,SLW CVC LTDA,71090703.07,1
2016-02,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,23151655907.85,3
2016-02,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,895410618.45,7
2016-02,62232889000190.0,BANCO DAYCOVAL S.A.,307228606.31,4
2016-02,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6713011755.83,155
2016-02,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2453715970.11,15
2016-02,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,379549207.58,1
2016-02,62418140000131.0,INTRAG DTVM LTDA.,1326766168.82,5
2016-02,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,330794058.02000004,10
2016-02,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,592503490.36,1
2016-02,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1214133225.28,11
2016-02,30723886000162.0,BANCO MODAL S.A.,10381031.56,2
2016-02,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,116577592.51,4
2016-02,,,1130546147.48,26
2016-02,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36219215.16,1
2016-02,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,13611363395.45,28
2016-02,360305000104.0,CAIXA ECONOMICA FEDERAL,3453010198.89,11
2016-02,806535000154.0,PLANNER CORRETORA DE VALORES SA,428498027.68,9
2016-02,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,177697054.66,1
2016-02,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,704841721.07,1
2016-02,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1552609646.76,12
2016-02,3017677000120.0,BANCO J. SAFRA S.A.,158690482.24,3
2016-02,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3062082375.07,35
2016-02,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,803957641.35,7
2016-02,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1004914.55,1
2016-02,5389174000101.0,MODAL D.T.V.M. LTDA,1390426274.21,23
2016-02,11758741000152.0,BANCO FINAXIS S.A.,1046504398.82,35
2016-02,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,62083118.55,4
2016-02,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1555088465.09,26
2016-02,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,12176110.9,1
2016-02,15489568000195.0,INTRADER DTVM LTDA,115935316.86,4
2016-02,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3406290696.02,5
2016-02,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,78354500.32,1
2016-03,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9116291833.62,46
2016-03,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,175099466.37,1
2016-03,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",298653231.19,7
2016-03,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,21582906950.18,3
2016-03,33868597000140.0,CITIBANK DTVM SA,1256670548.88,5
2016-03,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1542503770.64,7
2016-03,33886862000112.0,MAXIMA S/A CCTVM,25684327.94,3
2016-03,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,29424307.35,2
2016-03,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,339747959.58,10
2016-03,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1227429639.86,10
2016-03,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,868686351.24,6
2016-03,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6788328282.12,163
2016-03,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2392902560.7200003,14
2016-03,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,376707810.88,1
2016-03,62418140000131.0,INTRAG DTVM LTDA.,1246187953.29,5
2016-03,74073974000131.0,ESTRATEGIA INVESTIMENTOS S/A CVC,586042990.38,1
2016-03,30723886000162.0,BANCO MODAL S.A.,10576364.54,2
2016-03,50657675000186.0,SLW CVC LTDA,71194210.93,1
2016-03,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,90414053.58,4
2016-03,62232889000190.0,BANCO DAYCOVAL S.A.,313733743.96000004,4
2016-03,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,78365698.33,1
2016-03,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36936774.84,1
2016-03,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,14002724757.38,28
2016-03,360305000104.0,CAIXA ECONOMICA FEDERAL,3452579845.7799997,11
2016-03,806535000154.0,PLANNER CORRETORA DE VALORES SA,478984563.28,10
2016-03,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,178817040.98,1
2016-03,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,615464180.53,1
2016-03,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,752939770.0600001,7
2016-03,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1535056457.88,12
2016-03,3017677000120.0,BANCO J. SAFRA S.A.,158592575.05,3
2016-03,,,1090309949.54,23
2016-03,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3295269825.7799997,5
2016-03,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1465780.8299999998,2
2016-03,5389174000101.0,MODAL D.T.V.M. LTDA,1395377948.52,23
2016-03,11758741000152.0,BANCO FINAXIS S.A.,1027289986.97,35
2016-03,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,39284148.06,4
2016-03,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1484583597.68,26
2016-03,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,14089893.24,1
2016-03,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3108291677.77,37
2016-03,15489568000195.0,INTRADER DTVM LTDA,116210836.2,4
2016-04,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9136542261.18,46
2016-04,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,21756174.06,1
2016-04,33868597000140.0,CITIBANK DTVM SA,1021623110.98,5
2016-04,33886862000112.0,MAXIMA S/A CCTVM,102056615.31,4
2016-04,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1555963515.17,7
2016-04,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,23841463748.57,3
2016-04,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",277677043.98,7
2016-04,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,29295522.15,2
2016-04,62232889000190.0,BANCO DAYCOVAL S.A.,307422052.47,4
2016-04,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1213999086.26,11
2016-04,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,1000195904.69,7
2016-04,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,6960311998.63,166
2016-04,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2374706155.79,14
2016-04,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,372750900.24,1
2016-04,62418140000131.0,INTRAG DTVM LTDA.,1270176857.53,5
2016-04,30723886000162.0,BANCO MODAL S.A.,10717477.2,2
2016-04,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,330150262.57,10
2016-04,50657675000186.0,SLW CVC LTDA,71285254.81,1
2016-04,27652684000162.0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,80504034.0,5
2016-04,11758741000152.0,BANCO FINAXIS S.A.,1071547117.35,35
2016-04,22610500000188.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,78323269.5,1
2016-04,,,1005484873.46,21
2016-04,66670000100.0,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,13177402480.94,28
2016-04,360305000104.0,CAIXA ECONOMICA FEDERAL,2833218268.93,11
2016-04,806535000154.0,PLANNER CORRETORA DE VALORES SA,2123930143.35,10
2016-04,24361690000172.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36479166.43,1
2016-04,1638542000157.0,CA INDOSUEZ WEALTH (BRAZIL) S.A. DTVM,565795646.62,1
2016-04,2201501000161.0,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,539095863.31,7
2016-04,2671743000119.0,CM CAPITAL MARKETS DTVM LTDA,1504646956.29,12
2016-04,1522368000182.0,BANCO BNP PARIBAS BRASIL S/A,180067768.49,1
2016-04,3317692000194.0,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,3159668503.63,37
2016-04,3384738000198.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3031346541.22,5
2016-04,3751794000113.0,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1457793.35,2
2016-04,5389174000101.0,MODAL D.T.V.M. LTDA,1397313727.85,23
2016-04,12063256000127.0,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,81654998.66999999,4
2016-04,13486793000142.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1492209159.15,26
2016-04,13673855000125.0,FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,15179366.37,1
2016-04,15489568000195.0,INTRADER DTVM LTDA,118970109.82,4
2016-04,3017677000120.0,BANCO J. SAFRA S.A.,158528751.72,3
2016-05,36113876000191.0,OLIVEIRA TRUST DTVM S.A.,9080803912.69,46
2016-05,34829992000186.0,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,5496891.64,1
2016-05,33918160000173.0,"GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.",295119038.22,8
2016-05,42066258000130.0,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1546142659.0900002,7
2016-05,33868597000140.0,CITIBANK DTVM SA,1035103229.91,5
2016-05,30822936000169.0,BB GESTAO DE RECURSOS DTVM S.A,23808408881.96,3
2016-05,33886862000112.0,MAXIMA S/A CCTVM,95454026.48,4
2016-05,45246410000155.0,PLURAL S.A. BANCO MULTIPLO,22015213.94,2
2016-05,30723886000162.0,BANCO MODAL S.A.,10996340.29,2
2016-05,52904364000108.0,NECTON INVESTIMENTOS S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES,1257706758.61,11
2016-05,59281253000123.0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,970100021.07,6
2016-05,62232889000190.0,BANCO DAYCOVAL S.A.,326319557.26000005,4
2016-05,62285390000140.0,SOCOPA SOCIEDADE CORRETORA PAULISTA SA,7377928653.96,168
2016-05,62318407000119.0,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2384165262.0299997,14
2016-05,67030395000146.0,PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,337883605.7,10
2016-05,62382908000164.0,MASSA FALIDA DA CRUZEIRO DO SUL S.A. DTVM,72424515.16,1
