role,participant,offer_volume_brl_current,offers_current,issuers_current,volume_share_current,offer_count_share_current,rank_current,offer_volume_brl_previous,offers_previous,issuers_previous,volume_share_previous,offer_count_share_previous,rank_previous,delta_offer_volume_brl,delta_volume_share_pp,delta_offers,delta_offer_count_share_pp,rank_change,window_previous,window_current,methodology
gestor,OURO PRETO GESTAO DE RECURSOS S.A. E URBANO ADMINISTRACAO DE RECURSOS LTDA,70000000.0,1.0,1.0,0.0005339366617630924,0.0006002400960384153,169.0,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,0.05339366617630924,1.0,0.060024009603841535,-169.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BRAVE GESTORA DE RECURSOS LTDA. E EXT CAPITAL LTDA,69530000.0,2.0,1.0,0.0005303516584626831,0.0012004801920768306,171.0,0.0,0.0,0.0,0.0,0.0,0.0,69530000.0,0.053035165846268315,2.0,0.12004801920768307,-171.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,YARDS ASSET GESTORA DE RECURSOS LTDA,68781000.0,2.0,2.0,0.0005246385361818179,0.0012004801920768306,172.0,0.0,0.0,0.0,0.0,0.0,0.0,68781000.0,0.052463853618181795,2.0,0.12004801920768307,-172.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LIFT GESTORA DE RECURSOS S.A,68000000.0,2.0,2.0,0.0005186813285698612,0.0012004801920768306,173.0,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.05186813285698612,2.0,0.12004801920768307,-173.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CRESCERA OPERACOES ESTRUTURADAS LTDA. E ORRAM GESTAO DE RECURSOS LTDA,66500000.0,1.0,1.0,0.0005072398286749377,0.0006002400960384153,174.0,0.0,0.0,0.0,0.0,0.0,0.0,66500000.0,0.05072398286749377,1.0,0.060024009603841535,-174.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIARIOS LTDA,64500000.0,3.0,1.0,0.0004919844954817066,0.001800720288115246,175.0,29000000.0,3.0,1.0,0.00024510465880267686,0.00199203187250996,205.0,35500000.0,0.02468798366790297,0.0,-0.019131158439471406,30.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BOCAINA CAPITAL GESTORA DE RECURSOS LTDA,63050000.0,1.0,1.0,0.00048092437891661394,0.0006002400960384153,176.0,375000000.0,2.0,2.0,0.003169456794862201,0.0013280212483399733,62.0,-311950000.0,-0.2688532415945587,-1.0,-0.0727781152301558,-114.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,EVEREST CAPITAL OFFICE LTDA,63000000.0,2.0,2.0,0.00048054299558678313,0.0012004801920768306,177.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,0.048054299558678314,2.0,0.12004801920768307,-177.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,WNT GESTORA DE RECURSOS LTDA,62999999.99,4.0,3.0,0.00048054299551050653,0.0024009603841536613,178.0,131000000.02000001,7.0,3.0,0.0011071969071742333,0.004648074369189907,111.0,-68000000.03,-0.06266539116637268,-3.0,-0.2247113985036246,-67.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,OCTANTE GESTAO DE RECURSOS LTDA,62910000.0,2.0,2.0,0.00047985650559308776,0.0012004801920768306,179.0,226952000.0,5.0,4.0,0.0019181721560201767,0.0033200531208499337,83.0,-164042000.0,-0.1438315650427089,-3.0,-0.21195729287731027,-96.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VALORA GESTAO DE INVESTIMENTOS RENDA FIXA LTDA,60000006.0,2.0,2.0,0.0004576600415629359,0.0012004801920768306,180.0,172000000.07,6.0,4.0,0.0014537241838350947,0.00398406374501992,102.0,-111999994.07,-0.09960641422721588,-4.0,-0.27835835529430897,-78.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,60000000.0,1.0,1.0,0.00045765999579693635,0.0006002400960384153,181.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.045765999579693635,1.0,0.060024009603841535,-181.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,HCAM LTDA,60000000.0,2.0,1.0,0.00045765999579693635,0.0012004801920768306,181.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.045765999579693635,2.0,0.12004801920768307,-181.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LEXIS CAPITAL GESTAO DE RECURSOS LTDA,60000000.0,1.0,1.0,0.00045765999579693635,0.0006002400960384153,181.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.045765999579693635,1.0,0.060024009603841535,-181.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS S E FINANCAS S/A,60000000.0,1.0,1.0,0.00045765999579693635,0.0006002400960384153,181.0,10000000.0,1.0,1.0,8.451884786299202e-05,0.0006640106241699867,242.0,50000000.0,0.037314114793394436,0.0,-0.006377052813157135,61.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOMA ASSET GESTAO DE INVESIMENTOS LTDA,60000000.0,2.0,1.0,0.00045765999579693635,0.0012004801920768306,181.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.045765999579693635,2.0,0.12004801920768307,-181.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MULTINVEST CAPITAL ADMINISTRADORA DE RECURSOS LTDA,59940000.400000006,4.0,1.0,0.0004572023388522061,0.0024009603841536613,186.0,26680000.0,4.0,1.0,0.00022549628609846273,0.0026560424966799467,210.0,33260000.400000006,0.023170605275374335,0.0,-0.02550821125262854,24.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KIJANI GESTORA DE RECURSOS LTDA,57498512.83,1.0,1.0,0.00043857948566846484,0.0006002400960384153,187.0,0.0,0.0,0.0,0.0,0.0,0.0,57498512.83,0.04385794856684649,1.0,0.060024009603841535,-187.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CUPERTINO CAPITAL GESTAO DE RECURSOS LTDA,57000000.0,4.0,2.0,0.0004347769960070895,0.0024009603841536613,188.0,55500000.0,1.0,1.0,0.00046907960563960575,0.0006640106241699867,163.0,1500000.0,-0.0034302609632516235,3.0,0.17369497599836747,-25.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SPRINGS CAPITAL LTDA,56250000.0,1.0,1.0,0.00042905624605962784,0.0006002400960384153,189.0,0.0,0.0,0.0,0.0,0.0,0.0,56250000.0,0.04290562460596278,1.0,0.060024009603841535,-189.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTO LTDA,55000030.2,4.0,1.0,0.00041952189316938953,0.0024009603841536613,190.0,0.0,0.0,0.0,0.0,0.0,0.0,55000030.2,0.041952189316938955,4.0,0.24009603841536614,-190.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GUARDIAN GESTORA LTDA,55000000.1,2.0,2.0,0.000419521663576625,0.0012004801920768306,191.0,3664663333.6,14.0,9.0,0.03097331227616236,0.009296148738379814,8.0,-3609663333.5,-3.0553790612585736,-12.0,-0.8095668546302984,-183.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,GHIA GESTAO DE RECURSOS LTDA,55000000.0,2.0,2.0,0.00041952166281385833,0.0012004801920768306,192.0,50000000.0,2.0,1.0,0.00042259423931496014,0.0013280212483399733,166.0,5000000.0,-0.00030725765011018077,0.0,-0.01275410562631427,-26.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,B.SIDE WEALTH MANAGEMENT GESTAO DE RECURSOS LTDA,53000000.0,4.0,3.0,0.0004042663296206271,0.0024009603841536613,193.0,35000000.0,2.0,2.0,0.0002958159675204721,0.0013280212483399733,189.0,18000000.0,0.010845036210015499,2.0,0.10729391358136879,-4.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VALORA RENDA FIXA LTDA,53000000.0,6.0,2.0,0.0004042663296206271,0.003601440576230492,193.0,1908317272.76,34.0,10.0,0.01612887772507223,0.02257636122177955,13.0,-1855317272.76,-1.5724611395451604,-28.0,-1.8974920645549058,-180.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,50000000.0,1.0,1.0,0.0003813833298307803,0.0006002400960384153,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,1.0,0.060024009603841535,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FIBRA ASSET ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOS LTDA,50000000.0,1.0,1.0,0.0003813833298307803,0.0006002400960384153,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,1.0,0.060024009603841535,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE INFRAESTRUTURA ALLOCATION,50000000.0,2.0,1.0,0.0003813833298307803,0.0012004801920768306,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,2.0,0.12004801920768307,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NEBRASKA CAPITAL GESTAO DE RECURSOS LTDA,50000000.0,1.0,1.0,0.0003813833298307803,0.0006002400960384153,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,1.0,0.060024009603841535,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,QUADRA GESTAO DE RECURSOS S.A,50000000.0,1.0,1.0,0.0003813833298307803,0.0006002400960384153,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,1.0,0.060024009603841535,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTOS LTDA E ITER GESTORA DE RECURSOS LTDA,50000000.0,2.0,1.0,0.0003813833298307803,0.0012004801920768306,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,2.0,0.12004801920768307,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOLIS INVESTIMENTOS S.A E ITER GESTORA DE RECURSOS LTDA,50000000.0,3.0,1.0,0.0003813833298307803,0.001800720288115246,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,3.0,0.18007202881152462,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SPECIAL SITS NEO GESTAO DE RECURSOS LTDA,50000000.0,3.0,1.0,0.0003813833298307803,0.001800720288115246,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,3.0,0.18007202881152462,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VERONA GESTORA DE RECURSOS LTDA,50000000.0,1.0,1.0,0.0003813833298307803,0.0006002400960384153,195.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.03813833298307803,1.0,0.060024009603841535,-195.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FIGTREE CAPITAL ADMINISTRACAO DE RECURSOS LTDA,49810000.0,1.0,1.0,0.00037993407317742333,0.0006002400960384153,204.0,0.0,0.0,0.0,0.0,0.0,0.0,49810000.0,0.03799340731774233,1.0,0.060024009603841535,-204.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,KP GESTAO DE RECURSOS LTDA,49500000.0,3.0,3.0,0.0003775694965324725,0.001800720288115246,205.0,159000000.05,5.0,3.0,0.0013438496814441676,0.0033200531208499337,103.0,-109500000.05000001,-0.09662801849116952,-2.0,-0.15193328327346875,-102.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AVENTIS GESTAO DE RECUSRSOS LTDA,45000000.0,2.0,1.0,0.00034324499684770224,0.0012004801920768306,206.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.03432449968477022,2.0,0.12004801920768307,-206.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MAINU INVESTIMENTOS LTDA,44999984.99,1.0,1.0,0.0003432448823564267,0.0006002400960384153,207.0,0.0,0.0,0.0,0.0,0.0,0.0,44999984.99,0.034324488235642665,1.0,0.060024009603841535,-207.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SOMMA INVESTIMENTOS S.A,41000000.0,5.0,3.0,0.0003127343304612398,0.003001200480192077,208.0,20000000.0,1.0,1.0,0.00016903769572598404,0.0006640106241699867,217.0,21000000.0,0.014369663473525578,4.0,0.23371898560220905,9.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LAPLACE FINANCAS EMPREENDIMENTOS E PARTICIPACOES LTDA,40170000.06,1.0,1.0,0.0003064033676437089,0.0006002400960384153,209.0,0.0,0.0,0.0,0.0,0.0,0.0,40170000.06,0.03064033676437089,1.0,0.060024009603841535,-209.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS LT,40000000.62,1.0,1.0,0.0003051066685937775,0.0006002400960384153,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.62,0.03051066685937775,1.0,0.060024009603841535,-210.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MOKA GESTORA DE RECURSOS DE TERCEIROS LTDA,40000000.010000005,2.0,1.0,0.00030510666394090093,0.0012004801920768306,211.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.010000005,0.030510666394090093,2.0,0.12004801920768307,-211.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,CPV ASSET,40000000.0,1.0,1.0,0.0003051066638646242,0.0006002400960384153,212.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.030510666386462423,1.0,0.060024009603841535,-212.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RENOVA GESTORA DE RECURSOS LTDA,40000000.0,2.0,1.0,0.0003051066638646242,0.0012004801920768306,212.0,20000000.0,1.0,1.0,0.00016903769572598404,0.0006640106241699867,217.0,20000000.0,0.013606896813864018,1.0,0.053646956790684396,5.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,HORIZONTE CAPITAL GESTAO DE INVESTIMENTOS LTDA,37500000.0,2.0,1.0,0.0002860374973730852,0.0012004801920768306,214.0,0.0,0.0,0.0,0.0,0.0,0.0,37500000.0,0.02860374973730852,2.0,0.12004801920768307,-214.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTOS,37500000.0,1.0,1.0,0.0002860374973730852,0.0006002400960384153,214.0,20000000.0,1.0,1.0,0.00016903769572598404,0.0006640106241699867,217.0,17500000.0,0.011699980164710118,0.0,-0.006377052813157135,3.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SCORE CAPITAL GESTAO DE RECURSOS LTDA,37500000.0,1.0,1.0,0.0002860374973730852,0.0006002400960384153,214.0,217500000.0,5.0,4.0,0.0018382849410200765,0.0033200531208499337,87.0,-180000000.0,-0.15522474436469913,-4.0,-0.2719813024811518,-127.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AF INVEST ADMINISTRACAO DE RECURSOS LTDA,36700000.0,3.0,3.0,0.0002799353640957927,0.001800720288115246,217.0,22000000.0,2.0,2.0,0.00018594146529858245,0.0013280212483399733,216.0,14700000.0,0.009399389879721028,1.0,0.047269903977527276,-1.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LIBERTAS ASSET S/A,36500000.0,3.0,2.0,0.0002784098307764696,0.001800720288115246,218.0,40399995.37,6.0,5.0,0.0003414561062342612,0.00398406374501992,177.0,-3899995.3699999973,-0.006304627545779159,-3.0,-0.21833434569046742,-41.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LIBERTAS ASSET S.A,35400000.0,6.0,4.0,0.00027001939752019247,0.003601440576230492,219.0,33591290.629999995,3.0,3.0,0.0002839097182278519,0.00199203187250996,190.0,1808709.3700000048,-0.0013890320707659449,3.0,0.1609408703720532,-29.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,LIBERTAS ASSET SA,35200000.0,5.0,4.0,0.0002684938642008693,0.003001200480192077,220.0,16500000.0,3.0,3.0,0.00013945609897393684,0.00199203187250996,228.0,18700000.0,0.012903776522693247,2.0,0.10091686076821169,8.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,AZ QUEST AGRO LTDA,35000000.0,1.0,1.0,0.0002669683308815462,0.0006002400960384153,221.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.02669683308815462,1.0,0.060024009603841535,-221.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,FIBRA ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOSFIBRA ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIARIOS LTDA LTDA,35000000.0,1.0,1.0,0.0002669683308815462,0.0006002400960384153,221.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.02669683308815462,1.0,0.060024009603841535,-221.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,"MDA E FUNDOS 21, B3 SEGMENTO CETIP",35000000.0,1.0,1.0,0.0002669683308815462,0.0006002400960384153,221.0,65061364.0,2.0,1.0,0.0005498911525674747,0.0013280212483399733,153.0,-30061364.0,-0.028292282168592846,-1.0,-0.0727781152301558,-68.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,PATAGONIA CAPITAL GESTORA DE RECURSOS LTDA,35000000.0,3.0,3.0,0.0002669683308815462,0.001800720288115246,221.0,40000000.0,1.0,1.0,0.0003380753914519681,0.0006640106241699867,179.0,-5000000.0,-0.007110706057042188,2.0,0.11367096639452595,-42.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SENECA ASSET MANAGEMENT LTDA,35000000.0,3.0,1.0,0.0002669683308815462,0.001800720288115246,221.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.02669683308815462,3.0,0.18007202881152462,-221.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,SETE ASSET MANAGEMENT LTDA,35000000.0,1.0,1.0,0.0002669683308815462,0.0006002400960384153,221.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.02669683308815462,1.0,0.060024009603841535,-221.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,VEGA ASSET MANAGEMENT LTDA,35000000.0,1.0,1.0,0.0002669683308815462,0.0006002400960384153,221.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.02669683308815462,1.0,0.060024009603841535,-221.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,BRZ GESTAO DE RECURSOS LTA,33000000.18,3.0,1.0,0.000251712999061295,0.001800720288115246,228.0,0.0,0.0,0.0,0.0,0.0,0.0,33000000.18,0.0251712999061295,3.0,0.18007202881152462,-228.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,RJ GESTAO DE RECURSOS LTDA,31550000.0,3.0,1.0,0.00024065288112322237,0.001800720288115246,229.0,29000000.0,5.0,4.0,0.00024510465880267686,0.0033200531208499337,205.0,2550000.0,-0.0004451777679454486,-2.0,-0.15193328327346875,-24.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,STRIVO GESTAO DE RECURSOS S/A,31000000.0,2.0,1.0,0.00023645766449508377,0.0012004801920768306,230.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,0.023645766449508377,2.0,0.12004801920768307,-230.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,M8 PARTNERS GESTORA DE RECURSOS LT,30000000.11,1.0,1.0,0.0002288299987375115,0.0006002400960384153,231.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.11,0.02288299987375115,1.0,0.060024009603841535,-231.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
gestor,NERO CAPITAL GESTAO DE RECURSOS LTDA,30000000.11,2.0,1.0,0.0002288299987375115,0.0012004801920768306,231.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.11,0.02288299987375115,2.0,0.12004801920768307,-231.0,2024-06-01..2025-05-31,2025-06-01..2026-05-31,CVM registered valid primary public distributions
