cnpj_fundo,denominacao,pl_max,competencia_pl_max,competencias_observadas,anbima_tipo,anbima_foco,is_np
17313316000136,VALORA HORIZON HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,605441856.7,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
38221267000181,KP CP 35 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,604966796.96,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
51168507000190,AJAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,602402344.68,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
51168373000107,TT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,592747141.59,2023-12,2023-12,Outros,Recuperação,False
47463381000109,PCS II PRINCIPAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,589871308.73,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
53174018000176,MARSSANI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,588328132.59,2023-12,2023-12,Outros,N/D,False
55898077000112,TITÂNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,586969235.88,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
50314230000101,LUSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,585952427.65,2024-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
53212022000181,BALDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,585691670.35,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
53206400000114,CENTAURI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,584254294.56,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
30366204000101,ITAPEVA XI MULTICARTEIRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,582589434.03,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
53073256000195,B-ROL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,563640024.97,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,True
17015979000174,EXCLUSIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,558008890.38,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
40211675000102,G VALUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,555983152.22,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
55706529000117,FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,554159390.72,2024-12,"2025-12, 2024-12",N/D,N/D,True
55347951000123,MUGELLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,552726418.89,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
18911897000170,SPREAD INVESTIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,552241945.03,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
36953080000147,ENDURANCE INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,550804156.07,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62837773000184,JACARANDÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO INVEST BRASIL DE RESP LIMITADA,548942005.71,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
20403406000122,SG II A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,547907246.67,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
57584403000142,CAPRI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,547437699.82,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
16874770000101,VHG FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RECEBÍVEIS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,544173830.69,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
50440392000188,PLATINUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,529145471.21,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
57449433000146,SOA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS,525139710.59,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
48699902000194,COPERNICUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,521617765.81,2024-12,"2024-12, 2023-12",Outros,Multicarteira Outros,True
53287227000126,INVICT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,519517561.2,2023-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
23104485000169,CVPAR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,518028566.05,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
40054735000112,JCI II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,517918377.76,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
22802113000143,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MUSTANG MULTICARTEIRA - RESPONSABILIDADE LIMITADA,512447972.07,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
46285232000134,ROQUEDAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,511432466.92,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
56805661000149,PJUS COBALTO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA,507955256.94,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
59017361000193,ITAÚ SONETO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,497122718.79,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
61631599000156,GAIA FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP MULTISSETORIAL RESP LIMITADA,494343974.48,2025-12,"2026-06, 2025-12",N/D,N/D,False
29828733000109,C6 BANK TV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,490720357.85,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52998078000140,M12 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LONGO PRAZO,490442185.88,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
35689601000138,ÁGIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,488601024.1,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
28086648000141,QG PRIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,485829060.69,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
33269968000177,ASPEN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,485403495.17,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
52363951000129,ARC DIP JS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,484118379.9,2026-06,"2026-06, 2025-12, 2024-12",Outros,Recuperação,True
60412619000135,PS PLGN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,483407512.76,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
50442399000139,PRINZ DISCOVERY MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,483106385.91,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
44177436000126,GALAXY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,470080763.31,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
37087653000160,RIZA MEYENII DLG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,469473662.91,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
40054747000147,JCI III - FIDC RESPONSABILIDADE LIMITADA,467295710.96,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,False
57377286000146,JIVEMAUÁ BOSSANOVA SECURITIZADO MASTER FIDC CRÉD PRIV RESPONSABILIDADE LIMITADA,460838990.45,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
62626409000175,SUMUP SMART I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,459711342.54,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
60103810000103,JIVEMAUÁ BOSSANOVA CRÉDITO SECURITIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,457588450.78,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
17080215000162,MEGEVE FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,456261616.55,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
53314997000110,RAVENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,455577017.38,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
41373619000129,TREEFOLK 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,455400488.1,2025-12,"2025-12, 2024-12",Outros,Multicarteira Outros,False
60570464000165,BTG PACTUAL APOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,455169983.74,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
08661352000108,VVMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,454638659.23,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
48903717000170,VLBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,454630161.68,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
48904297000146,VNMB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,454603728.65,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
59400337000139,LUX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS FEEDER RESP LIMITADA,451943567.32,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,True
45274408000190,LIBRA FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,450690682.74,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49124193000181,MTPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,449247270.08,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
57270081000167,HAKKINEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,448090879.92,2024-12,2024-12,Outros,Multicarteira Outros,False
46879137000169,PLÊIADES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,448085875.06,2024-12,"2025-12, 2024-12",Outros,Multicarteira Outros,False
54197558000138,SINAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,447754562.09,2024-12,"2025-12, 2024-12",Outros,Poder Público,False
36847007000190,REN30 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,447636631.37,2026-06,"2026-06, 2025-12, 2024-12",N/D,N/D,False
32274338000128,JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,447206747.02,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
52982703000166,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS OSHER,446221266.45,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
51752029000160,LATACHE LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,439188871.27,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
53245260000193,CP II FUNDO DE INVESTIMENTO DE DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,438285053.6,2025-12,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
57139003000128,IMPACTO ROXO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA,433430474.49,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
47085610000107,FUNDO DE GESTÃO DE ATIVOS DE CRÉDITO - FIDC RESPONSABILIDADE LIMITADA,431089464.87,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
27326160000181,HB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,430621219.08,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
41755826000148,RIO DOCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,430614969.07,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
46744586000108,BYRON 61 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAO PADRONIZADOS,429373311.52,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
60115335000187,CEPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,426162106.52,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
41195737000194,SANTA FÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,426113248.28,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
57751173000169,LATACHE LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,424891588.9,2024-12,2024-12,Outros,N/D,False
50277965000102,PÁTRIA CRÉDITO ESTRUTURADO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,424798102.73,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
35823530000114,BANMINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,421195259.86,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
56544469000146,CREDIT RESTRUCTURING II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,418400842.92,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
55711612000184,TARTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,415818435.06,2024-12,"2026-06, 2025-12, 2024-12",Outros,Recuperação,True
17012019000150,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS SIFRA PERFORMANCE,415759589.5,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
26570645000153,JC 4870 VI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,415586938.89,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
54029281000134,JEFER BANKING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESP LIMITADA,415133268.2,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,True
37457367000149,POSITIVO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,414407777.37,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52196750000184,TUNGSTEN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,410342204.68,2023-12,2023-12,N/D,N/D,False
62627051000103,SUMUP SMART II FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,408290802.91,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
59385783000111,KRISPY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,408263112.06,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
45521676000169,HAWKER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,407886725.37,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
45207572000184,GOAT CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,407162857.9,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
60964573000167,RAINIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,405002985.47,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
44680409000171,JUST TEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,403020270.2,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
52714676000140,PROUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,402936364.72,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
61289587000195,ITAÚ POOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,402584008.82,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
50312715000158,PFC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,400067890.1,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
12182585000197,AGRO 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,398678892.9,2023-12,2023-12,Outros,N/D,True
22175345000119,FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS VIA MULTICRÉDITO RESPONSABILIDADE LIMITADA,397635893.82,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
58212304000100,BAROLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,395913875.88,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
36566199000167,LAPERANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,393322531.92,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
48887679000109,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,391369662.08,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
30791358000140,G5 SAÚDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,389432907.17,2025-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52967434000169,LEGACY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,387867105.63,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
19388377000198,ANKARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,383989061.67,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
49983891000132,PATRIA CRÉDITO ESTRUTURADO 365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,382919347.2,2026-06,2026-06,N/D,N/D,False
55595058000117,ATIVOS ESPECIAIS IV A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,382042857.75,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
50963249000170,BOREAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAL - RESPONSABILIDADE LIMITADA,378793185.92,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
52609670000103,IRÍDIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,375450727.01,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
36013923000125,SPECIALE BRAVE HIGH YIELD FI EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CRED RESPON LIMITADA,374946150.67,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
22945880000101,REAG SPECIAL SITUATION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO,373273408.61,2025-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
37294908000165,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CCS ASSET II - RESPONSABILIDADE LIMITADA,373009337.34,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
18676119000144,CROWN OCEAN CAPITAL CREDITS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,372748610.13,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,False
46390299000139,PAGOL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVAD,370414159.92,2025-12,"2025-12, 2024-12, 2023-12",N/D,N/D,False
50456492000100,LEGGERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,369825560.4,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
51660739000160,RUNEARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,367727175.02,2025-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,True
51390507000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZONDA HY,366726654.22,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
59942929000182,COTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,364012370.52,2026-06,"2026-06, 2025-12",Outros,Poder Público,False
48969738000198,RIZA MEYENII SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,363001786.63,2023-12,"2024-12, 2023-12",Outros,N/D,False
61536498000104,POLÍGONO DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,361926516.76,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
50443649000155,PRINZ DISCOVERY CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,359233235.13,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
59532738000142,CP III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,358187698.11,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,False
49311267000199,FUNDO DE INVESTIMENTO EM COTAS DE FIDC GUARDIAN I DE RESPONSABILIDADE LIMITADA,357999091.46,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
62626887000185,SUMUP SMART IV FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,356847386.67,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
53415069000142,VIRAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,355107615.79,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
61385893000125,FUNDO DE INVESTIMENTO EM COTAS DE FIDC SÊNIOR EXODUS INSTITUCIONAL - RESPONSABILIDADE LIMITADA,354481941.72,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
47117579000130,CRÉDITO CORPORATIVO SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,353470202.33,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
14115121000193,VALORA TITAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,353398508.86,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
44062556000188,ARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,352158020.63,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,True
54153227000104,FLYNN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,350615643.32,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
29746406000108,STEP-UP VIII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,350405514.87,2025-12,"2025-12, 2024-12, 2023-12",Outros,Poder Público,False
16802124000120,BERETTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,348509717.19,2026-06,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
23006061000161,MARTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,347825150.29,2025-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
56844535000101,SARFATY CRÉDITO CORPORATIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,347695795.17,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
54980022000194,BLC IV MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,347683030.1,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
51007736000122,LOGAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,347581066.66,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,False
60715499000145,SEVEN CRÉDITO ESTRUTURADO 360 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMIT,343410226.07,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,False
43721713000157,BTG CONSÓRCIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II,343317985.5,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,False
54178902000141,TANGERINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,343253628.95,2026-06,"2026-06, 2025-12, 2024-12",Outros,Poder Público,False
