role,participant,pl_current,funds_current,pl_previous_reconstructed,funds_previous_reconstructed,pl_previous_confirmed,funds_previous_confirmed,pl_previous_dated_cohort,pl_current_dated_cohort,share_current,share_previous_reconstructed,delta_share_pp_reconstructed,share_previous_min,share_previous_max,delta_share_pp_lower_bound,delta_share_pp_upper_bound,share_previous_dated_cohort,share_current_dated_cohort,delta_share_pp_dated_cohort,dated_market_coverage_previous,dated_cohort_current_pl_share,direction_crosscheck,decision_grade,rank_current,rank_previous_reconstructed,rank_change_reconstructed,delta_pl_brl_reconstructed,delta_funds_reconstructed,competencia_previous,competencia_current
gestor,PHRONESIS INVESTIMENTOS LTDA,2818319335.09,3.0,998582884.87,3.0,0.0,0.0,0.0,0.0,0.0029402342056070955,0.0012759811918991845,0.1664253013707911,0.0,0.6834678614078838,-68.05276272022768,0.29402342056070957,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,68,108,40,1819736450.2200003,0.0,2025-05,2026-05
gestor,NOVA S.R.M. ADMINISTRACAO DE RECURSOS E FINANCAS S/A,2746384695.22,9.0,977522066.4399999,4.0,0.0,0.0,0.0,637165968.75,0.0028651878167609396,0.001249069847222791,0.16161179695381486,0.0,0.6834678614078838,-68.06026735911229,0.28651878167609396,0.0,0.0023337691108637026,0.23337691108637026,0.31653213859211626,0.2848304461686299,same_direction,directional_only,69,110,41,1768862628.7799997,5.0,2025-05,2026-05
gestor,BLUE SOLUTIONS ASSET MANAGEMENT LTDA,2675134405.31,16.0,1665647745.33,17.0,146882834.62,2.0,146882834.62,378634448.96,0.002790855381488443,0.0021283513142196986,0.06625040672687443,0.00018768570664252628,0.6836555471145264,-68.08646917330378,0.26031696748459165,0.0005929436027485926,0.0013868370638584063,0.07938934611098136,0.31653213859211626,0.2848304461686299,same_direction,directional_only,70,84,14,1009486659.98,-1.0,2025-05,2026-05
gestor,ARTESANAL MCMS LTDA,2656203376.84,12.0,373492286.53999996,4.0,86161142.88,1.0,86161142.88,2035900082.54,0.002771105434503448,0.0004772454446848474,0.22938599898186005,0.00011009601651817897,0.6835779574244021,-68.08068519898987,0.2661009417985269,0.0003478193936573652,0.007456959345706918,0.7109139952049552,0.31653213859211626,0.2848304461686299,same_direction,directional_only,71,184,113,2282711090.3,8.0,2025-05,2026-05
gestor,REGIA CAPITAL LTDA,2585230919.89,8.0,1789489978.47,6.0,1142257199.6100001,4.0,1142257199.6100001,2066721055.41,0.002697062850690388,0.002286595925301738,0.041046692538864976,0.0014595670776027133,0.6849274284854866,-68.22303656347962,0.12374957730876747,0.0046111181129809805,0.007569848354189096,0.29587302412081157,0.31653213859211626,0.2848304461686299,same_direction,directional_only,72,78,6,795740941.4199998,2.0,2025-05,2026-05
gestor,APEX GROUP INVESTIMENTOS LTDA,2532101392.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026416350461942813,0.0,0.2641635046194281,0.0,0.6834678614078838,-68.08262263616895,0.2641635046194281,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,73,501,428,2532101392.72,1.0,2025-05,2026-05
gestor,VINCI SPS GESTAO DE RECURSOS LTDA,2493142902.39,9.0,1795509910.1299999,8.0,27871172.86,1.0,27871172.86,10170249.42,0.002600991289313757,0.0022942881456382382,0.03067031436755187,3.561356088148934e-05,0.6835034749687654,-68.09024836794516,0.25653777284322676,0.00011251167429598996,3.7250912808069654e-05,-0.00752607614879203,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,74,77,3,697632992.26,1.0,2025-05,2026-05
gestor,EUQUEROINVESTIR GESTAO DE RECURSOS LTDA,2471267501.22,28.0,1911120169.72,18.0,1814972936.45,15.0,1814972936.45,1551117219.6,0.002578169601941216,0.002442014007018916,0.01361555949223,0.002319157844386372,0.6857870192522703,-68.3208849650329,0.02590117575548439,0.007326768948965533,0.00568132893464623,-0.16454400143193032,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,75,74,-1,560147331.4999998,10.0,2025-05,2026-05
gestor,FARMTECH GESTAO DE RECURSOS LTDA,2444047404.45,12.0,1966729718.09,13.0,567132424.16,5.0,567132424.16,1405336229.1200001,0.0025497720181022884,0.0025130714413943963,0.0036700576707892132,0.0007246772576505341,0.6841925386655344,-68.16427666474321,0.18250947604517542,0.002289427104855075,0.005147372023543797,0.28579449186887224,0.31653213859211626,0.2848304461686299,same_direction,directional_only,76,69,-7,477317686.3599999,-1.0,2025-05,2026-05
gestor,EUROVEST ASSET MANAGEMENT LTDA,2167261890.4700003,2.0,2174255777.91,2.0,0.0,0.0,0.0,0.0,0.0022610133151093406,0.0027782465742465256,-0.0517233259137185,0.0,0.6834678614078838,-68.12068480927745,0.22610133151093406,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,77,65,-12,-6993887.43999958,0.0,2025-05,2026-05
gestor,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,2144323058.74,41.0,2111092766.53,38.0,888672081.08,20.0,888672081.08,1254566292.34,0.0022370821952928353,0.0026975373854894137,-0.04604551901965784,0.0011355380493744463,0.6846033994572583,-68.23663172619655,0.1101544145918389,0.003587433662897979,0.004595141931917395,0.10077082690194165,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,78,66,-12,33230292.21000004,3.0,2025-05,2026-05
gestor,LETO ASSET MANAGEMENT LTDA,2128731158.31,12.0,726222968.89,7.0,0.0,0.0,0.0,137864604.17,0.0022208158203636643,0.000927961878246553,0.12928539421171115,0.0,0.6834678614078838,-68.12470455875201,0.22208158203636644,0.0,0.0005049612981129529,0.05049612981129529,0.31653213859211626,0.2848304461686299,same_direction,directional_only,79,131,52,1402508189.42,5.0,2025-05,2026-05
gestor,AUGME CAPITAL GESTAO DE RECURSOS LTDA,2121053106.83,26.0,1151304121.6200001,18.0,454059345.84000003,6.0,454059345.84000003,831849901.55,0.0022128056316980892,0.0014711271619024173,0.07416784697956719,0.000580193386123689,0.6840480547940077,-68.18352491623095,0.16326122455744002,0.0018329683320761532,0.003046844464905992,0.12138761328298389,0.31653213859211626,0.2848304461686299,same_direction,directional_only,80,99,19,969748985.2099998,8.0,2025-05,2026-05
gestor,IORQ GESTAO DE RECURSOS LTDA,2111506564.6,17.0,1649679812.53,12.0,573930567.27,4.0,573930567.27,938479095.22,0.002202846125101218,0.0021079476179066354,0.009489850719458272,0.0007333638703289882,0.6842012252782129,-68.19983791531116,0.14694822547722297,0.0023168701718279607,0.0034373987799638764,0.11205286081359157,0.31653213859211626,0.2848304461686299,same_direction,directional_only,81,86,5,461826752.06999993,5.0,2025-05,2026-05
gestor,EB CAPITAL CREDITO PRIVADO LTDA,2084491053.34,1.0,0.0,0.0,0.0,0.0,0.0,2084491053.34,0.002174661976733205,0.0,0.2174661976733205,0.0,0.6834678614078838,-68.12931994311506,0.2174661976733205,0.0,0.007634935120123102,0.7634935120123102,0.31653213859211626,0.2848304461686299,same_direction,directional_only,82,501,419,2084491053.34,1.0,2025-05,2026-05
gestor,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,2067324375.5,9.0,1568059512.16,5.0,0.0,0.0,0.0,60962351.52,0.002156752702665725,0.0020036538534858282,0.015309884917989692,0.0,0.6834678614078838,-68.13111087052181,0.21567527026657252,0.0,0.0002232888444781537,0.02232888444781537,0.31653213859211626,0.2848304461686299,same_direction,directional_only,83,87,4,499264863.3399999,4.0,2025-05,2026-05
gestor,PRAVALER S/A,2054916276.52,4.0,177940614.66,1.0,0.0,0.0,0.0,1916701543.1999998,0.0021438078540840476,0.00022737108859090705,0.19164367654931405,0.0,0.6834678614078838,-68.13240535537997,0.21438078540840477,0.0,0.007020366867741553,0.7020366867741553,0.31653213859211626,0.2848304461686299,same_direction,directional_only,84,247,163,1876975661.86,3.0,2025-05,2026-05
gestor,LATACHE GESTAO DE RECURSOS LTDA,2051804645.93,11.0,1889296337.2,12.0,951178373.49,5.0,951178373.49,1089848026.68,0.002140561620563942,0.002414127689065146,-0.02735660685012041,0.0012154080879049924,0.6846832694957888,-68.25427078752249,0.09251535326589494,0.0038397620327304863,0.003991822829444772,0.0152060796714286,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,85,75,-10,162508308.73000002,-1.0,2025-05,2026-05
gestor,KINEA INVESTIMENTOS LTDA,1978199653.56,4.0,658234053.68,1.0,0.0,0.0,0.0,0.0,0.0020637726231018025,0.0008410861883263494,0.12226864347754532,0.0,0.6834678614078838,-68.14040887847821,0.20637726231018025,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,86,135,49,1319965599.88,3.0,2025-05,2026-05
gestor,MAM ASSET MANAGEMENT GESTORA DE RECURSOS LTDA,1945034361.84,4.0,1876318341.5900002,6.0,0.0,0.0,0.0,0.0,0.002029172667042896,0.002397544510484966,-0.036837184344207026,0.0,0.6834678614078838,-68.14386887408409,0.20291726670428958,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,87,76,-11,68716020.24999976,-2.0,2025-05,2026-05
gestor,OPEA GESTORA DE RECURSOS LTDA,1896183868.05,10.0,2738901184.01,12.0,1942149686.93,9.0,1942149686.93,1172911341.28,0.0019782089983720534,0.0034997459401901673,-0.1521536941818114,0.0024816632749500665,0.685949524682834,-68.39713156844618,-0.050345427657801305,0.007840162095350265,0.004296061610809277,-0.35441004845409885,0.31653213859211626,0.2848304461686299,same_direction,directional_only,88,57,-31,-842717315.9600003,-2.0,2025-05,2026-05
gestor,PRISMA CAPITAL LTDA,1877456387.2,6.0,1677780962.5800002,5.0,791282311.32,1.0,791282311.32,803449345.82,0.0019586714040709225,0.0021438550417948437,-0.01851836377239212,0.0010110941835922587,0.6844789555914762,-68.25202841874052,0.09475772204786638,0.0031942860149665755,0.002942820799260342,-0.025146521570623345,0.31653213859211626,0.2848304461686299,same_direction,directional_only,89,81,-8,199675424.6199999,1.0,2025-05,2026-05
gestor,RENOVA GESTORA DE RECURSOS LTDA,1821071976.43,18.0,1059002522.83,12.0,268774036.19,3.0,268774036.19,406382753.48,0.001899847916205357,0.0013531849201288693,0.05466629960764879,0.000343437305250748,0.6838112987131346,-68.19114507969293,0.15564106109546091,0.0010849997942651308,0.001488471707175373,0.04034719129102423,0.31653213859211626,0.2848304461686299,same_direction,directional_only,90,106,16,762069453.6,6.0,2025-05,2026-05
gestor,LIBERTAS ASSET S/A,1810355504.31,35.0,811121100.77,18.0,174292952.18,2.0,174292952.18,786040465.95,0.001888667870886024,0.0010364440294506156,0.08522238414354083,0.00022271013476384216,0.6836905715426477,-68.18019036717617,0.1665957736122182,0.0007035940671124923,0.0028790567125263184,0.2175462645413826,0.31653213859211626,0.2848304461686299,same_direction,directional_only,91,121,30,999234403.54,17.0,2025-05,2026-05
gestor,KUMB INVEST S.A,1800662464.82,3.0,3757989903.84,1.0,0.0,0.0,0.0,-173276.91,0.0018785555298500185,0.0048019293233441665,-0.2923373793494148,0.0,0.6834678614078838,-68.15893058780338,0.18785555298500184,0.0,-6.346671354360682e-07,-6.346671354360681e-05,0.31653213859211626,0.2848304461686299,same_direction,directional_only,92,43,-49,-1957327439.0200002,2.0,2025-05,2026-05
gestor,TRIUS CAPITAL GESTAO DE INVESTIMENTOS E CONSULTORIA LTDA,1782546719.98,5.0,1325929768.92,2.0,0.0,0.0,0.0,40174193.21,0.001859656134037969,0.001694262411819131,0.016539372221883793,0.0,0.6834678614078838,-68.16082052738459,0.1859656134037969,0.0,0.000147147361544281,0.014714736154428101,0.31653213859211626,0.2848304461686299,same_direction,directional_only,93,94,1,456616951.05999994,3.0,2025-05,2026-05
gestor,BERKANA INVESTIMENTOS E GESTAO DE RECURSOS LTDA,1772099509.24,6.0,1727010565.26,5.0,0.0,0.0,0.0,0.0,0.0018487569978086272,0.0022067602327971183,-0.03580032349884911,0.0,0.6834678614078838,-68.16191044100752,0.1848756997808627,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,94,80,-14,45088943.98000002,1.0,2025-05,2026-05
gestor,PRISMA CLAIMS LTDA,1771616873.73,11.0,1749475250.0,9.0,729376764.4,3.0,729376764.4,915541710.7,0.0018482534844495575,0.0022354654265717105,-0.0387211942122153,0.0009319917728249884,0.684399853180709,-68.25515996962595,0.09162617116245692,0.002944382763059502,0.003353385254285793,0.04090024912262909,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,95,79,-16,22141623.73000002,2.0,2025-05,2026-05
gestor,KP GESTAO DE RECURSOS LTDA,1750563413.75,11.0,1495995780.24,11.0,1304667188.23,6.0,1304667188.23,1401265015.6200001,0.001826289293802723,0.0019115713954934146,-0.008528210169069156,0.0016670932569470137,0.6851349546648309,-68.33086653710282,0.015919603685570938,0.005266742468432984,0.005132460253650199,-0.013428221478278476,0.31653213859211626,0.2848304461686299,same_direction,directional_only,96,89,-7,254567633.51,0.0,2025-05,2026-05
gestor,PATRIMONIAL GESTAO DE RECURSOS LTDA,1727950607.47,14.0,1185640592.65,12.0,877467664.87,8.0,877467664.87,1271736172.8,0.0018026983026466056,0.0015150020288706959,0.028769627377590975,0.0011212211363101578,0.684589082544194,-68.27863842415475,0.06814771663364479,0.003542203143406442,0.00465803062751641,0.1115827484109968,0.31653213859211626,0.2848304461686299,same_direction,directional_only,97,95,-2,542310014.8199999,2.0,2025-05,2026-05
gestor,ARTESANAL AGRO LTDA,1717452403.4599998,6.0,301392822.51,1.0,301392822.51,1.0,301392822.51,1717452403.4599998,0.0017917459672801598,0.0003851173284891964,0.14066286387909632,0.0003851173284891964,0.6838529787363731,-68.2061232769093,0.14066286387909632,0.0012166768600564099,0.006290570377505857,0.5073893517449447,0.31653213859211626,0.2848304461686299,same_direction,directional_only,98,202,104,1416059580.9499998,5.0,2025-05,2026-05
gestor,KOBOLD GESTORA DE FUNDOS LTDA,1705586513.38,4.0,1404389682.34,4.0,1162523758.35,3.0,1162523758.35,1454472269.35,0.001779366782473526,0.0017945178591723986,-0.0015151076698872654,0.0014854635236249444,0.6849533249315088,-68.31739581490353,0.029390325884858154,0.004692931119828925,0.005327344241997169,0.06344131221682446,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,99,90,-9,301196831.0400002,0.0,2025-05,2026-05
gestor,VERDE ASSET MANAGEMENT S.A,1697983196.05,6.0,1351111344.72,4.0,894724719.16,1.0,894724719.16,954235650.26,0.001771434560808149,0.0017264392271741896,0.004499533363395937,0.0011432720617117979,0.6846111334695957,-68.28396989087875,0.06281624990963511,0.003611867239759246,0.003495110841262624,-0.011675639849662196,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,100,93,-7,346871851.3299999,2.0,2025-05,2026-05
gestor,CULTINVEST ASSET MANAGEMENT LTDA,1654041358.87,10.0,3078482598.88,10.0,354375196.09000003,4.0,354375196.09000003,279455953.34,0.001725591887437096,0.00393366034535148,-0.2208068457914384,0.00045281778001361576,0.6839206791878976,-68.21950873004604,0.12727741074234802,0.001430558622033377,0.0010235726698199622,-0.04069859522134148,0.31653213859211626,0.2848304461686299,same_direction,directional_only,101,50,-51,-1424441240.0100002,0.0,2025-05,2026-05
gestor,MENESTYS GESTORA DE RECURSOS LTDA,1653818133.23,31.0,230856325.63,9.0,86913087.28999999,2.0,86913087.28999999,1230793990.9,0.0017253590055013536,0.0002949863591675536,0.14303726463337998,0.0001110568450473387,0.6835789182529312,-68.18535592474298,0.16143021604540148,0.00035085487856399537,0.004508070328103318,0.4157215449539323,0.31653213859211626,0.2848304461686299,same_direction,directional_only,102,227,125,1422961807.6,22.0,2025-05,2026-05
gestor,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIARIOS LTDA,1633276490.3500001,38.0,745330799.02,16.0,98526308.99,2.0,98526308.99,127501871.18,0.0017039287721409412,0.0009523777101552468,0.07515510619856944,0.0001258961264841366,0.683593757534368,-68.18898287622271,0.15780326456568045,0.00039773568347309753,0.00046700536929328426,0.006926968582018672,0.31653213859211626,0.2848304461686299,same_direction,directional_only,103,128,25,887945691.3300002,22.0,2025-05,2026-05
gestor,STRATA CAPITAL GESTAO DE RECURSOS LTDA,1586867338.92,33.0,1662864105.93,19.0,607959322.45,9.0,607959322.45,280299570.38,0.0016555120534289263,0.002124794402146354,-0.04692823487174279,0.0007768455404550236,0.6842447069483389,-68.25891948949099,0.08786665129739027,0.0024542390668774007,0.0010266626141765523,-0.14275764527008483,0.31653213859211626,0.2848304461686299,same_direction,directional_only,104,85,-19,-75996767.00999999,14.0,2025-05,2026-05
gestor,B.OND CAPITAL LTDA,1552167256.28,3.0,1130200087.9,3.0,0.0,0.0,0.0,0.0,0.001619310914457475,0.0014441605970754708,0.017515031738200414,0.0,0.6834678614078838,-68.18485504934264,0.1619310914457475,0.0,0.0,0.0,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,105,103,-2,421967168.3799999,0.0,2025-05,2026-05
gestor,WNT GESTORA DE RECURSOS LTDA,1436306710.37,30.0,1952114661.1,31.0,538891245.67,10.0,538891245.67,192939537.22,0.0014984384725295927,0.0024943964389280734,-0.09959579663984808,0.0006885909065460897,0.68415645231443,-68.26580138419004,0.08098475659835029,0.0021754217742591024,0.0007066860979906558,-0.14687356762684467,0.31653213859211626,0.2848304461686299,same_direction,directional_only,106,70,-36,-515807950.73,-1.0,2025-05,2026-05
gestor,ARTESANAL IMOBILIARIO LTDA,1418933308.87,2.0,0.0,0.0,0.0,0.0,0.0,1418933308.87,0.0014803135323490952,0.0,0.1480313532349095,0.0,0.6834678614078838,-68.19875478755347,0.1480313532349095,0.0,0.005197174502450122,0.5197174502450121,0.31653213859211626,0.2848304461686299,same_direction,directional_only,107,501,394,1418933308.87,2.0,2025-05,2026-05
gestor,ALGARVE CAPITAL GESTAO DE RECURSOS LTDA,1375840875.33,20.0,1156243923.58,17.0,945487171.16,9.0,945487171.16,1099698978.39,0.001435357006124535,0.0014774392011814472,-0.004208219505691217,0.001208135915266746,0.6846759973231507,-68.32406403170262,0.022722109085778906,0.003816787516870606,0.004027904239847952,0.021111672297734585,0.31653213859211626,0.2848304461686299,indeterminate,not_decision_grade,108,98,-10,219596951.75,3.0,2025-05,2026-05
gestor,SOSU CAPITAL GESTAO DE INVESTIMENTOS LTDA,1364512755.78,21.0,781706352.24,14.0,64779529.63,5.0,64779529.63,194979743.49,0.0014235388547279148,0.000998858099972553,0.042468075475536174,8.27747627966973e-05,0.6835506361706806,-68.21270973159527,0.13407640919312175,0.00026150508180580354,0.0007141588297532409,0.04526537479474374,0.31653213859211626,0.2848304461686299,same_direction,directional_only,109,123,14,582806403.54,7.0,2025-05,2026-05
gestor,ORIZ ASSET MANAGEMENT LTDA,1361091743.66,17.0,373443388.61,8.0,156435896.24,4.0,156435896.24,379829596.19,0.001419969856450188,0.0004771829633025324,0.09427868931476556,0.00019989253207170518,0.6836677539399556,-68.22477840835055,0.12200773243784828,0.0006315078556028933,0.0013912145696027577,0.07597067139998644,0.31653213859211626,0.2848304461686299,same_direction,directional_only,110,185,75,987648355.0500001,9.0,2025-05,2026-05
gestor,APUAMA CAPITAL GESTORA DE RECURSOS LTDA,1348286855.76,19.0,380244679.51,9.0,133859593.78999999,2.0,133859593.78999999,181865563.88,0.0014066110546516182,0.00048587359820177246,0.09207374564498458,0.00017104471408353918,0.6836389061219674,-68.22322950673158,0.12355663405680789,0.0005403707656490061,0.000666125085345675,0.012575431969666893,0.31653213859211626,0.2848304461686299,same_direction,directional_only,111,182,71,968042176.25,10.0,2025-05,2026-05
gestor,GUARDIAN GESTORA LTDA,1323494814.42,12.0,2104571040.1299999,13.0,1256791241.97,7.0,1256791241.97,301986904.45,0.0013807465590754398,0.002689203975863436,-0.13084574167879962,0.0016059177572486697,0.6850737791651326,-68.36930326060572,-0.022517119817322993,0.005073474574782618,0.00110609753824954,-0.3967377036533078,0.31653213859211626,0.2848304461686299,same_direction,directional_only,112,67,-45,-781076225.7099998,-1.0,2025-05,2026-05
