competencia,cnpj,tp_registro,denominacao,pl,tab4_source_rows,tab4_duplicate_rows_dropped,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_selection_rule,tab4_source_types,tab4_pl_values,tab4_warning,is_fic_fidc,admin_nome,admin_cnpj,condominio,exclusivo,carteira_dc,dc_inadimplentes,reports_tab_i,reports_carteira_dc,reports_dc_inadimplentes,report_flag_source,segmento_principal,cotistas,publico_alvo,classificacao_anbima,custodiante_nome,custodiante_cnpj,cnpj_fundo,gestor_nome,gestor_cnpj,inad_pct
2026-06,26142862000142,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLUBCARD VAREJO - RESPONSABILIDADE LIMITADA,2470380152.66,1,0,False,False,False,registro_unico,Classe,2470380152.66,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,ABERTO,N,2058076183.62,41143307.9,True,True,True,campo_bruto_CVM,Cartao de credito,8,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,26142862000142,PHRONESIS INVESTIMENTOS LTDA.,10479557000100,0.019991149126283577
2026-06,38314763000180,Classe,SOMA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2464460565.77,1,0,False,False,False,registro_unico,Classe,2464460565.77,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,S,2274812019.32,178527668.32,True,True,True,campo_bruto_CVM,Cartao de credito,3,,,BANCO GENIAL S.A.,45246410000155,38314763000180,GENIAL GESTÃO LTDA.,22119959000183,0.07848018508947675
2026-06,59356753000187,Classe,ER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2463356625.53,1,0,False,False,False,registro_unico,Classe,2463356625.53,,False,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118,FECHADO,N,2461430928.86,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118,59356753000187,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,31636333000135,0.0
2026-06,63662224000189,Classe,FIDC SANTANDER AUTO LOANS I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,2430490971.94,1,0,False,False,False,registro_unico,Classe,2430490971.94,,False,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,FECHADO,N,2367073934.46,18901391.69,True,True,True,campo_bruto_CVM,Financeiro,134,,,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142,63662224000189,APEX GROUP INVESTIMENTOS LTDA.,23025053000162,0.007985129410126334
2026-06,60528786000146,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK I RESPONSABILIDADE LIMITADA,2374382918.49,1,0,False,False,False,registro_unico,Classe,2374382918.49,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,2372987761.72,428741.91,True,True,True,campo_bruto_CVM,Financeiro,153,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,60528786000146,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.00018067598869082971
2026-06,22128298000152,Classe,VALORA GUARDIAN MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,2370125529.63,1,0,False,False,False,registro_unico,Classe,2370125529.63,,False,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,02201501000161,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,4,,,,,22128298000152,VALORA RENDA FIXA LTDA.,17482086000139,0.0
2026-06,47228232000165,Classe,AGRO FLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2352850421.12,1,0,False,False,False,registro_unico,Classe,2352850421.12,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,2116527751.05,316180333.31,True,True,True,campo_bruto_CVM,Financeiro,7,,,BANCO DAYCOVAL S.A.,62232889000190,47228232000165,ECO GESTÃO DE ATIVOS LTDA,11695155000106,0.14938633956164493
2026-06,42358004000196,Classe,ACONCÁGUA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,2341582512.2,1,0,False,False,False,registro_unico,Classe,2341582512.2,,False,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,00329598000167,FECHADO,N,2341685355.99,0.0,True,True,True,campo_bruto_CVM,Setor publico,4,,,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,00329598000167,42358004000196,ACURA GESTORA DE RECURSOS LTDA,18167777000100,0.0
2026-06,55720253000121,Classe,ITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE ILIMITADA,2302518318.66,1,0,False,False,False,registro_unico,Classe,2302518318.66,,False,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",33886862000112,FECHADO,S,705835812.11,0.0,True,True,True,campo_bruto_CVM,Setor publico,1,,,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186,55720253000121,SMART AGRO INVESTIMENTOS LTDA.,28264093000180,0.0
2026-06,59929098000109,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO XII,2207591119.67,1,0,False,False,False,registro_unico,Classe,2207591119.67,,False,BANCO DAYCOVAL S.A.,62232889000190,FECHADO,N,2055685572.6,136455.75,True,True,True,campo_bruto_CVM,Financeiro,485,,,BANCO DAYCOVAL S.A.,62232889000190,59929098000109,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,09452272000105,6.637967976173167e-05
2026-06,40801446000130,Classe,EB VESTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2202074010.33,1,0,False,False,False,registro_unico,Classe,2202074010.33,,False,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162,FECHADO,N,1423058267.54,0.0,True,True,True,campo_bruto_CVM,Setor publico,11,,,BANCO GENIAL S.A.,45246410000155,40801446000130,EB CAPITAL CRÉDITO PRIVADO LTDA.,53554944000177,0.0
2026-06,52651831000127,Classe,HYUNDAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2187326043.42,1,0,False,False,False,registro_unico,Classe,2187326043.42,,False,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62318407000119,ABERTO,S,1640907151.97,2338672.77,True,True,True,campo_bruto_CVM,Comercial,1,,,,,52651831000127,INTEGRAL INVESTIMENTOS LTDA.,06576569000186,0.0014252316270255106
2026-06,44229197000100,Classe,EUV SP1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,2178946912.58,1,0,False,False,False,registro_unico,Classe,2178946912.58,,False,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,FECHADO,N,1923793634.9,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,,,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37678915000160,44229197000100,EUROVEST ASSET MANAGEMENT LTDA,10423667000150,0.0
2026-06,57719370000109,Classe,RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2140596574.92,1,0,False,False,False,registro_unico,Classe,2140596574.92,,False,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,FECHADO,N,2143000000.0,0.0,True,True,True,campo_bruto_CVM,Financeiro,2,,,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,02671743000119,57719370000109,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,13741074000120,0.0
2026-06,42154687000160,Classe,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2118132225.34,1,0,False,False,False,registro_unico,Classe,2118132225.34,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,2047452974.53,12143754.82,True,True,True,campo_bruto_CVM,Financeiro,273,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,42154687000160,MULTIPLIKE GESTÃO DE RECURSOS LTDA.,29000207000148,0.005931152007428958
2026-06,13321819000100,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALE,2110355080.85,1,0,False,False,False,registro_unico,Classe,2110355080.85,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,ABERTO,S,2098119640.26,0.0,True,True,True,campo_bruto_CVM,Servicos,6,,,BANCO BRADESCO S.A.,60746948000112,13321819000100,BANCO BRADESCO S.A.,60746948000112,0.0
2026-06,49306883000151,Classe,TM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2100498673.09,1,0,False,False,False,registro_unico,Classe,2100498673.09,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,215690900.8,0.0,True,True,True,campo_bruto_CVM,Setor publico,1,,,BANCO BTG PACTUAL S/A,30306294000145,49306883000151,NEBRASKA CAPITAL GESTÃO DE RECURSOS LTDA,10290382000199,0.0
2026-06,32274432000187,Classe,MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,2093695955.21,1,0,False,False,False,registro_unico,Classe,2093695955.21,,True,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,36864992000142,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,10,,,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,36864992000142,32274432000187,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,21744796000167,0.0
2026-06,34583819000140,Classe,SOLIS CAPITAL ANTARES ADVISORY FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2054273957.51,1,0,False,False,False,registro_unico,Classe,2054273957.51,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,10486,Qualificado,,BANCO BTG PACTUAL S/A,30306294000145,34583819000140,SOLIS INVESTIMENTOS S A,17254708000171,0.0
2026-06,54871427000194,Classe,CONSIGNADO DELTA RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2008347381.44,1,0,False,False,False,registro_unico,Classe,2008347381.44,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,1979009727.34,0.0,True,True,True,campo_bruto_CVM,Comercial,1,,,BANCO BTG PACTUAL S/A,30306294000145,54871427000194,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100,0.0
2026-06,62838025000116,Classe,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2004513902.3,1,0,False,False,False,registro_unico,Classe,2004513902.3,,False,INTRAG DTVM LTDA.,62418140000131,FECHADO,N,1815548371.9,0.0,True,True,True,campo_bruto_CVM,Servicos,2,,,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172,62838025000116,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,44870662000198,0.0
2026-06,23216398000101,Classe,MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1993263958.67,1,0,False,False,False,registro_unico,Classe,1993263958.67,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,1515097277.8400002,257991580.64999998,True,True,True,campo_bruto_CVM,Financeiro,873,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,23216398000101,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,07252227000173,0.1702805386976907
2026-06,61652768000134,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DRIVER MASTER BRASIL I - RESP LIMITADA,1972712266.59,1,0,False,False,False,registro_unico,Classe,1972712266.59,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,FECHADO,N,1892395974.34,20592702.06,True,True,True,campo_bruto_CVM,Financeiro,2,,,BANCO BRADESCO S.A.,60746948000112,61652768000134,BANCO BRADESCO S.A.,60746948000112,0.010881814556375812
2026-06,42449510000190,Classe,MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1967671103.82,1,0,False,False,False,registro_unico,Classe,1967671103.82,,False,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,FECHADO,N,643769490.03,0.0,True,True,True,campo_bruto_CVM,Financeiro,1,Profissional,,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146,42449510000190,VERSAL FINANCE GESTÃO DE RECURSOS LTDA,13741074000120,0.0
2026-06,50114948000146,Classe,DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS - RESPONSABILIDADE LIMITADA,1934784988.69,1,0,False,False,False,registro_unico,Classe,1934784988.69,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,FECHADO,N,1783402198.86,13473339.16,True,True,True,campo_bruto_CVM,Financeiro,74,,,BANCO BRADESCO S.A.,60746948000112,50114948000146,BANCO BRADESCO S.A.,60746948000112,0.007554851714667915
2026-06,53841740000117,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO PAKETÁ DE RESPONSABILID,1918531934.02,1,0,False,False,False,registro_unico,Classe,1918531934.02,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,1712040602.57,27349311.23,True,True,True,campo_bruto_CVM,Financeiro,196,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,53841740000117,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,37556621000166,0.015974686107879135
2026-06,53300525000109,Classe,IBCB-AF01 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1909790565.67,1,0,False,False,False,registro_unico,Classe,1909790565.67,,False,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,FECHADO,N,1911454523.84,0.0,True,True,True,campo_bruto_CVM,Comercial,4,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,53300525000109,INTRA ASSET MANAGEMENT LTDA.,42621928000133,0.0
2026-06,24504464000101,Classe,IOX II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1893430371.86,1,0,False,False,False,registro_unico,Classe,1893430371.86,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,ABERTO,N,1605575052.1399999,96084345.95,True,True,True,campo_bruto_CVM,Financeiro,241,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,24504464000101,TERCON INVESTIMENTOS S.A.,09121454000195,0.059844194652833846
2026-06,43489824000180,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMPLEMENTAR AUTO-FORD,1883891566.03,1,0,False,False,False,registro_unico,Classe,1883891566.03,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,ABERTO,N,1637165054.67,0.0,True,True,True,campo_bruto_CVM,Comercial,1,,,BANCO BRADESCO S.A.,60746948000112,43489824000180,BANCO BRADESCO S.A.,60746948000112,0.0
2026-06,63572282000111,Classe,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,1876075238.87,1,0,False,False,False,registro_unico,Classe,1876075238.87,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,1849120045.1,0.0,True,True,True,campo_bruto_CVM,Cartao de credito,38,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,63572282000111,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.0
2026-06,28279473000199,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO-HONDA,1844741719.62,1,0,False,False,False,registro_unico,Classe,1844741719.62,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,ABERTO,N,1199658157.42,0.0,True,True,True,campo_bruto_CVM,Comercial,93,,,BANCO BRADESCO S.A.,60746948000112,28279473000199,BANCO BRADESCO S.A.,60746948000112,0.0
2026-06,60571986000181,Classe,BTG PACTUAL APOLO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1833674485.73,1,0,False,False,False,registro_unico,Classe,1833674485.73,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,7345,,,BANCO BTG PACTUAL S/A,30306294000145,60571986000181,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100,0.0
2026-06,50716952000184,Classe,M8 CREDIT ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1813162069.99,1,0,False,False,False,registro_unico,Classe,1813162069.99,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,8428,Qualificado,,BANCO BTG PACTUAL S/A,30306294000145,50716952000184,M8 PARTNERS GESTORA DE RECURSOS LTDA.,18038439000179,0.0
2026-06,17198845000136,Classe,INVISTA I FIC DE FIDC MULTISSETORIAL - RESPONSABILIDADE LIMITADA,1809956971.41,1,0,False,False,False,registro_unico,Classe,1809956971.41,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,16,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,17198845000136,INVISTA GESTORA DE RECURSOS LTDA.,19907396000183,0.0
2026-06,56924942000110,Classe,ASA LP II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIM,1798768995.61,1,0,False,False,False,registro_unico,Classe,1798768995.61,,True,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,633,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,56924942000110,ASA ASSET MANAGEMENT LTDA.,19807960000196,0.0
2026-06,41970012000126,Classe,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1761615997.81,1,0,False,False,False,registro_unico,Classe,1761615997.81,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,1672376394.14,0.0,True,True,True,campo_bruto_CVM,Comercial,10,,,BANCO BTG PACTUAL S/A,30306294000145,41970012000126,POLÍGONO CAPITAL LTDA,43241789000185,0.0
2026-06,32526025000110,Classe,COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA DE RESPONS LIMITADA,1759550198.61,1,0,False,False,False,registro_unico,Classe,1759550198.61,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,1759992785.45,1411677797.07,True,True,True,campo_bruto_CVM,Financeiro,43,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,32526025000110,CARMEL GESTORA DE ATIVOS LTDA,24515907000151,0.802092945346397
2026-06,12385897000106,Classe,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RED P,1726822662.69,1,0,False,False,False,registro_unico,Classe,1726822662.69,,True,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,4,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,12385897000106,REDASSET GESTAO DE RECURSOS LTDA,13037768000181,0.0
2026-06,38376526000143,Classe,HOTFUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDAD,1702368453.87,1,0,False,False,False,registro_unico,Classe,1702368453.87,,False,BANCO GENIAL S.A.,45246410000155,FECHADO,N,1251079163.41,0.0,True,True,True,campo_bruto_CVM,Cartao de credito,4,,,BANCO GENIAL S.A.,45246410000155,38376526000143,GENIAL GESTÃO LTDA.,22119959000183,0.0
2026-06,40750266000176,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT I RECEIVABLES RESPONSABILIDADE LIMITADA,1701914787.69,1,0,False,False,False,registro_unico,Classe,1701914787.69,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,1636235860.48,0.0,True,True,True,campo_bruto_CVM,Comercial,1,,,BANCO BTG PACTUAL S/A,30306294000145,40750266000176,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100,0.0
2026-06,49520420000198,Classe,AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA,1689674163.73,1,0,False,False,False,registro_unico,Classe,1689674163.73,,True,BANCO GENIAL S.A.,45246410000155,FECHADO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,125,,,BANCO GENIAL S.A.,45246410000155,49520420000198,ARTESANAL INVESTIMENTOS LTDA,03084098000109,0.0
2026-06,22358482000199,Classe,AFINITTY MF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS - RESPONSABILIDADE LIMITADA,1668953204.88,1,0,False,False,False,registro_unico,Classe,1668953204.88,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,1608671361.62,1045372971.39,True,True,True,campo_bruto_CVM,Financeiro,1,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,22358482000199,ARTESANAL FINANCEIRO LTDA,33576954000104,0.649836253899159
2026-06,05754060000113,Classe,CATERPILLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO SEGMENTO INDUSTRIAL II - RESP LIMITADA,1666972490.26,1,0,False,False,False,registro_unico,Classe,1666972490.26,,False,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,00066670000100,ABERTO,N,1276051396.17,0.0,True,True,True,campo_bruto_CVM,Servicos,1,,,BANCO BRADESCO S.A.,60746948000112,05754060000113,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,03384738000198,0.0
2026-06,12428086000137,Classe,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL BS NP,1629151199.24,1,0,False,False,False,registro_unico,Classe,1629151199.24,,False,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,FECHADO,N,1374614047.96,266738455.03,True,True,True,campo_bruto_CVM,Financeiro,13,,,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140,12428086000137,TERCON INVESTIMENTOS S.A.,09121454000195,0.194046070914126
2026-06,26722650000134,Classe,VERDECARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1610706096.38,1,0,False,False,False,registro_unico,Classe,1610706096.38,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,1166143632.18,174540468.52,True,True,True,campo_bruto_CVM,Cartao de credito,313,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,26722650000134,INTEGRAL INVESTIMENTOS LTDA.,06576569000186,0.14967321666346742
2026-06,08632394000102,Classe,RED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE LIMITADA,1569551198.23,1,0,False,False,False,registro_unico,Classe,1569551198.23,,False,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,FECHADO,N,1375304920.8899999,93704865.85,True,True,True,campo_bruto_CVM,Comercial,184,,,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101,08632394000102,REDASSET GESTAO DE RECURSOS LTDA,13037768000181,0.06813388393125275
2026-06,58893662000118,Classe,JIVE BOSSANOVA90 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1554710409.76,1,0,False,False,False,registro_unico,Classe,1554710409.76,,False,BANCO DAYCOVAL S.A.,62232889000190,ABERTO,N,463748812.39,0.0,True,True,True,campo_bruto_CVM,Financeiro,26990,,,BANCO DAYCOVAL S.A.,62232889000190,58893662000118,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,07170960000149,0.0
2026-06,53036495000175,Classe,XP RETURN I CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,1546482100.39,1,0,False,False,False,registro_unico,Classe,1546482100.39,,False,OLIVEIRA TRUST DTVM S.A.,36113876000191,FECHADO,N,1483298090.12,11431919.99,True,True,True,campo_bruto_CVM,Financeiro,4,,,OLIVEIRA TRUST DTVM S.A.,36113876000191,53036495000175,OLIVEIRA TRUST SERVICER S/A,02150453000120,0.007707095469309982
2026-06,62310468000130,Classe,MT INSS RECEIVABLES VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1535189477.94,1,0,False,False,False,registro_unico,Classe,1535189477.94,,False,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,FECHADO,N,1479300642.3,0.0,True,True,True,campo_bruto_CVM,Comercial,128,,,BANCO BTG PACTUAL S/A,30306294000145,62310468000130,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100,0.0
2026-06,35726300000137,Classe,BRAVE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1534658749.92,1,0,False,False,False,registro_unico,Classe,1534658749.92,,True,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123,ABERTO,N,0.0,0.0,True,True,True,campo_bruto_CVM,,5024,Qualificado,,BANCO BTG PACTUAL S/A,30306294000145,35726300000137,BRAVE GESTORA DE RECURSOS LTDA.,35704148000191,0.0
