setor_n1,setor_n2,role,participant,cnpjs_unicos,linhas,volume_brl,rank_no_setor_role
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANVOX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,2,6,113700000.0,19.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,5,6,100697000.0,20.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,"BANCO GENIAL S.A., CNPJ sob o nº 45.246.410/0001-55.",1,1,100000000.0,21.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,90000000.0,22.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,Limine Trust Distribuidora de Títulos e Valores Mobiliários Ltda,1,1,90000000.0,23.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,5,5,88000000.0,24.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A,1,1,87500000.0,25.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES S.A.,2,2,85000000.03,26.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2,2,85000000.0,27.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,4,6,76000000.0,28.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,CM CAPITAL MARKETS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,2,5,72320000.0,29.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1,4,70100000.0,30.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,3,6,61700000.04,31.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,2,2,60000000.07,32.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1,2,60000000.0,33.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,1,1,60000000.0,34.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4,4,53000000.0,35.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2,3,53000000.0,36.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,FINVEST DTVM,1,1,50000000.0,37.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,4,5,46000000.0,38.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,2,2,45079871.2,39.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,2,42000000.0,40.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A.,1,1,40000000.0,41.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,2,3,32800000.0,42.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,PLANNER CORRETORA DE VALORES S.A,2,3,28000168.4,43.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANCO GENIAL S.A.,2,3,25599999.97,44.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,3,3,25000000.0,45.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,Banco Daycoval S.A.,1,1,25000000.0,46.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,Trustee DTVM SA,1,2,25000000.0,47.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,Trustee Distribuidora de Titulos e Valores Mobiliarios,2,5,24000000.0,48.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANCO SAFRA S.A - 58.160.789/0001-28,1,1,21210070.73,49.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,FIDD DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,1,1,20000000.0,50.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,1,1,19991700.0,51.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,15000000.0,52.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,SINGULARE DTVM,1,1,15000000.0,53.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,1,2,15000000.0,54.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,WNT CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,1,2,14999999.99,55.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TERRA INVESTIMENTOS DTVM LTDA,3,5,14530000.0,56.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A,2,2,13099999.99,57.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,LANNER CORRETORA DE VALORES S.A,1,1,10000279.3,58.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,Trustee Distribuidora de Titulos e Valores Mobiliarios LTDA,1,1,10000000.0,59.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,VÓRTX DISTRIBUIDORA DE TÍTULOS E VALRES MOBILIÁRIOS LTDA.,1,1,10000000.0,60.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,ID CORRETORA DE TÍTULOS E VALORES LTDA.,1,1,9999702.9,61.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,MASTER S.A. CCTVM,2,3,9197200.0,62.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TERRA DTVM,1,2,8000000.0,63.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,1,1,5500000.0,64.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANCO DAYCOVAL S.A.,1,2,5000000.0,65.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,5000000.0,66.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,1,1,4999999.87,67.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,PLANNER CORRETORA DE VALORES S.A.,1,1,3000000.0,68.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,"PLANNER CORRETORA DE VALORES S.A.,",1,1,3000000.0,69.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,1,2700000.0,70.0
Judicial/Precatórios/NPL,Não padronizado/NPL,custodiante_oferta,BANCO SAFRA S/A - 58.160.789/0001-28,1,1,115340.39,71.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,TERCON INVESTIMENTOS LTDA,3,7,8475235478.650001,1.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,CBSF TRUST ADMINISTRADORA DE RECURSOS LTDA.,3,6,7872209102.259999,2.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,2,3,4498286945.26,3.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,POLÍGONO CAPITAL LTDA,2,4,4434212294.19,4.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,EMERALD GESTÃO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA,2,4,1753114668.92,5.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BANCO BTG PACTUAL S/A,1,2,1677628485.8899999,6.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,7,14,1616319528.26,7.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ARTESANAL MCMS LTDA,2,4,1205098500.89,8.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,3,6,1058681266.23,9.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,JIVE INVESTMENTS GESTÃO DE RECURSOS E CONSULTORIA S.A.,1,2,773749001.05,10.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ASAROCK ASSET MANAGEMENT LTDA.,3,6,640350092.83,11.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LATACHE GESTÃO DE RECURSOS LTDA,1,2,548976554.29,12.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LIBERTAS ASSET S/A,3,6,493047835.85,13.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,M8 PARTNERS GESTORA DE RECURSOS LTDA.,2,4,477083056.63,14.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,SINAI ASSET BRASIL LTDA.,1,2,432562083.35,15.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LEEN CAPITAL LTDA.,1,2,422963539.17,16.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ORRAM GESTÃO DE RECURSOS LTDA.,1,2,375941102.89,17.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,HYPERION ASSET MANAGEMENT LTDA.,1,2,371856262.23,18.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,G5 ADMINISTRADORA DE RECURSOS LTDA.,1,2,303951033.26,19.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ALTINVEST GESTÃO E ADMINISTRAÇÃO DE RECURSOS DE TERCEIROS LTDA.,1,2,291325626.85,20.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,AVENTIS GESTÃO DE RECURSOS LTDA.,1,2,256423984.39999998,21.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,CHIMERA CAPITAL ASSET MANAGEMENT LTDA.,2,4,241653126.43,22.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,PATRIMONIAL GESTÃO DE RECURSOS LTDA.,2,4,231525394.57999998,23.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,WNT GESTORA DE RECURSOS LTDA,2,4,212841325.04,24.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2,4,203267406.29999998,25.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ASSET BANK ASSET MANAGEMENT LTDA.,2,4,187360852.62000003,26.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ASA ASSET MANAGEMENT LTDA.,1,2,186014416.92999998,27.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,SH ASSET CAPITAL GESTÃO DE RECURSOS LTDA,1,2,177514439.57999998,28.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,1,2,175774799.96,29.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,MENESTYS GESTORA DE RECURSOS LTDA,1,2,171611622.69,30.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,STRIVO GESTORA DE RECURSOS Ltda,1,2,158467860.5,31.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,REAG PORTFÓLIO SOLUTIONS LTDA.,2,4,156597255.06,32.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LESTE FINANCIAL SERVICES GESTÃO DE RECURSOS LTDA.,1,2,156280242.41,33.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,3,6,152630546.1,34.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,EVEREST CAPITAL GESTORA DE RECURSOS LTDA.,2,4,152065314.64,35.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,3,5,143804079.68,36.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,2,4,139032998.95,37.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,PRISMA CLAIMS LTDA.,1,2,130872105.53999999,38.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,VCM GESTÃO DE CAPITAL LTDA,3,5,130001172.63999999,39.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,1,2,121080104.57,40.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LAKEWOOD GESTÃO DE RECURSOS LTDA.,1,2,118716787.50999999,41.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,IRON CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,117216854.30000001,42.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,GESTORA DE RECURSOS ID - GRID LTDA,1,2,89718003.45,43.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,POLO CAPITAL GESTÃO DE RECURSOS LTDA,1,2,86348066.75999999,44.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ALGARVE CAPITAL GESTÃO DE RECURSOS LTDA.,1,2,82798794.24000001,45.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LEGEND WM GESTÃO DE RECURSOS LTDA.,1,2,81501728.27,46.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,SRM Empírica Gestão de Crédito LTDA,1,2,75709378.22,47.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,FAR FATOR ADMINISTRAÇÃO DE RECURSOS LTDA,1,2,74185988.45,48.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BERTHA CAPITAL GESTORA DE RECURSOS S.A.,2,4,69968522.8,49.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,1,2,62531200.94,50.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,LATINOAMERICANA DE INVESTIMENTOS E CAPITAL LTDA,1,2,62417254.21,51.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,IBBRA GESTÃO DE RECURSOS LTDA.,1,2,57118411.260000005,52.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,GV ATACAMA CAPITAL LTDA.,2,4,56309961.269999996,53.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,1,2,55795207.89,54.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,FIELD GESTORA DE RECURSOS LTDA.,1,2,53274306.51,55.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,VEGA ASSET MANAGEMENT LTDA.,1,2,49796351.46,56.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ALARIS GESTÃO DE RECURSOS LTDA.,1,2,47472940.510000005,57.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,1,2,41577362.25,58.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,RJ GESTÃO DE RECURSOS LTDA,1,2,38703778.94,59.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,VIA INVEST GESTÃO DE RECURSOS LTDA.,1,2,36032138.06,60.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,SENECA ASSET MANAGEMENT LTDA.,1,2,35489053.6,61.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,1,2,29343407.93,62.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ITAIMSA GESTÃO DE INVESTIMENTOS LTDA.,1,2,27870481.73,63.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,NOVA OCCAM BRASIL GESTAO DE RECURSOS LTDA.,1,2,17705053.22,64.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,VBR CAPITAL LTDA.,1,2,17379501.22,65.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,NUMBER ASSET BRASIL LTDA.,1,2,16551240.370000001,66.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,HUMU ASSET GESTORA DE RECURSOS LTDA,1,2,14897113.530000001,67.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,BBS ASSET MANAGEMENT - ADMINISTRADORA DE RECURSOS LTDA,1,2,14895869.85,68.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ATF GESTORA DE RECURSOS LTDA.,1,2,13918875.85,69.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,SQUALO CAPITAL GESTORA DE RECURSOS LTDA,1,2,13827389.77,70.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,UJAY CAPITAL INVESTIMENTOS LTDA,1,2,12916915.65,71.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,REAG JUS GESTÃO DE ATIVOS JUDICIAIS LTDA.,1,2,10887230.93,72.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,GENIAL GESTÃO LTDA.,1,2,10772358.84,73.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,CEDRO ASSET MANAGEMENT LTDA,1,2,9107851.58,74.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,PLANALTO CAPITAL GESTÃO DE RECURSOS LTDA.,2,4,3560571.0100000002,75.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,KUMB INVEST S.A.,2,4,215199.04,76.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ACURA GESTORA DE RECURSOS LTDA,1,2,0.0,77.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,1,1,0.0,78.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,GERIBÁ INVESTIMENTOS LTDA,1,2,0.0,79.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,TERRA GESTORA DE RECURSOS LTDA.,1,1,0.0,80.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_cvm,B6 GESTORA DE RECURSOS LTDA,1,2,-355637.53,81.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,REAG JUS GESTÃO DE ATIVOS JUDICIAIS LTDA.,5,6,979000000.0,1.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,TERCON INVESTIMENTOS LTDA.,1,3,760000000.0,2.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,2,3,751962155.98,3.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,POLÍGONO CAPITAL LTDA.,1,1,405000000.0,4.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,Artesanal Investimentos LTDA,1,1,400000000.0,5.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,1,1,400000000.0,6.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,ORRAM GESTÃO DE RECURSOS LTDA.,1,4,400000000.0,7.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,Polígono Capital Ltda,1,1,400000000.0,8.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,1,1,333328000.0,9.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,3,3,250000000.0,10.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,EMERALD GESTÃO DE INVESTIMENTOS SOCIEDADE UNIPESSOAL LIMITADA - 09.815.294/0001-84,2,6,217234762.97,11.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,Tercon Investimentos LTDA,1,1,210000000.0,12.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,IRON CAPITAL GESTORA DE RECURSOS,1,3,202500000.0,13.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,TERCON INVESTIMENTOS LTDA,1,1,200000000.0,14.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,LEEN CAPITAL LTDA.,1,3,185000000.0,15.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,PATRIMONIAL GESTÃO DE RECURSOS LTDA.,2,6,155999999.93,16.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,SH ASSET CAPITAL GESTAO DE RECURSOS LTDA.,1,1,150000000.0,17.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,G5 ADMINISTRADORA DE RECURSOS LTDA.,1,2,149500000.0,18.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,M8 PARTNERS GESTORA DE RECURSOS LTDA.,2,7,147000010.28,19.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,REAG PORTFOLIO SOLUTIONS,1,1,140000000.0,20.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,REAG ADMINISTRADORA DE RECURSOS LTDA.,4,4,135130000.0,21.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,2,4,135000000.0,22.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,ARTESANAL INVESTIMENTOS LTDA.,2,2,114999999.99,23.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,4,7,114000000.13,24.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,HYPERION ASSET MANAGEMENT LTDA.,1,3,113500000.0,25.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,1,2,112000000.0,26.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,"KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA.,",1,2,110000000.0,27.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,M8 PARTNERS GESTORA DE RECURSOS LTDA,1,2,110000000.0,28.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,GESTORA DE RECURSOS ID - GRID LTDA.,2,3,100000000.1,29.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,"GENIAL GESTÃO LTDA., CNPJ: 22.119.959/0001-83.",1,1,100000000.0,30.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,TERCON INVESTIMENTOS,3,9,94800000.0,31.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,NÃO SH ASSET CAPITAL GESTAO DE RECURSOS LTDA,1,1,87500000.0,32.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,FIELD GESTORA DE RECURSOS LTDA,1,1,80000000.02,33.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,EMPÍRICA INVESTIMENTOS GESTÃO DE RECURSOS LTDA.,1,2,80000000.0,34.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,ASA ASSET MANAGEMENT LTDA,1,1,70000000.0,35.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,1,1,70000000.0,36.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,EVEREST CAPITAL GESTORA DE RECURSOS LTDA.,2,5,65000000.08,37.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,VCM GESTÃO DE CAPITAL LTDA,1,2,60000007.83,38.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,LAKEWOOD GESTÃO DE RECURSOS LTDA.,1,2,60000002.36,39.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,NOVA OCCAM BRASIL GESTÃO DE RECURSOS LTDA.,1,1,60000000.0,40.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,SRM Empírica Gestão de Crédito LTDA,1,2,60000000.0,41.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,MOKA GESTORA DE RECURSOS DE TERCEIROS LTDA,1,1,59999999.97,42.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,LIBERTAS ASSET S/A,2,6,52700000.0,43.0
Judicial/Precatórios/NPL,Não padronizado/NPL,gestor_oferta,4I CAPITAL,1,1,50000000.0,44.0
