grupo,fundo,nome_curto,cnpj,data_referencia,categoria,tipo_documento,documento_id,source_file,arquivo_local_existe,page_count,categorias_com_evidencia,paginas_com_evidencia,amostra_trecho,status_auditoria
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/2021,outro,Informe Trimestral,180899,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,06/2021,outro,Informe Trimestral,206633,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021 09:00,assembleia,AGE,196309,data/raw/33254370000104/196309_assembleia_assembleia_196309_2021-07-15.pdf,True,12.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; governanca_operacional: 5; preco_economia: 1,"1, 10, 12, 2, 3, 4, 5, 6, 8, 9","MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ Nº 33.254.370/0001 -04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 15 DE JULHO DE 2021. 1. HORA E LOCAL: Realizada às 9:00hs, na sede social da BRL TRUST Distribuidora de Títulos e Valores Mobiliários S.A., na Cidade de São Paulo, Estado de São Paulo, na Rua Iguatemi, nº 151, 19º andar, Itaim Bibi, CEP 01451 -011, administrador do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO , inscrito no Cadastro Nacional de Pessoa Jurídica do Minis...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,15/07/2021,regulamento,Regulamento,206963,data/raw/33254370000104/206963_regulamento_regulamento_206963_2021-07-15.pdf,True,71.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 11, 12, 15, 16, 17, 18, 19, 2, 20, 22, 27, 3, 4, 5, 6, 68, 69, 7, 70, 8, 9","REGULAMENTO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/ME Nº 33.254.370-0001-04 ________________________ São Paulo, 20 de julho de 2021. _______________________",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/07/2021,regulamento,Instrumento Particular de Alteração do Regulamento,201177,data/raw/33254370000104/201177_regulamento_regulamento_201177_2021-07-30.pdf,True,72.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 12, 15, 16, 17, 18, 19, 2, 21, 22, 3, 4, 5, 6, 69, 7, 70, 71, 8, 9",REGULAMENTO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/MF Nº 33.254.370-0001-04 28 DE JUNHO DE 2021,PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,outro,Outros Documentos,207363,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021,regulamento,Regulamento,207364,data/raw/33254370000104/207364_regulamento_regulamento_207364_2021-08-13.pdf,True,75.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 10, 11, 14, 15, 16, 17, 18, 2, 20, 21, 26, 3, 36, 4, 5, 6, 7, 8, 9",REGULAMENTO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/ME Nº 33.254.370-0001-04 13 DE AGOSTO DE 2021.,PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,13/08/2021 16:00,assembleia,AGE,211844,data/raw/33254370000104/211844_assembleia_assembleia_211844_2021-08-13.pdf,True,4.0,alteracoes_assembleias: 4; amortizacao: 1; cotistas_partes_relacionadas: 4; direitos_creditorios_cessoes: 2; emissoes: 2; governanca_operacional: 2; preco_economia: 1; triggers_protecao: 2,"1, 2, 3, 4","MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ/ME Nº 33.254.370/0001 -04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 13 DE AGOSTO DE 2021. 1. HORA E LOCAL: Realizada às 16:00hs, na sede social da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“ Administradora ”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“ CNPJ/ME ”) sob o nº 33.254.370/0001 -04 (“Fundo ”). 2...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,09/2021,outro,Informe Trimestral,236959,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,09/2021,outro,Informe Trimestral,265200,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/09/2021,outro,Outros Documentos,237022,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/09/2021,outro,Relatório de Agência de Rating,239154,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/10/2021 16:00,assembleia,AGE,228022,data/raw/33254370000104/228022_assembleia_assembleia_228022_2021-10-21.pdf,True,5.0,alteracoes_assembleias: 3; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 3; emissoes: 1; governanca_operacional: 2; performance_risco: 1,"1, 2, 3, 4","1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ/ME Nº 33.254.370/0001 -04 ATA DA ASSEMBLEIA GER AL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 21 DE OUTUBRO DE 2021. 1. HORA E LOCAL: Realizada às 16:00hs, na sede social da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora ”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“ CNPJ/ME”) sob o nº 33.254.370/0001 -04 (“Fundo”). 2 ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/10/2021,regulamento,Regulamento,228026,data/raw/33254370000104/228026_regulamento_regulamento_228026_2021-10-21.pdf,True,84.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 11, 12, 15, 16, 17, 19, 2, 20, 21, 22, 23, 29, 3, 4, 5, 6, 7, 8, 9","1 REGULAMENTO DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/ME Nº 33.254.370-0001-04 São Paulo, 21 de outubro de 2021",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,12/2021,outro,Informe Trimestral,269524,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,31/12/2021,outro,Relatório de Agência de Rating,269349,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,31/12/2021,outro,Demonstrações Financeiras,474003,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/2022,outro,Informe Trimestral,304753,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,31/03/2022,outro,Relatório de Agência de Rating,304722,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,06/2022,outro,Informe Trimestral,339514,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,06/2022,outro,Informe Trimestral,345265,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022 10:00,assembleia,AGE,325863,data/raw/33254370000104/325863_assembleia_assembleia_325863_2022-06-29.pdf,True,7.0,alteracoes_assembleias: 4; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 2; governanca_operacional: 4,"1, 2, 3, 4, 5, 6","1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ/ME Nº 33.254.370/0001-04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 29 DE JUNHO DE 2022. 1. Hora E Local: Realizada às 10:00hs, na sede social da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“CNPJ/ME”) sob o nº 33.254.370/0001-04 (“Fundo”). 2 CONVOC...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,regulamento,Regulamento,325865,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,True,102.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 11, 13, 14, 18, 2, 20, 21, 22, 23, 25, 27, 29, 3, 36, 4, 5, 50, 6, 7, 8, 9","1 REGULAMENTO DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/ME Nº 33.254.370-0001-04 São Paulo, 29 de junho de 2022",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/06/2022,outro,Relatório de Agência de Rating,339360,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,09/2022,outro,Informe Trimestral,377130,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/09/2022,regulamento,Regulamento,376737,data/raw/33254370000104/376737_regulamento_regulamento_376737_2022-09-30.pdf,True,1.0,alteracoes_assembleias: 1; direitos_creditorios_cessoes: 1,1,"+55(11) 3330 6300 +55(11) 3514 2700 www.captalys.com.br Av. Brig. Faria Lima, 4285 - 7º andar - Itaim Bibi, São Paulo - SP, 04538-133 À COMISSÃO DE VALORES MOBILIÁRIOS GIE DEMONSTRATIVO TRIMESTRAL – 3º TRIMESTRE DE 2022 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ: 33.254.370/0001-04 ATIVO: DIREITOS CREDITÓRIOS Prezados Senhores, Informamos que o Fundo em referência possui dispensa de classificação de risco de suas quotas, com base no artigo 23-A da Instrução CVM 356. Atenciosamente,",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/09/2022,outro,Relatório de Agência de Rating,385084,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022 17:00,assembleia,AGE,365260,data/raw/33254370000104/365260_assembleia_assembleia_365260_2022-10-14.pdf,True,6.0,alteracoes_assembleias: 5; amortizacao: 1; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 4; emissoes: 1; governanca_operacional: 4; preco_economia: 2,"1, 2, 3, 4, 5, 6","1 MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CNPJ/ME Nº 33.254.370/0001-04 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 14 DE OUTUBRO DE 2022. 1. HORA E LOCAL: Realizada às 17:00hs, na sede social da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“ Administradora”) do MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO, inscrito no Cadastro Nacional de Pessoa Jurídica do Ministério da Economia (“CNPJ/ME”) sob o nº 33.254.370/0001-04 (“Fundo”). 2 CON...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,14/10/2022,regulamento,Regulamento,365262,data/raw/33254370000104/365262_regulamento_regulamento_365262_2022-10-14.pdf,True,102.0,alteracoes_assembleias: 5; amortizacao: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 5; emissoes: 5; governanca_operacional: 5; performance_risco: 5; preco_economia: 5; triggers_protecao: 5,"1, 11, 13, 14, 19, 2, 20, 21, 22, 23, 24, 25, 27, 29, 3, 36, 4, 5, 6, 7, 8, 9","1 REGULAMENTO DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO” CNPJ/ME Nº 33.254.370-0001-04 São Paulo, 14 de outubro de 2022",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,12/2022,outro,Informe Trimestral,418639,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/12/2022,outro,Relatório de Agência de Rating,417767,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/12/2022,outro,Relatório de Agência de Rating,418417,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,31/12/2022,outro,Demonstrações Financeiras,513758,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,03/2023,outro,Informe Trimestral,461146,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,16/03/2023 09:00,assembleia,AGO/E,433414,data/raw/33254370000104/433414_assembleia_assembleia_433414_2023-03-16.pdf,True,6.0,alteracoes_assembleias: 5; cotistas_partes_relacionadas: 5; direitos_creditorios_cessoes: 4; emissoes: 1; governanca_operacional: 5; preco_economia: 2,"1, 2, 3, 4, 5, 6","1 ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS CNPJ nº 33.254.370/0001-04 DATA, HORA E LOCAL: Realizada em 16 de março de 2023, às 9h00, de forma remota por meio de plataforma virtual. CONVOCAÇÃO: realizada por meio eletrônico, em 06 de março de 2023, em consonância com a Instrução CVM nº 356, e o regulamento do Fundo (“Regulamento”). PRESENÇA: compareceram os cotistas representando 100% (cem ...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,31/03/2023,outro,Relatório de Agência de Rating,463085,,False,,,,,Inventariado sem PDF local
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,17/04/2023 09:00,assembleia,AGO/E,447603,data/raw/33254370000104/447603_assembleia_assembleia_447603_2023-04-17.pdf,True,3.0,alteracoes_assembleias: 3; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 2; emissoes: 1; governanca_operacional: 3; preco_economia: 1,"1, 2, 3","ATA DE ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 33.254.370-0001-04 DATA, HORA E LOCAL: Assembleia instalada em 17 de abril de 2023, às 09:00 horas, de forma remota por meio de plataforma virtual, com a presença da totalidade dos cotistas do Fundo. CONVOCAÇÃO: Dispensada, nos termos da legislação em vigor (“Regulamento”). PRESENÇA: compareceram os cotistas representando 100% (cem por cen...",PDF analisado
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023 16:00,assembleia,AGO/E,451292,data/raw/33254370000104/451292_assembleia_assembleia_451292_2023-04-26.pdf,True,3.0,alteracoes_assembleias: 3; cotistas_partes_relacionadas: 3; direitos_creditorios_cessoes: 2; emissoes: 1; governanca_operacional: 3,"1, 2, 3","ATA DE ASSEMBLEIA GERAL DE COTISTAS DO MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ nº 33.254.370-0001-04 DATA, HORA E LOCAL: Assembleia instalada em 26 de abril de 2023, às 16:00 horas, de forma remota por meio de plataforma virtual, com a presença da totalidade dos cotistas do Fundo. CONVOCAÇÃO: Dispensada, nos termos da legislação em vigor (“Regulamento”). PRESENÇA: compareceram os cotistas representando 100% (cem por cen...",PDF analisado
