entity_kind,cnpj_entity,cnpj_fundo,cnpj_classe,nome_entity,nome_fundo,nome_classe,tipo_fidc_cvm,first_known_date,first_data_constituicao,first_data_inicio,first_data_registro,latest_data_registro,situacao_latest,administrador,gestor,custodiante,patrimonio_liquido_latest,data_patrimonio_liquido_latest,source_datasets,raw_record_count,registered_since_2024,born_since_2024_strict,registration_is_probable_recadastro,platform_has_regulatory_knowledge,platform_has_raw_documents,platform_has_curated_emission_rows,platform_coverage_level
fundo_rcvm175,54374043000166,54374043000166,,ANVEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANVEX FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-18,2024-03-18,,2026-03-10,2026-03-10,Fase Pré-Operacional,PLANNER CORRETORA DE VALORES S.A.,REDWOOD ADMINISTRAÇÃO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54379696000138,54379696000138,,ORLOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,ORLOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-03-18,2024-03-18,,2024-03-19,2024-03-19,Fase Pré-Operacional,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,STRIVO GESTORA DE RECURSOS Ltda,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54372427000140,54372427000140,,REDVECO CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,REDVECO CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,,FIDC,2024-03-18,2024-03-18,,2025-11-28,2025-11-28,Em Funcionamento Normal,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG PORTFÓLIO SOLUTIONS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54373367000180,54373367000180,,REVEE CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,REVEE CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,,FIDC,2024-03-18,2024-03-18,,2025-11-28,2025-11-28,Em Funcionamento Normal,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG PORTFÓLIO SOLUTIONS LTDA.,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54389836000159,54389836000159,54389836000159,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-19,2024-03-19,2024-03-19,2024-03-19,2024-03-19,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,TERCON INVESTIMENTOS LTDA,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,99583.17,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54389751000170,54389751000170,54389751000170,ÁRTICO DISTRESSED MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,ÁRTICO DISTRESSED MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,ÁRTICO DISTRESSED MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,Classes de Cotas de Fundos FIDC,2024-03-19,2024-03-19,2024-03-19,2024-03-19,2024-03-19,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,TERCON INVESTIMENTOS LTDA,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,19768265.15,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54389836000159,54389836000159,,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SERCARD MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-19,2024-03-19,,2024-03-19,2024-03-19,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,TERCON INVESTIMENTOS LTDA,,6088856.88,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54389751000170,54389751000170,,ÁRTICO DISTRESSED MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,ÁRTICO DISTRESSED MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,,FIDC,2024-03-19,2024-03-19,,2024-03-19,2024-03-19,Em Funcionamento Normal,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,TERCON INVESTIMENTOS LTDA,,11875061.24,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54407927000170,54407927000170,54407927000170,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-20,2024-03-20,2024-03-20,2024-03-20,2024-03-20,Em Funcionamento Normal,PLANNER CORRETORA DE VALORES S.A.,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,PLANNER CORRETORA DE VALORES S.A.,67858979.46,2026-02-28,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54410544000150,54410544000150,54410544000150,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-20,2024-03-20,2024-05-27,2024-05-27,2024-05-27,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,44369240.81,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54407927000170,54407927000170,,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,SOLARIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-20,2024-03-20,,2024-03-20,2024-03-20,Em Funcionamento Normal,PLANNER CORRETORA DE VALORES S.A.,ARANDU LEGAL CLAIMS GESTÃO DE ATIVOS LTDA,,47809233.38,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54410544000150,54410544000150,,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,SP SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,,FIDC,2024-03-20,2024-03-20,,2024-03-20,2024-03-20,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BURITI INVESTIMENTOS GESTORA DE RECURSOS LTDA,,16350856.1,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54419151000108,54419151000108,54419151000108,ANDROMEDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANDROMEDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANDROMEDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Liquidação,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG SPECIALTY FINANCE LTDA.,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2474197.09,2025-11-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,16873285000105,16873285000105,16873285000105,CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,TAG INVESTIMENTOS LTDA,BANCO BTG PACTUAL S/A,68333341.05,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54427293000117,54427293000117,54427293000117,FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,ALARIS GESTÃO DE RECURSOS LTDA.,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,15401177.6,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54422285000188,54422285000188,54422285000188,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Liquidação,BANCO DAYCOVAL S.A.,VALORA RENDA FIXA LTDA.,BANCO DAYCOVAL S.A.,231310.41,2025-09-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54427427000108,54427427000108,54427427000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,WNT GESTORA DE RECURSOS LTDA,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,538764793.03,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54495443000120,54495443000120,54495443000120,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-27,2024-03-27,2024-03-27,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,GV ATACAMA CAPITAL LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,182745040.29,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54422007000120,54422007000120,54422007000120,INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INTRA ASSET MANAGEMENT LTDA.,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,34206123.52,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54422066000107,54422066000107,54422066000107,MULTINVEST ALOCAÇÃO FIC FIDC DE RESPONSABILIDADE LIMITADA,MULTINVEST ALOCAÇÃO FIC FIDC DE RESPONSABILIDADE LIMITADA,MULTINVEST ALOCAÇÃO FIC FIDC DE RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,MULTINVEST CAPITAL ADMINISTRADORA DE RECURSOS LTDA,BANCO DAYCOVAL S.A.,81612445.47,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54480590000126,54480590000126,54480590000126,NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-26,2024-03-26,2024-03-26,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,NEST INTERNATIONAL ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,BANCO BTG PACTUAL S/A,12029040.63,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54422165000180,54422165000180,54422165000180,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,Classes de Cotas de Fundos FIDC,2024-03-21,2024-03-21,2024-03-21,2024-03-21,2024-03-21,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,ORIZ ASSET MANAGEMENT LTDA.,BANCO DAYCOVAL S.A.,213316854.08,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54419151000108,54419151000108,,ANDROMEDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,ANDROMEDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Liquidação,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,REAG SPECIALTY FINANCE LTDA.,,22744882.43,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,16873285000105,16873285000105,,CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,CAUÊ GS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,TAG INVESTIMENTOS LTDA,,58004182.12,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54421940000183,54421940000183,,DAYCOVAL D95 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,DAYCOVAL D95 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Cancelado,BANCO DAYCOVAL S.A.,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,,,,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54427293000117,54427293000117,,FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FOCO CAPITAL FIAGRO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,ALARIS GESTÃO DE RECURSOS LTDA.,,8369546.46,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54422285000188,54422285000188,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PP1 FINANCEIRO,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Liquidação,BANCO DAYCOVAL S.A.,VALORA RENDA FIXA LTDA.,,4917544.46,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54427427000108,54427427000108,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,WNT GESTORA DE RECURSOS LTDA,,586091838.47,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54495443000120,54495443000120,,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GV HOME EQUITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-21,2024-03-21,,2024-03-27,2024-03-27,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,GV ATACAMA CAPITAL LTDA.,,48628589.39,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54422007000120,54422007000120,,INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,INTRABANK MULTICRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LI,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INTRA ASSET MANAGEMENT LTDA.,,44752814.6,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54543217000177,54543217000177,,MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-04-01,2024-04-01,Em Liquidação,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,LIBERTAS ASSET S/A,,1240687.4,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54422066000107,54422066000107,,MULTINVEST ALOCAÇÃO FIC FIDC DE RESPONSABILIDADE LIMITADA,MULTINVEST ALOCAÇÃO FIC FIDC DE RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,MULTINVEST CAPITAL ADMINISTRADORA DE RECURSOS LTDA,,10530859.99,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54480590000126,54480590000126,,NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,NEST FENIX FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-26,2024-03-26,Em Funcionamento Normal,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,NEST INTERNATIONAL ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,,11232899.61,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54422165000180,54422165000180,,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,ORIZ ALOCAÇÃO CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,,FIDC,2024-03-21,2024-03-21,,2024-03-21,2024-03-21,Em Funcionamento Normal,BANCO DAYCOVAL S.A.,ORIZ ASSET MANAGEMENT LTDA.,,39584841.15,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54444075000190,54444075000190,54444075000190,3MI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3MI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3MI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-22,2024-03-22,2024-06-07,2024-06-07,2024-06-07,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,26327818.99,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54443741000176,54443741000176,54443741000176,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-22,2024-03-22,2024-04-05,2024-04-05,2024-04-05,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ORRAM GESTÃO DE RECURSOS LTDA.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,119386245.73,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54444075000190,54444075000190,,3MI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3MI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-22,2024-03-22,,2024-03-22,2024-03-22,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,,16039094.77,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54443336000158,54443336000158,,BLC IV FEEDER I FUNDO DE INVESTIMENTO FINANCEIRO,BLC IV FEEDER I FUNDO DE INVESTIMENTO FINANCEIRO,,FIDC,2024-03-22,2024-03-22,,2024-03-22,2024-03-22,Cancelado,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,JUS CAPITAL GESTÃO DE RECURSOS LTDA.,,14149814.78,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54458839000105,54458839000105,,DENALI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,DENALI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-22,2024-03-22,,2024-03-25,2024-03-25,Cancelado,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ACURA GESTORA DE RECURSOS LTDA,,284583700.23,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54443741000176,54443741000176,,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,GARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-22,2024-03-22,,2024-03-22,2024-03-22,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ORRAM GESTÃO DE RECURSOS LTDA.,,43750737.95,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
fundo_rcvm175,54458262000123,54458262000123,,KENAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,KENAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,FIDC,2024-03-22,2024-03-22,,2024-03-25,2024-03-25,Cancelado,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,ACURA GESTORA DE RECURSOS LTDA,,284640625.05,2024-09-30,registro_fundo.csv,1,True,True,False,False,False,False,sem_curadoria_local
classe_rcvm175,54462447000101,54462447000101,54462447000101,FIDERE DA AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDERE DA AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDERE DA AMAZÔNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Classes de Cotas de Fundos FIDC,2024-03-25,2024-03-25,2024-07-01,2024-07-01,2024-07-01,Em Funcionamento Normal,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34843057.78,2026-04-30,registro_classe.csv,1,True,True,False,False,False,False,sem_curadoria_local
