cnpj_fundo,veiculos_reportantes,cnpjs_reportantes,pl_brl,cnpj_fundo_14,diferenca_veiculos_menos_fundo,universo_veiculos,universo_fundos
53.961.195/0001-00,1,53.961.195/0001-00,151186365.26,53961195000100,0,4252,4247
49.793.563/0001-73,1,49.793.563/0001-73,150919281.21,49793563000173,0,4252,4247
33.823.944/0001-18,1,33.823.944/0001-18,150730626.73,33823944000118,0,4252,4247
26.207.801/0001-16,1,26.207.801/0001-16,150614162.77,26207801000116,0,4252,4247
66.127.332/0001-40,1,66.127.332/0001-40,150596474.39,66127332000140,0,4252,4247
53.030.845/0001-96,1,53.030.845/0001-96,150394351.63,53030845000196,0,4252,4247
60.882.563/0001-82,1,60.882.563/0001-82,150356762.36,60882563000182,0,4252,4247
61.631.300/0001-63,1,61.631.300/0001-63,150177342.33,61631300000163,0,4252,4247
55.234.575/0001-60,1,55.234.575/0001-60,149663994.26,55234575000160,0,4252,4247
54.501.301/0001-28,1,54.501.301/0001-28,149657583.31,54501301000128,0,4252,4247
57.107.628/0001-08,1,57.107.628/0001-08,149471949.4,57107628000108,0,4252,4247
28.787.922/0001-00,1,28.787.922/0001-00,149292893.82,28787922000100,0,4252,4247
63.931.003/0001-69,1,63.931.003/0001-69,149131555.17,63931003000169,0,4252,4247
50.198.834/0001-21,1,50.198.834/0001-21,148711484.28,50198834000121,0,4252,4247
35.688.101/0001-81,1,35.688.101/0001-81,148669339.97,35688101000181,0,4252,4247
53.211.671/0001-68,1,53.211.671/0001-68,148630070.82,53211671000168,0,4252,4247
63.728.565/0001-00,1,63.728.565/0001-00,148419679.36,63728565000100,0,4252,4247
45.207.507/0001-59,1,45.207.507/0001-59,148370880.53,45207507000159,0,4252,4247
63.649.987/0001-90,1,63.649.987/0001-90,147994933.76,63649987000190,0,4252,4247
37.388.031/0001-71,1,37.388.031/0001-71,147960149.04,37388031000171,0,4252,4247
53.523.699/0001-30,1,53.523.699/0001-30,147842692.85,53523699000130,0,4252,4247
14.606.072/0001-91,1,14.606.072/0001-91,147835225.3,14606072000191,0,4252,4247
54.792.266/0001-43,1,54.792.266/0001-43,147774689.39,54792266000143,0,4252,4247
52.273.542/0001-31,1,52.273.542/0001-31,147732108.15,52273542000131,0,4252,4247
49.920.525/0001-34,1,49.920.525/0001-34,147651064.59,49920525000134,0,4252,4247
54.114.034/0001-36,1,54.114.034/0001-36,147501531.31,54114034000136,0,4252,4247
45.019.334/0001-45,1,45.019.334/0001-45,147341700.76,45019334000145,0,4252,4247
60.485.375/0001-10,1,60.485.375/0001-10,147259302.02,60485375000110,0,4252,4247
62.082.503/0001-00,1,62.082.503/0001-00,147131311.99,62082503000100,0,4252,4247
57.506.211/0001-18,1,57.506.211/0001-18,147092432.49,57506211000118,0,4252,4247
45.703.190/0001-41,1,45.703.190/0001-41,146882997.02,45703190000141,0,4252,4247
34.408.539/0001-04,1,34.408.539/0001-04,146783175.86,34408539000104,0,4252,4247
60.759.253/0001-75,1,60.759.253/0001-75,146698760.62,60759253000175,0,4252,4247
50.739.342/0001-04,1,50.739.342/0001-04,146681617.49,50739342000104,0,4252,4247
53.109.903/0001-71,1,53.109.903/0001-71,146633199.97,53109903000171,0,4252,4247
54.591.932/0001-85,1,54.591.932/0001-85,146593727.9,54591932000185,0,4252,4247
51.555.510/0001-66,1,51.555.510/0001-66,146432082.35,51555510000166,0,4252,4247
62.344.612/0001-59,1,62.344.612/0001-59,146293737.45,62344612000159,0,4252,4247
12.813.209/0001-53,1,12.813.209/0001-53,145968018.22,12813209000153,0,4252,4247
51.030.944/0001-42,1,51.030.944/0001-42,145818010.18,51030944000142,0,4252,4247
46.390.186/0001-33,1,46.390.186/0001-33,145487429.59,46390186000133,0,4252,4247
58.038.938/0001-80,1,58.038.938/0001-80,145438042.93,58038938000180,0,4252,4247
22.175.405/0001-01,1,22.175.405/0001-01,145164202.12,22175405000101,0,4252,4247
62.359.143/0001-41,1,62.359.143/0001-41,145041562.65,62359143000141,0,4252,4247
60.647.052/0001-86,1,60.647.052/0001-86,144706304.81,60647052000186,0,4252,4247
52.049.112/0001-30,1,52.049.112/0001-30,144620111.37,52049112000130,0,4252,4247
42.462.074/0001-90,1,42.462.074/0001-90,144496238.29,42462074000190,0,4252,4247
53.979.245/0001-79,1,53.979.245/0001-79,144397273.44,53979245000179,0,4252,4247
56.780.135/0001-71,1,56.780.135/0001-71,144396198.14,56780135000171,0,4252,4247
61.973.031/0001-13,1,61.973.031/0001-13,143789130.97,61973031000113,0,4252,4247
33.489.701/0001-95,1,33.489.701/0001-95,143612699.46,33489701000195,0,4252,4247
09.194.841/0001-51,1,09.194.841/0001-51,143574277.68,09194841000151,0,4252,4247
57.284.265/0001-86,1,57.284.265/0001-86,142891879.57,57284265000186,0,4252,4247
56.023.806/0001-50,1,56.023.806/0001-50,142501637.35,56023806000150,0,4252,4247
43.105.224/0001-70,1,43.105.224/0001-70,142499402.84,43105224000170,0,4252,4247
52.351.675/0001-89,1,52.351.675/0001-89,142447026.28,52351675000189,0,4252,4247
45.121.220/0001-01,1,45.121.220/0001-01,142202146.92,45121220000101,0,4252,4247
63.679.792/0001-92,1,63.679.792/0001-92,142173656.83,63679792000192,0,4252,4247
50.894.581/0001-20,1,50.894.581/0001-20,142147882.28,50894581000120,0,4252,4247
37.564.538/0001-39,1,37.564.538/0001-39,141607154.47,37564538000139,0,4252,4247
34.218.953/0001-42,1,34.218.953/0001-42,141183036.28,34218953000142,0,4252,4247
32.274.874/0001-23,1,32.274.874/0001-23,140936265.13,32274874000123,0,4252,4247
40.054.639/0001-74,1,40.054.639/0001-74,140718898.67,40054639000174,0,4252,4247
48.946.018/0001-07,1,48.946.018/0001-07,140422725.77,48946018000107,0,4252,4247
29.242.926/0001-75,1,29.242.926/0001-75,140418993.12,29242926000175,0,4252,4247
60.741.672/0001-80,1,60.741.672/0001-80,140110397.23,60741672000180,0,4252,4247
55.633.169/0001-70,1,55.633.169/0001-70,140063628.33,55633169000170,0,4252,4247
55.175.561/0001-13,1,55.175.561/0001-13,139891954.25,55175561000113,0,4252,4247
49.250.454/0001-00,1,49.250.454/0001-00,139826739.9,49250454000100,0,4252,4247
26.690.689/0001-17,1,26.690.689/0001-17,139251677.92,26690689000117,0,4252,4247
31.611.449/0001-10,1,31.611.449/0001-10,139167334.51,31611449000110,0,4252,4247
46.521.568/0001-59,1,46.521.568/0001-59,138991314.99,46521568000159,0,4252,4247
65.344.431/0001-10,1,65.344.431/0001-10,138958808.6,65344431000110,0,4252,4247
47.758.232/0001-77,1,47.758.232/0001-77,138493762.81,47758232000177,0,4252,4247
32.155.992/0001-12,1,32.155.992/0001-12,138251209.18,32155992000112,0,4252,4247
54.443.741/0001-76,1,54.443.741/0001-76,138214122.07,54443741000176,0,4252,4247
60.369.537/0001-55,1,60.369.537/0001-55,137974246.34,60369537000155,0,4252,4247
53.942.359/0001-44,1,53.942.359/0001-44,137824616.9,53942359000144,0,4252,4247
27.500.576/0001-74,1,27.500.576/0001-74,137782957.98,27500576000174,0,4252,4247
59.400.657/0001-99,1,59.400.657/0001-99,137276419.21,59400657000199,0,4252,4247
29.236.426/0001-20,1,29.236.426/0001-20,137273357.35,29236426000120,0,4252,4247
10.237.131/0001-40,1,10.237.131/0001-40,136816105.36,10237131000140,0,4252,4247
32.388.130/0001-30,1,32.388.130/0001-30,136771196.65,32388130000130,0,4252,4247
26.489.103/0001-50,1,26.489.103/0001-50,136418699.99,26489103000150,0,4252,4247
59.118.969/0001-04,1,59.118.969/0001-04,135638588.02,59118969000104,0,4252,4247
62.475.708/0001-56,1,62.475.708/0001-56,135322690.93,62475708000156,0,4252,4247
61.709.339/0001-56,1,61.709.339/0001-56,135172905.51,61709339000156,0,4252,4247
26.471.075/0001-44,1,26.471.075/0001-44,134108193.24,26471075000144,0,4252,4247
56.745.955/0001-22,1,56.745.955/0001-22,134076387.17,56745955000122,0,4252,4247
44.395.252/0001-32,1,44.395.252/0001-32,133990931.41,44395252000132,0,4252,4247
44.372.728/0001-10,1,44.372.728/0001-10,133985895.65,44372728000110,0,4252,4247
59.258.058/0001-82,1,59.258.058/0001-82,133494864.8,59258058000182,0,4252,4247
34.736.673/0001-26,1,34.736.673/0001-26,133467544.5,34736673000126,0,4252,4247
09.137.729/0001-89,1,09.137.729/0001-89,133281248.13,09137729000189,0,4252,4247
59.286.643/0001-96,1,59.286.643/0001-96,132965231.3,59286643000196,0,4252,4247
58.080.296/0001-88,1,58.080.296/0001-88,132755533.84,58080296000188,0,4252,4247
30.659.203/0001-55,1,30.659.203/0001-55,132683262.73,30659203000155,0,4252,4247
64.009.180/0001-55,1,64.009.180/0001-55,132570766.98,64009180000155,0,4252,4247
48.968.438/0001-94,1,48.968.438/0001-94,132473587.82,48968438000194,0,4252,4247
19.187.295/0001-85,1,19.187.295/0001-85,132379912.24,19187295000185,0,4252,4247
54.680.998/0001-41,1,54.680.998/0001-41,132264798.92,54680998000141,0,4252,4247
58.829.200/0001-31,1,58.829.200/0001-31,132188157.49,58829200000131,0,4252,4247
17.474.548/0001-76,1,17.474.548/0001-76,132131158.97,17474548000176,0,4252,4247
36.335.689/0001-52,1,36.335.689/0001-52,131989610.83,36335689000152,0,4252,4247
62.410.525/0001-52,1,62.410.525/0001-52,131686267.78,62410525000152,0,4252,4247
58.142.113/0001-01,1,58.142.113/0001-01,131424592.4,58142113000101,0,4252,4247
47.640.954/0001-22,1,47.640.954/0001-22,131419826.34,47640954000122,0,4252,4247
46.339.885/0001-59,1,46.339.885/0001-59,131399202.4,46339885000159,0,4252,4247
51.869.340/0001-94,1,51.869.340/0001-94,131395453.6,51869340000194,0,4252,4247
47.862.139/0001-08,1,47.862.139/0001-08,131073482.42,47862139000108,0,4252,4247
62.191.293/0001-99,1,62.191.293/0001-99,130847799.55,62191293000199,0,4252,4247
44.173.493/0001-37,1,44.173.493/0001-37,130846277.76,44173493000137,0,4252,4247
62.543.465/0001-46,1,62.543.465/0001-46,130839674.65,62543465000146,0,4252,4247
57.074.997/0001-41,1,57.074.997/0001-41,130663330.3,57074997000141,0,4252,4247
29.970.181/0001-60,1,29.970.181/0001-60,130565440.27,29970181000160,0,4252,4247
22.282.621/0001-48,1,22.282.621/0001-48,130153883.55,22282621000148,0,4252,4247
57.213.492/0001-10,1,57.213.492/0001-10,129460738.27,57213492000110,0,4252,4247
49.573.227/0001-15,1,49.573.227/0001-15,129302893.22,49573227000115,0,4252,4247
54.233.539/0001-10,1,54.233.539/0001-10,129019307.56,54233539000110,0,4252,4247
60.512.081/0001-30,1,60.512.081/0001-30,128962157.8,60512081000130,0,4252,4247
53.872.780/0001-26,1,53.872.780/0001-26,128931729.09,53872780000126,0,4252,4247
47.117.622/0001-68,1,47.117.622/0001-68,128796302.02,47117622000168,0,4252,4247
55.331.248/0001-27,1,55.331.248/0001-27,128735586.42,55331248000127,0,4252,4247
47.117.685/0001-14,1,47.117.685/0001-14,128515890.89,47117685000114,0,4252,4247
63.672.540/0001-31,1,63.672.540/0001-31,128170437.56,63672540000131,0,4252,4247
47.444.058/0001-98,1,47.444.058/0001-98,128103305.79,47444058000198,0,4252,4247
34.475.989/0001-01,1,34.475.989/0001-01,128060042.03,34475989000101,0,4252,4247
45.019.040/0001-13,1,45.019.040/0001-13,127839848.73,45019040000113,0,4252,4247
40.226.200/0001-81,1,40.226.200/0001-81,127782170.86,40226200000181,0,4252,4247
54.038.087/0001-15,1,54.038.087/0001-15,127774371.01,54038087000115,0,4252,4247
26.648.770/0001-39,1,26.648.770/0001-39,127761153.77,26648770000139,0,4252,4247
39.774.081/0001-12,1,39.774.081/0001-12,127673715.15,39774081000112,0,4252,4247
55.653.447/0001-51,1,55.653.447/0001-51,127588359.89,55653447000151,0,4252,4247
50.115.378/0001-09,1,50.115.378/0001-09,127554295.01,50115378000109,0,4252,4247
50.589.310/0001-61,1,50.589.310/0001-61,127486551.17,50589310000161,0,4252,4247
64.019.393/0001-68,1,64.019.393/0001-68,126622180.75,64019393000168,0,4252,4247
54.349.764/0001-16,1,54.349.764/0001-16,126515044.42,54349764000116,0,4252,4247
14.138.802/0001-77,1,14.138.802/0001-77,126152310.26,14138802000177,0,4252,4247
63.588.528/0001-43,1,63.588.528/0001-43,126019808.83,63588528000143,0,4252,4247
55.563.624/0001-09,1,55.563.624/0001-09,126010215.23,55563624000109,0,4252,4247
52.351.153/0001-87,1,52.351.153/0001-87,125850899.92,52351153000187,0,4252,4247
45.653.388/0001-68,1,45.653.388/0001-68,125761661.07,45653388000168,0,4252,4247
58.532.245/0001-40,1,58.532.245/0001-40,125683195.36,58532245000140,0,4252,4247
17.198.676/0001-34,1,17.198.676/0001-34,125576738.21,17198676000134,0,4252,4247
30.329.393/0001-42,1,30.329.393/0001-42,125505496.97,30329393000142,0,4252,4247
48.053.686/0001-05,1,48.053.686/0001-05,125257090.88,48053686000105,0,4252,4247
63.396.234/0001-10,1,63.396.234/0001-10,125248171.14,63396234000110,0,4252,4247
49.920.326/0001-26,1,49.920.326/0001-26,125189703.95,49920326000126,0,4252,4247
66.226.268/0001-54,1,66.226.268/0001-54,124851107.98,66226268000154,0,4252,4247
62.125.959/0001-00,1,62.125.959/0001-00,124497491.66,62125959000100,0,4252,4247
53.908.929/0001-80,1,53.908.929/0001-80,124211665.13,53908929000180,0,4252,4247
32.287.737/0001-23,1,32.287.737/0001-23,124114828.62,32287737000123,0,4252,4247
36.335.649/0001-00,1,36.335.649/0001-00,123951361.74,36335649000100,0,4252,4247
61.942.290/0001-87,1,61.942.290/0001-87,123896175.55,61942290000187,0,4252,4247
43.237.790/0001-36,1,43.237.790/0001-36,123560153.31,43237790000136,0,4252,4247
31.771.948/0001-74,1,31.771.948/0001-74,123279479.66,31771948000174,0,4252,4247
43.508.144/0001-66,1,43.508.144/0001-66,123229655.47,43508144000166,0,4252,4247
57.624.136/0001-90,1,57.624.136/0001-90,123131064.3,57624136000190,0,4252,4247
59.560.195/0001-77,1,59.560.195/0001-77,123109892.55,59560195000177,0,4252,4247
51.364.521/0001-69,1,51.364.521/0001-69,122833214.12,51364521000169,0,4252,4247
20.905.778/0001-57,1,20.905.778/0001-57,122797304.2,20905778000157,0,4252,4247
48.965.359/0001-20,1,48.965.359/0001-20,122621531.87,48965359000120,0,4252,4247
51.815.891/0001-75,1,51.815.891/0001-75,122583402.92,51815891000175,0,4252,4247
59.497.402/0001-96,1,59.497.402/0001-96,122582253.27,59497402000196,0,4252,4247
33.475.501/0001-83,1,33.475.501/0001-83,122579783.81,33475501000183,0,4252,4247
47.466.676/0001-39,1,47.466.676/0001-39,122026057.91,47466676000139,0,4252,4247
41.755.684/0001-19,1,41.755.684/0001-19,121832899.05,41755684000119,0,4252,4247
33.490.076/0001-00,1,33.490.076/0001-00,121694729.51,33490076000100,0,4252,4247
34.218.918/0001-23,1,34.218.918/0001-23,121441290.33,34218918000123,0,4252,4247
59.309.090/0001-40,1,59.309.090/0001-40,121289604.82,59309090000140,0,4252,4247
26.756.123/0001-40,1,26.756.123/0001-40,121231134.25,26756123000140,0,4252,4247
57.407.013/0001-05,1,57.407.013/0001-05,121119256.67,57407013000105,0,4252,4247
37.036.039/0001-79,1,37.036.039/0001-79,120767476.17,37036039000179,0,4252,4247
34.218.936/0001-05,1,34.218.936/0001-05,120616801.56,34218936000105,0,4252,4247
63.615.626/0001-22,1,63.615.626/0001-22,120599988.93,63615626000122,0,4252,4247
40.698.790/0001-45,1,40.698.790/0001-45,120466205.26,40698790000145,0,4252,4247
47.410.102/0001-49,1,47.410.102/0001-49,120006878.15,47410102000149,0,4252,4247
46.744.586/0001-08,1,46.744.586/0001-08,119989669.2,46744586000108,0,4252,4247
20.093.934/0001-22,1,20.093.934/0001-22,119630503.72,20093934000122,0,4252,4247
41.287.621/0001-85,1,41.287.621/0001-85,119578575.54,41287621000185,0,4252,4247
43.181.488/0001-03,1,43.181.488/0001-03,119403421.23,43181488000103,0,4252,4247
26.405.908/0001-79,1,26.405.908/0001-79,119287550.34,26405908000179,0,4252,4247
57.400.405/0001-34,1,57.400.405/0001-34,119207181.41,57400405000134,0,4252,4247
40.054.854/0001-75,1,40.054.854/0001-75,119203414.04,40054854000175,0,4252,4247
29.284.754/0001-00,1,29.284.754/0001-00,119069945.18,29284754000100,0,4252,4247
46.323.013/0001-00,1,46.323.013/0001-00,118948467.24,46323013000100,0,4252,4247
46.230.862/0001-01,1,46.230.862/0001-01,118101092.88,46230862000101,0,4252,4247
35.689.357/0001-03,1,35.689.357/0001-03,118089087.76,35689357000103,0,4252,4247
24.282.003/0001-23,1,24.282.003/0001-23,118055201.39,24282003000123,0,4252,4247
20.764.347/0001-18,1,20.764.347/0001-18,117966390.98,20764347000118,0,4252,4247
59.682.007/0001-83,1,59.682.007/0001-83,117538310.95,59682007000183,0,4252,4247
63.985.990/0001-84,1,63.985.990/0001-84,117406807.15,63985990000184,0,4252,4247
52.808.215/0001-37,1,52.808.215/0001-37,117104978.58,52808215000137,0,4252,4247
39.663.988/0001-04,1,39.663.988/0001-04,117103997.53,39663988000104,0,4252,4247
47.846.883/0001-19,1,47.846.883/0001-19,117094401.42,47846883000119,0,4252,4247
53.908.944/0001-28,1,53.908.944/0001-28,116530256.23,53908944000128,0,4252,4247
07.383.363/0001-00,1,07.383.363/0001-00,116288616.65,07383363000100,0,4252,4247
46.711.630/0001-75,1,46.711.630/0001-75,116020959.44,46711630000175,0,4252,4247
60.006.903/0001-01,1,60.006.903/0001-01,115622173.08,60006903000101,0,4252,4247
60.800.845/0001-93,1,60.800.845/0001-93,115499501.81,60800845000193,0,4252,4247
56.028.964/0001-00,1,56.028.964/0001-00,115273712.08,56028964000100,0,4252,4247
31.216.568/0001-78,1,31.216.568/0001-78,115215198.7,31216568000178,0,4252,4247
57.283.589/0001-08,1,57.283.589/0001-08,115184008.15,57283589000108,0,4252,4247
33.475.421/0001-28,1,33.475.421/0001-28,115165764.04,33475421000128,0,4252,4247
53.451.757/0001-68,1,53.451.757/0001-68,115145709.95,53451757000168,0,4252,4247
50.790.524/0001-00,1,50.790.524/0001-00,115031960.07,50790524000100,0,4252,4247
51.864.349/0001-02,1,51.864.349/0001-02,114697401.93,51864349000102,0,4252,4247
64.127.849/0001-03,1,64.127.849/0001-03,114644950.43,64127849000103,0,4252,4247
56.006.031/0001-04,1,56.006.031/0001-04,114499497.05,56006031000104,0,4252,4247
57.354.123/0001-48,1,57.354.123/0001-48,114499201.89,57354123000148,0,4252,4247
63.516.387/0001-53,1,63.516.387/0001-53,114443604.59,63516387000153,0,4252,4247
55.728.426/0001-58,1,55.728.426/0001-58,114276812.82,55728426000158,0,4252,4247
59.914.252/0001-79,1,59.914.252/0001-79,114213440.61,59914252000179,0,4252,4247
52.984.899/0001-28,1,52.984.899/0001-28,114204499.0,52984899000128,0,4252,4247
36.553.528/0001-35,1,36.553.528/0001-35,114172215.02,36553528000135,0,4252,4247
54.950.304/0001-49,1,54.950.304/0001-49,114139731.96,54950304000149,0,4252,4247
36.643.621/0001-30,1,36.643.621/0001-30,114092066.15,36643621000130,0,4252,4247
58.033.772/0001-00,1,58.033.772/0001-00,114037581.51,58033772000100,0,4252,4247
12.764.295/0001-51,1,12.764.295/0001-51,113929320.34,12764295000151,0,4252,4247
52.348.734/0001-60,1,52.348.734/0001-60,113891299.42,52348734000160,0,4252,4247
41.673.465/0001-90,1,41.673.465/0001-90,113834300.28,41673465000190,0,4252,4247
53.962.432/0001-40,1,53.962.432/0001-40,113705933.43,53962432000140,0,4252,4247
52.272.350/0001-00,1,52.272.350/0001-00,113619610.32,52272350000100,0,4252,4247
27.974.792/0001-51,1,27.974.792/0001-51,113578826.32,27974792000151,0,4252,4247
46.231.905/0001-73,1,46.231.905/0001-73,113549267.52,46231905000173,0,4252,4247
50.118.274/0001-58,1,50.118.274/0001-58,113497571.8,50118274000158,0,4252,4247
58.594.205/0001-22,1,58.594.205/0001-22,113491084.08,58594205000122,0,4252,4247
52.968.533/0001-65,1,52.968.533/0001-65,113318733.22,52968533000165,0,4252,4247
54.955.983/0001-49,1,54.955.983/0001-49,113247291.79,54955983000149,0,4252,4247
58.845.757/0001-66,1,58.845.757/0001-66,112940604.51,58845757000166,0,4252,4247
29.665.263/0001-00,1,29.665.263/0001-00,112895536.7,29665263000100,0,4252,4247
58.328.083/0001-22,1,58.328.083/0001-22,112681057.83,58328083000122,0,4252,4247
46.191.210/0001-05,1,46.191.210/0001-05,112664748.65,46191210000105,0,4252,4247
41.755.934/0001-10,1,41.755.934/0001-10,112489131.37,41755934000110,0,4252,4247
34.218.960/0001-44,1,34.218.960/0001-44,112488576.64,34218960000144,0,4252,4247
56.973.257/0001-84,1,56.973.257/0001-84,112201745.85,56973257000184,0,4252,4247
49.260.024/0001-79,1,49.260.024/0001-79,111882221.66,49260024000179,0,4252,4247
58.442.027/0001-14,1,58.442.027/0001-14,111639253.06,58442027000114,0,4252,4247
49.726.804/0001-61,1,49.726.804/0001-61,111596759.86,49726804000161,0,4252,4247
21.888.857/0001-60,1,21.888.857/0001-60,111576205.41,21888857000160,0,4252,4247
62.800.819/0001-90,1,62.800.819/0001-90,111290466.27,62800819000190,0,4252,4247
57.609.674/0001-05,1,57.609.674/0001-05,111222251.45,57609674000105,0,4252,4247
66.263.596/0001-20,1,66.263.596/0001-20,111203681.55,66263596000120,0,4252,4247
47.463.397/0001-11,1,47.463.397/0001-11,111138934.09,47463397000111,0,4252,4247
48.213.067/0001-30,1,48.213.067/0001-30,111127663.58,48213067000130,0,4252,4247
53.291.546/0001-05,1,53.291.546/0001-05,111103545.16,53291546000105,0,4252,4247
12.778.706/0001-68,1,12.778.706/0001-68,110933332.06,12778706000168,0,4252,4247
52.549.758/0001-87,1,52.549.758/0001-87,110927390.02,52549758000187,0,4252,4247
