competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,administrador_grupo,administrador_cnpj_normalizado,gestor_grupo,gestor_cnpj_normalizado,custodiante_grupo,custodiante_cnpj_normalizado,prestadores_ausentes,monoestrutura_conglomerado,monoestrutura_entidade_legal,definicao_mono_adotada,grupo_mono,modelo_prestacao,is_top20_fidc
2026-06,21081976000106,306003884.27,266466932.39,41850857.6,41850857.6,9118626.97,26777213.75,3019730.22,5132931.89,2914409.87,2003162.91,1239710.58,4533877.69,0.0,0.0,0.0,0.0,45621036.90999999,41850857.6,41850857.6,1,21081976000106,False,False,True,True,True,True,TAIPATSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,21081976000106,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,OURO PRETO GESTÃO DE RECURSOS S.A.,11916849000126.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: outros,,,21081976000106,21081976000106,21.081.976/0001-06,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Ouro Preto Gestao De Recursos,11916849000126,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,53744997000150,305467755.78,271610809.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53744997000150,False,False,True,True,True,True,ALGARVE LEGAL CLAIMS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,53744997000150,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,ALGARVE CAPITAL GESTÃO DE RECURSOS LTDA.,38481640000133.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Acoes judiciais,,,,53744997000150,53744997000150,53.744.997/0001-50,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BRL Trust,13486793000142,Algarve Capital Gestao De Recursos,38481640000133,BRL Trust,13486793000142,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,24506071000129,305413658.75,145127921.85,29388494.57,29388494.57,15570797.3,15859110.37,4896635.35,6373074.699999999,2010271.16,1049959.66,974813.1,439154.6,0.0,0.0,0.0,0.0,31603018.94,29388494.57,29388494.57,1,24506071000129,False,False,True,True,True,True,IOX PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,24506071000129,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,SOLIS INVESTIMENTOS S A,17254708000171.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: credito corporativo,,,24506071000129,24506071000129,24.506.071/0001-29,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Solis Investimentos,17254708000171,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,13098860000151,305031610.3,292593149.66,31916200.24,31916200.24,23410568.2,20200948.48,3854100.58,1575773.46,1536320.9,854256.34,3595433.55,5388257.73,86817.45,0.0,0.0,86817.45,37091908.49000001,31829382.79,31829382.79,1,13098860000151,False,False,True,True,True,True,GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICRÉDITO,13098860000151,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: outros,,,13098860000151,13098860000151,13.098.860/0001-51,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,52498421000198,304498232.36,244246770.71999997,8586284.16,8586284.16,0.0,8586284.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8586284.16,8586284.16,8586284.16,1,52498421000198,False,False,True,True,True,True,SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52498421000198,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,FRAM CAPITAL GESTÃO DE ATIVOS LTDA.,8157028000149.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: outros,,,52498421000198,52498421000198,52.498.421/0001-98,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Fram Capital Gestao De Ativos,08157028000149,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,62387472000104,304341088.96,249498514.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62387472000104,False,False,True,True,True,True,DIGGER FIDC - SEGMENTO DE RECEBÍVEIS COMERCIAIS - RESPONSABILIDADE LIMITADA,62387472000104,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,66670000100.0,BANCO BRADESCO S.A.,60746948000112.0,BANCO BRADESCO S.A.,60746948000112.0,Comercial,,,,62387472000104,62387472000104,62.387.472/0001-04,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Bradesco,00066670000100,Bradesco,60746948000112,Bradesco,60746948000112,False,True,False,mesmo conglomerado econômico normalizado,Bradesco,Monoestrutura,False
2026-06,57088975000130,302613420.54,278251492.89,20117.09,20117.09,103693709.51,4416549.73,2720784.68,818940.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7956274.78,20117.09,20117.09,1,57088975000130,False,False,True,True,True,True,MONTE SIÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57088975000130,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,ORRAM GESTÃO DE RECURSOS LTDA.,33459864000125.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: outros,,,57088975000130,57088975000130,57.088.975/0001-30,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Orram Gestao De Recursos,33459864000125,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,52596071000100,302242413.12,291468742.56,0.0,0.0,3601.39,48.62,2511.54,0.0,0.0,4.93,0.0,54.43,981.87,0.0,0.0,981.87,3601.3899999999994,0.0,0.0,1,52596071000100,False,False,True,True,True,True,CONSIGNADO PLGN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,52596071000100,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,POLÍGONO CAPITAL LTDA,43241789000185.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,52596071000100,52596071000100,52.596.071/0001-00,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,BTG Pactual,59281253000123,Poligono Capital,43241789000185,BTG Pactual,30306294000145,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,54218941000125,301953274.03,266881348.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54218941000125,False,False,True,True,True,True,CLOUDWALK BIG PICTURE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54218941000125,BANCO GENIAL S.A.,45246410000155.0,GENIAL GESTÃO LTDA.,22119959000183.0,BANCO GENIAL S.A.,45246410000155.0,Cartao de credito,,,,54218941000125,54218941000125,54.218.941/0001-25,,False,False,False,0,,"Agro, Indústria e Comércio",Recebíveis Comerciais,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Genial,45246410000155,Genial,22119959000183,Genial,45246410000155,False,True,False,mesmo conglomerado econômico normalizado,Genial,Monoestrutura,False
2026-06,56945961000123,301651532.94,301781791.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56945961000123,False,False,True,True,True,True,VANTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56945961000123,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186.0,REAG JUS GESTÃO DE ATIVOS JUDICIAIS LTDA.,46356742000155.0,REAG TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,34829992000186.0,Financeiro,Financeiro: outros,,,56945961000123,56945961000123,56.945.961/0001-23,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,CBSF,34829992000186,REAG,46356742000155,REAG,34829992000186,False,False,False,mesmo conglomerado econômico normalizado,,Gestão + Custódia,False
2026-06,61289111000154,301536912.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61289111000154,False,False,True,True,True,True,ITAÚ POOL FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,61289111000154,INTRAG DTVM LTDA.,62418140000131.0,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,40430971000196.0,ITAU UNIBANCO S.A.,60701190000104.0,,,,,61289111000154,61289111000154,61.289.111/0001-54,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Itaú,62418140000131,Itaú,40430971000196,Itaú,60701190000104,False,True,False,mesmo conglomerado econômico normalizado,Itaú,Monoestrutura,False
2026-06,62017163000134,300047870.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62017163000134,False,False,True,True,True,True,ARTESANAL CDI + FIDC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62017163000134,XP INVESTIMENTOS CCTVM S.A.,2332886000104.0,ARTESANAL INVESTIMENTOS LTDA,3084098000109.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,,,,,62017163000134,62017163000134,62.017.163/0001-34,,False,False,False,0,,N/D,N/D,nao_disponivel,N/D,,segmento CVM sem equivalência segura,True,sem evidência segura para classificação ANBIMA,XP,02332886000104,Artesanal Investimentos,03084098000109,Oliveira Trust,36113876000191,False,False,False,mesmo conglomerado econômico normalizado,,Três prestadores distintos,False
2026-06,62790827000101,299790011.19,295544550.03,13475082.68,13475082.68,0.0,3388818.07,2484061.95,1896544.75,1512795.24,1300612.27,1293729.81,1598520.59,0.0,0.0,0.0,0.0,13475082.68,13475082.68,13475082.68,1,62790827000101,False,False,True,True,True,True,MRV PRÓ SOLUTO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESP LIMITADA,62790827000101,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,RIZA SECURITIZAÇÃO E CARTEIRAS GESTORA DE RECURSOS LTD,37556621000166.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Imobiliario,,,,62790827000101,62790827000101,62.790.827/0001-01,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Oliveira Trust,36113876000191,Riza Securitizacao E Carteiras Gestora De Recursos Ltd,37556621000166,Oliveira Trust,36113876000191,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,29243004000182,298128181.27,285846142.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29243004000182,False,False,True,True,True,True,LIMAJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29243004000182,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,MULTIPLICA CAPITAL ASSET MANAGEMENT LTDA.,7252227000173.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,29243004000182,29243004000182,29.243.004/0001-82,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Multiplica Capital Asset Management,07252227000173,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,52298532000150,297885563.73,261452444.57,6553655.95,6553655.95,24168367.26,969383.93,0.0,6553655.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7523039.88,6553655.95,6553655.95,1,52298532000150,False,False,True,True,True,True,IOX REAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52298532000150,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,M8 PARTNERS GESTORA DE RECURSOS LTDA.,18038439000179.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: credito corporativo,,,52298532000150,52298532000150,52.298.532/0001-50,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,M8 Partners Gestora De Recursos,18038439000179,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,62107469000181,297828055.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62107469000181,False,False,True,True,True,True,ARTESANAL CRÉDITO ESTRUTURADO III FIDC DE RESPONSABILIDADE LIMITADA,62107469000181,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162.0,ARTESANAL INVESTIMENTOS LTDA,3084098000109.0,BANCO GENIAL S.A.,45246410000155.0,,,,,62107469000181,62107469000181,62.107.469/0001-81,,False,False,False,0,,Outros,Multicarteira Outros,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Genial,27652684000162,Artesanal Investimentos,03084098000109,Genial,45246410000155,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,61285889000195,297671343.4,56375991.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61285889000195,False,False,True,True,True,True,ITAÚ SONETO III CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,61285889000195,INTRAG DTVM LTDA.,62418140000131.0,ITAU UNIBANCO ASSET MANAGEMENT LTDA.,40430971000196.0,ITAU UNIBANCO S.A.,60701190000104.0,Imobiliario,,,,61285889000195,61285889000195,61.285.889/0001-95,,False,False,False,0,,Financeiro,Crédito Imobiliário,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM IMOBILIARIO,True,proxy CVM não equivale a classificação ANBIMA publicada,Itaú,62418140000131,Itaú,40430971000196,Itaú,60701190000104,False,True,False,mesmo conglomerado econômico normalizado,Itaú,Monoestrutura,False
2026-06,24546098000145,296537103.08,285420943.46,36604391.45,36604391.45,1208680.51,21777962.220000003,1452896.41,737015.58,1949566.3,4445567.43,1404586.99,4819247.96,30933.0,0.0,0.0,30933.0,36617775.89,36573458.45,36573458.45,1,24546098000145,False,False,True,True,True,True,GII GESTAO INTELIGENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,24546098000145,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,TERCON INVESTIMENTOS S.A.,9121454000195.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Comercial,Financeiro: credito corporativo,,,24546098000145,24546098000145,24.546.098/0001-45,,False,False,False,0,,Fomento Mercantil,Fomento Mercantil,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,QI Tech,62285390000140,Tercon Investimentos,09121454000195,QI Tech,62285390000140,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,54968056000163,295849655.91,293766448.43,5592.36,5592.36,143653.03,44295.04,9751.29,103.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54149.76,5592.36,5592.36,1,54968056000163,False,False,True,True,True,True,TAYA FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54968056000163,BANCO DAYCOVAL S.A.,62232889000190.0,SUESTE CAPITAL GESTÃO DE RECURSOS LTDA,29036872000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,54968056000163,54968056000163,54.968.056/0001-63,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Daycoval,62232889000190,Sueste Capital Gestao De Recursos,29036872000191,Daycoval,62232889000190,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
2026-06,58035124000192,294240334.75,279088589.07,48847072.46,48847072.46,0.0,9459232.53,5984780.3,4869162.38,4527192.2,3677659.66,3384691.76,13408053.88,3536299.75,0.0,0.0,3536299.75,48847072.46,45310772.71,45310772.71,1,58035124000192,False,False,True,True,True,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO XI,58035124000192,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,KANASTRA ADMINISTRAÇÃO DE RECURSOS LTDA,44870662000198.0,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24361690000172.0,Financeiro,Financeiro: outros,,,58035124000192,58035124000192,58.035.124/0001-92,,False,False,False,0,,Financeiro,Financiamento de Veículos,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Limine Trust,24361690000172,Kanastra Administracao De Recursos,44870662000198,Limine Trust,24361690000172,False,False,False,mesmo conglomerado econômico normalizado,,Administração + Custódia,False
