competencia,cnpj_fundo,denominacao,pl_brl,veiculos,tabela_i_carteira_brl,tabela_ii_total_brl,tabela_ii_reportada,gap_tabela_ii_menos_i_brl,gap_positivo_brl,gap_negativo_brl,rank_gap_positivo,share_gap_positivo,share_gap_positivo_acumulado
2026-06,62550985000186,YUMA CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,3100588.42,1,2552729.64,2552729.6399999997,True,-4.656612873077393e-10,0.0,4.656612873077393e-10,3933,0.0,0.9999999999999986
2026-06,56030860000122,FAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3078709.14,1,0.0,0.0,True,0.0,0.0,-0.0,3934,0.0,0.9999999999999986
2026-06,66320254000103,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOLVERA VAREJO RESPONSABILIDADE LIMITADA,3036937.3,1,1465265.56,1465265.56,True,0.0,0.0,-0.0,3935,0.0,0.9999999999999986
2026-06,33180054000135,ETR CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,3032085.66,1,0.0,0.0,True,0.0,0.0,-0.0,3936,0.0,0.9999999999999986
2026-06,64438386000109,HEAD CRÉDITO AO TRABALHADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,3031520.81,1,2946943.54,2946943.54,True,0.0,0.0,-0.0,3937,0.0,0.9999999999999986
2026-06,65536925000105,IMPPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2990071.06,1,1046527.79,1046527.79,True,0.0,0.0,-0.0,3938,0.0,0.9999999999999986
2026-06,48053945000106,XP C1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,2976770.37,1,970998.67,970998.67,True,0.0,0.0,-0.0,3939,0.0,0.9999999999999986
2026-06,61084525000147,GARRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2969643.41,1,2828655.55,2828655.55,True,0.0,0.0,-0.0,3940,0.0,0.9999999999999986
2026-06,53962745000106,GLOBAL FUTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,2826420.71,1,0.0,0.0,True,0.0,0.0,-0.0,3941,0.0,0.9999999999999986
2026-06,53323818000101,JAFFA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,2744235.63,1,0.0,0.0,True,0.0,0.0,-0.0,3942,0.0,0.9999999999999986
2026-06,65426950000128,F3 HARPIA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2736583.76,1,2686771.82,2686771.82,True,0.0,0.0,-0.0,3943,0.0,0.9999999999999986
2026-06,67253970000170,LC IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,2694072.15,1,0.0,0.0,True,0.0,0.0,-0.0,3944,0.0,0.9999999999999986
2026-06,61594518000195,BUCKS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2673798.64,1,2500000.0,2500000.0,True,0.0,0.0,-0.0,3945,0.0,0.9999999999999986
2026-06,62782703000176,PORTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2634886.74,1,2392143.36,2392143.36,True,0.0,0.0,-0.0,3946,0.0,0.9999999999999986
2026-06,61171158000119,BLUE OPPORTUNITY PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CLASSE A,2604064.39,1,2508890.67,2508890.67,True,0.0,0.0,-0.0,3947,0.0,0.9999999999999986
2026-06,32287668000158,ARKOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2588600.73,1,0.0,0.0,True,0.0,0.0,-0.0,3948,0.0,0.9999999999999986
2026-06,62628909000146,SPT CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,2558519.43,1,2411591.25,2411591.25,True,0.0,0.0,-0.0,3949,0.0,0.9999999999999986
2026-06,55947377000144,CLASSE ÚNICA DE RESP LIMITADA DO PLGN FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,2431575.28,1,259186.74,259186.74,True,0.0,0.0,-0.0,3950,0.0,0.9999999999999986
2026-06,60761188000112,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEMEAR EMPRESAS - RESPONSABILIDADE LIMITADA,2421741.53,1,1822326.09,1822326.09,True,0.0,0.0,-0.0,3951,0.0,0.9999999999999986
2026-06,64689513000134,CRÉD. AO TRAB. FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,2399410.0,1,0.0,0.0,True,0.0,0.0,-0.0,3952,0.0,0.9999999999999986
2026-06,49829816000111,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 800,2397269.64,1,2563559.04,2563559.04,True,0.0,0.0,-0.0,3953,0.0,0.9999999999999986
2026-06,61641310000180,EXEMPLAR FIDC MULTICARTEIRA FINANCEIRO DE RESP LIMITADA,2369818.55,1,2053821.42,2053821.42,True,0.0,0.0,-0.0,3954,0.0,0.9999999999999986
2026-06,28254193000126,BLP PRECATÓRIO III-FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS DE RESP. LIMITADA,2337976.1,1,2981620.67,2981620.67,True,0.0,0.0,-0.0,3955,0.0,0.9999999999999986
2026-06,64987557000140,DIAMOND CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,2333031.64,1,2845690.81,2845690.81,True,0.0,0.0,-0.0,3956,0.0,0.9999999999999986
2026-06,63983416000197,MS SAÚDE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2326423.68,1,0.0,0.0,True,0.0,0.0,-0.0,3957,0.0,0.9999999999999986
2026-06,45355605000133,NEB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2317458.84,1,0.0,0.0,True,0.0,0.0,-0.0,3958,0.0,0.9999999999999986
2026-06,62339639000153,M SKY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,2313010.86,1,0.0,0.0,True,0.0,0.0,-0.0,3959,0.0,0.9999999999999986
2026-06,66572354000119,KOMODO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO - RESP LIMITADA,2273611.0,1,0.0,0.0,True,0.0,0.0,-0.0,3960,0.0,0.9999999999999986
2026-06,59936269000127,ALTIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,2261374.85,1,2250013.18,2250013.18,True,0.0,0.0,-0.0,3961,0.0,0.9999999999999986
2026-06,57585602000175,AURIN INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESP. LIMITADA,2255222.63,1,2105868.07,2105868.07,True,0.0,0.0,-0.0,3962,0.0,0.9999999999999986
2026-06,44273371000112,GRYPHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,2224997.67,1,2500000.0,2500000.0,True,0.0,0.0,-0.0,3963,0.0,0.9999999999999986
2026-06,41520310000114,TOKAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2224438.56,1,1210601.5,1210601.5,True,0.0,0.0,-0.0,3964,0.0,0.9999999999999986
2026-06,60224764000192,FIDELITAS CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2220960.12,1,0.0,0.0,True,0.0,0.0,-0.0,3965,0.0,0.9999999999999986
2026-06,41218800000160,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALYSSPI,2154565.89,1,2367033.87,2367033.87,True,0.0,0.0,-0.0,3966,0.0,0.9999999999999986
2026-06,66321785000102,R4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2143342.29,1,0.0,0.0,True,0.0,0.0,-0.0,3967,0.0,0.9999999999999986
2026-06,56265097000119,ORIZ JUS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2055454.74,1,3510130.87,3510130.87,True,0.0,0.0,-0.0,3968,0.0,0.9999999999999986
2026-06,60894511000126,M2F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,2023969.76,1,0.0,0.0,True,0.0,0.0,-0.0,3969,0.0,0.9999999999999986
2026-06,66107567000170,ATLAS PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO,2002399.53,1,1982150.95,1982150.95,True,0.0,0.0,-0.0,3970,0.0,0.9999999999999986
2026-06,64078580000112,NTZ ALPHA PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1984399.48,1,0.0,0.0,True,0.0,0.0,-0.0,3971,0.0,0.9999999999999986
2026-06,66790149000120,NANBAN III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1980190.27,1,1962707.57,1962707.57,True,0.0,0.0,-0.0,3972,0.0,0.9999999999999986
2026-06,61653302000153,CONCRETO TIME FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,1967949.29,1,0.0,0.0,True,0.0,0.0,-0.0,3973,0.0,0.9999999999999986
2026-06,66376024000158,SOMMA COASTAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE PRECATÓRIOS,1966305.56,1,265907.85,265907.85,True,0.0,0.0,-0.0,3974,0.0,0.9999999999999986
2026-06,55581309000104,ESÓDIMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1945337.5,1,0.0,0.0,True,0.0,0.0,-0.0,3975,0.0,0.9999999999999986
2026-06,27984909000188,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI I - RESPONSABILIDADE LIMITADA,1928059.58,1,6347472.64,6347472.64,True,0.0,0.0,-0.0,3976,0.0,0.9999999999999986
2026-06,57088482000109,VCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1923992.82,1,0.0,0.0,True,0.0,0.0,-0.0,3977,0.0,0.9999999999999986
2026-06,60792713000167,H77 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,1908725.18,1,0.0,0.0,True,0.0,0.0,-0.0,3978,0.0,0.9999999999999986
2026-06,60482982000127,VKRV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1898454.99,1,0.0,0.0,True,0.0,0.0,-0.0,3979,0.0,0.9999999999999986
2026-06,45359065000166,JCI IV B - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1847862.74,1,0.0,0.0,True,0.0,0.0,-0.0,3980,0.0,0.9999999999999986
2026-06,26286853000125,MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,1823444.45,1,1266246.77,1266246.77,True,0.0,0.0,-0.0,3981,0.0,0.9999999999999986
2026-06,62342629000177,HEALTH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1798039.79,1,1812418.82,1812418.8199999998,True,-2.3283064365386963e-10,0.0,2.3283064365386963e-10,3982,0.0,0.9999999999999986
2026-06,55690923000104,CAPITAL DIRETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,1766158.83,1,1074103.19,1074103.19,True,0.0,0.0,-0.0,3983,0.0,0.9999999999999986
2026-06,63536839000169,NIPPER FIC DE FIDC RESPONSABILIDADE LIMITADA,1765614.72,1,0.0,0.0,True,0.0,0.0,-0.0,3984,0.0,0.9999999999999986
2026-06,64636877000156,ENG40 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1716951.82,1,0.0,0.0,True,0.0,0.0,-0.0,3985,0.0,0.9999999999999986
2026-06,46420562000195,PRIMO CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1696466.62,1,836516.3,836516.3,True,0.0,0.0,-0.0,3986,0.0,0.9999999999999986
2026-06,40054294000159,G5 FARM II F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1658897.16,1,0.0,0.0,True,0.0,0.0,-0.0,3987,0.0,0.9999999999999986
2026-06,64948048000109,HALTIN SPECIAL SITS REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,1644060.47,1,400000.01,400000.01,True,0.0,0.0,-0.0,3988,0.0,0.9999999999999986
2026-06,14109346000137,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS MULTISEGMENTOS NPL IPANEMA II,1634284.98,1,2354954.2,2354954.2,True,0.0,0.0,-0.0,3989,0.0,0.9999999999999986
2026-06,64780387000129,BASILEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1620311.55,1,0.0,0.0,True,0.0,0.0,-0.0,3990,0.0,0.9999999999999986
2026-06,55085520000136,VOLAR FUNDO DE INVESTIMENTO EM COTAS FIDC RESP LIMITADA,1591681.32,1,0.0,0.0,True,0.0,0.0,-0.0,3991,0.0,0.9999999999999986
2026-06,63459006000141,POLLUX FIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA.,1579827.58,1,0.0,0.0,True,0.0,0.0,-0.0,3992,0.0,0.9999999999999986
2026-06,42605393000107,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QUASAR DUCOCO,1571611.02,1,1745701.8,1745701.8,True,0.0,0.0,-0.0,3993,0.0,0.9999999999999986
2026-06,61140138000180,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS INTEGRA,1563805.64,1,1717436.22,1717436.22,True,0.0,0.0,-0.0,3994,0.0,0.9999999999999986
2026-06,35865981000114,THUNDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1535274.99,1,1306491.07,1306491.07,True,0.0,0.0,-0.0,3995,0.0,0.9999999999999986
2026-06,52043752000133,HIPER FUNDO G.A. FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1522360.29,1,0.0,0.0,True,0.0,0.0,-0.0,3996,0.0,0.9999999999999986
2026-06,63622544000105,KMR CAPITAL FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1495529.13,1,0.0,0.0,True,0.0,0.0,-0.0,3997,0.0,0.9999999999999986
2026-06,60617627000118,MS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1438048.88,1,1075699.22,1075699.22,True,0.0,0.0,-0.0,3998,0.0,0.9999999999999986
2026-06,66733008000175,STZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP,1377436.25,1,115355.39,115355.39,True,0.0,0.0,-0.0,3999,0.0,0.9999999999999986
2026-06,58880077000183,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DTBR RESPONSABILIDADE LIMITADA,1367236.28,1,1086128.13,1086128.13,True,0.0,0.0,-0.0,4000,0.0,0.9999999999999986
2026-06,48937046000168,GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,1354150.47,1,1405000.0,1405000.0,True,0.0,0.0,-0.0,4001,0.0,0.9999999999999986
2026-06,54276269000124,VULCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1333286.25,1,90000000.0,90000000.0,True,0.0,0.0,-0.0,4002,0.0,0.9999999999999986
2026-06,55132551000109,GUINNESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1313980.12,1,0.0,0.0,True,0.0,0.0,-0.0,4003,0.0,0.9999999999999986
2026-06,55135135000156,ATENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERAÇÃO DE CRÉDITO,1310319.32,1,0.0,0.0,True,0.0,0.0,-0.0,4004,0.0,0.9999999999999986
2026-06,57968717000149,SAYURI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,1309951.56,1,0.0,0.0,True,0.0,0.0,-0.0,4005,0.0,0.9999999999999986
2026-06,62475218000150,FIG NOBILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1308887.27,1,365609.23,365609.23,True,0.0,0.0,-0.0,4006,0.0,0.9999999999999986
2026-06,50990958000145,PETUNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1250837.93,1,0.0,0.0,True,0.0,0.0,-0.0,4007,0.0,0.9999999999999986
2026-06,58496558000190,PIAVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1244582.44,1,0.0,0.0,True,0.0,0.0,-0.0,4008,0.0,0.9999999999999986
2026-06,62348002000123,AMAZON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - RESPONSABILIDADE LIMITADA,1238779.99,1,0.0,0.0,True,0.0,0.0,-0.0,4009,0.0,0.9999999999999986
2026-06,39819737000176,RISKNOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIO,1227286.34,1,3551432.26,3551432.26,True,0.0,0.0,-0.0,4010,0.0,0.9999999999999986
2026-06,38315167000114,AQUILA BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1224662.16,1,0.0,0.0,True,0.0,0.0,-0.0,4011,0.0,0.9999999999999986
2026-06,62698155000109,DORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1207724.66,1,1211000.0,1211000.0,True,0.0,0.0,-0.0,4012,0.0,0.9999999999999986
2026-06,63457029000117,JUNTOS FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1205080.02,1,0.0,0.0,True,0.0,0.0,-0.0,4013,0.0,0.9999999999999986
2026-06,66607729000139,FIDC SUMMIT CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1197594.73,1,1218132.34,1218132.34,True,0.0,0.0,-0.0,4014,0.0,0.9999999999999986
2026-06,66853411000138,5C FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1189929.15,1,0.0,0.0,True,0.0,0.0,-0.0,4015,0.0,0.9999999999999986
2026-06,57153497000103,ITHAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1188185.57,1,0.0,0.0,True,0.0,0.0,-0.0,4016,0.0,0.9999999999999986
2026-06,17012685000199,CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1180188.23,1,724176.15,724176.15,True,0.0,0.0,-0.0,4017,0.0,0.9999999999999986
2026-06,66605002000112,AURORA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA,1179332.43,1,0.0,0.0,True,0.0,0.0,-0.0,4018,0.0,0.9999999999999986
2026-06,61805739000165,AGRICORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1146273.64,1,1130121.44,1130121.44,True,0.0,0.0,-0.0,4019,0.0,0.9999999999999986
2026-06,59503278000124,ASTREIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1141428.69,1,900000.0,900000.0,True,0.0,0.0,-0.0,4020,0.0,0.9999999999999986
2026-06,63462870000100,NAD CAPITAL OSHER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1128790.66,1,0.0,0.0,True,0.0,0.0,-0.0,4021,0.0,0.9999999999999986
2026-06,57133534000103,JIF INFRA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO,1101076.89,1,17275.59,17275.59,True,0.0,0.0,-0.0,4022,0.0,0.9999999999999986
2026-06,51517938000114,PLX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1077453.1,1,885375.45,885375.45,True,0.0,0.0,-0.0,4023,0.0,0.9999999999999986
2026-06,53743401000106,FORSETI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1061154.86,1,337659.58,337659.58,True,0.0,0.0,-0.0,4024,0.0,0.9999999999999986
2026-06,63310209000171,ORIGINAL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1057122.09,1,1056295.23,1056295.23,True,0.0,0.0,-0.0,4025,0.0,0.9999999999999986
2026-06,63103274000126,TAX AGRO CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1046265.43,1,909559.97,909559.97,True,0.0,0.0,-0.0,4026,0.0,0.9999999999999986
2026-06,63287717000186,BERAKAH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1037023.64,1,1057155.6,1057155.6,True,0.0,0.0,-0.0,4027,0.0,0.9999999999999986
2026-06,53197397000110,CIRRUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1029286.55,1,0.0,0.0,True,0.0,0.0,-0.0,4028,0.0,0.9999999999999986
2026-06,66147948000182,FINZA PARCERIAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1015284.12,1,953876.93,953876.93,True,0.0,0.0,-0.0,4029,0.0,0.9999999999999986
2026-06,59172572000109,CASAS BAHIA CDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP RESPONSABILIDADE LIMITADA,1003572.06,1,1015646.76,1015646.76,True,0.0,0.0,-0.0,4030,0.0,0.9999999999999986
2026-06,55159493000107,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NEW EDAN II,1000724.87,1,0.0,0.0,True,0.0,0.0,-0.0,4031,0.0,0.9999999999999986
2026-06,20658724000134,SIERRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,993077.38,1,0.0,0.0,True,0.0,0.0,-0.0,4032,0.0,0.9999999999999986
2026-06,64097712000153,CUSTOM CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,989616.23,1,819380.76,819380.76,True,0.0,0.0,-0.0,4033,0.0,0.9999999999999986
2026-06,30283991000128,ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,988619.76,1,0.0,0.0,True,0.0,0.0,-0.0,4034,0.0,0.9999999999999986
2026-06,67522340000153,SABARÁ CONSIG CLT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,984544.21,1,0.0,0.0,True,0.0,0.0,-0.0,4035,0.0,0.9999999999999986
2026-06,64079869000156,AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,983856.22,1,888159.44,888159.44,True,0.0,0.0,-0.0,4036,0.0,0.9999999999999986
2026-06,66791582000180,UNIKA FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,980463.61,1,0.0,0.0,True,0.0,0.0,-0.0,4037,0.0,0.9999999999999986
2026-06,08093745000154,V1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MULTICARTEIRA,835765.02,1,2652243.56,2652243.56,True,0.0,0.0,-0.0,4038,0.0,0.9999999999999986
2026-06,50908218000117,CF PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,826537.97,1,742777.96,742777.96,True,0.0,0.0,-0.0,4039,0.0,0.9999999999999986
2026-06,66188571000100,IPCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,805793.73,1,208421.55,208421.55,True,0.0,0.0,-0.0,4040,0.0,0.9999999999999986
2026-06,53214328000177,ANFEH-SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,767655.43,1,0.0,0.0,True,0.0,0.0,-0.0,4041,0.0,0.9999999999999986
2026-06,56973069000156,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA ABERTO UR,758577.21,1,731227.2,731227.2,True,0.0,0.0,-0.0,4042,0.0,0.9999999999999986
2026-06,67133232000199,ACESSO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,745589.68,1,0.0,0.0,True,0.0,0.0,-0.0,4043,0.0,0.9999999999999986
2026-06,53214754000100,ANFEH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,741798.71,1,0.0,0.0,True,0.0,0.0,-0.0,4044,0.0,0.9999999999999986
2026-06,66660995000125,HARTPREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,725643.88,1,477026.06,477026.06,True,0.0,0.0,-0.0,4045,0.0,0.9999999999999986
2026-06,63881926000153,ITAIM DELTA NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,713383.75,1,700497.43,700497.43,True,0.0,0.0,-0.0,4046,0.0,0.9999999999999986
2026-06,55554537000195,ITAMARACÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,711485.81,1,590249.46,590249.46,True,0.0,0.0,-0.0,4047,0.0,0.9999999999999986
2026-06,63677111000157,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTRA ZA CONSIG,595223.14,1,0.0,0.0,True,0.0,0.0,-0.0,4048,0.0,0.9999999999999986
2026-06,61164097000162,TAG EDGE I FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGROINDUSTRIAIS RESP LIMITADA,504060.78,1,0.0,0.0,True,0.0,0.0,-0.0,4049,0.0,0.9999999999999986
2026-06,57976577000150,OKLAHOMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,472862.85,1,816041.23,816041.23,True,0.0,0.0,-0.0,4050,0.0,0.9999999999999986
2026-06,64685957000100,MAPLE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,468846.0,1,509972.83,509972.83,True,0.0,0.0,-0.0,4051,0.0,0.9999999999999986
2026-06,40597272000135,JUS GLOBAL INVESTMENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,458317.16,1,9300000.0,9300000.0,True,0.0,0.0,-0.0,4052,0.0,0.9999999999999986
