competencia,tipo_recebivel_tabela_ii,fundos_incluidos_coorte_anterior,pl_incluido_brl_coorte_anterior,carteira_incluida_brl_coorte_anterior,inadimplencia_sobre_carteira_coorte_anterior,fundos_incluidos_coorte_atual,pl_incluido_brl_coorte_atual,carteira_incluida_brl_coorte_atual,inadimplencia_sobre_carteira_coorte_atual,delta_inadimplencia_pp,competencia_coorte_anterior,competencia_coorte_atual
2024-02,Agronegócio,14,3266456335.99,2935331583.87,0.007333490811835095,13,3249218142.23,2919842579.69,0.007369235375793603,3.5744563958508245e-05,2026-05,2026-06
2024-02,Ações judiciais,99,18426926103.74,16770560994.539999,0.04662757500864679,102,19841654194.13,18187379914.12,0.042282149012182677,-0.004345425996464113,2026-05,2026-06
2024-02,Cartão de crédito,27,54540845160.14,52744924463.47,0.010129739670023405,27,54540845160.14,52744924463.47,0.010129739670023405,0.0,2026-05,2026-06
2024-02,Comercial,108,37748086694.44,30741779909.5,0.07409997949390205,107,22673639820.5,19087735409.09,0.1194716541232022,0.04537167462930014,2026-05,2026-06
2024-02,Factoring,1,73886171.3,42313503.01,0.02045991181102167,1,73886171.3,42313503.01,0.02045991181102167,0.0,2026-05,2026-06
2024-02,Financeiro,470,74197178602.37,61711044716.55,0.08569688035506091,463,89188323552.06,75463585058.29,0.07308044650993113,-0.012616433845129782,2026-05,2026-06
2024-02,Imobiliário,10,763789675.75,678938580.2,0.03354337799347228,10,763789675.75,678938580.2,0.03354337799347228,0.0,2026-05,2026-06
2024-02,Industrial,21,33723923763.82,26216732908.76,0.0031493887921637776,20,33595592103.879997,26214967786.39,0.0032142957243589125,6.490693219513488e-05,2026-05,2026-06
2024-02,Serviços,70,27661800289.96,21635068978.71,0.006768336918366097,62,16774059094.93,15398504430.1,0.0030878238406748452,-0.003680513077691252,2026-05,2026-06
2024-02,Setor público,64,18552239534.55,16766810213.91,0.17459631056188407,59,17283517528.86,15521387892.34,0.18817061918099393,0.013574308619109854,2026-05,2026-06
2024-03,Agronegócio,14,3344588366.5299997,2897450030.97,0.0279674218446734,13,3327005915.77,2884924100.59,0.027587834052106665,-0.00037958779256673514,2026-05,2026-06
2024-03,Ações judiciais,100,18655598525.53,16886685556.73,0.04616544680843581,102,20101871725.55,18331861250.49,0.04181974897063484,-0.00434569783780097,2026-05,2026-06
2024-03,Cartão de crédito,27,55632130045.03,54457682353.06,0.01048278543234631,27,55632130045.03,54457682353.06,0.01048278543234631,0.0,2026-05,2026-06
2024-03,Comercial,109,38522534504.23,31727935948.71,0.07027426669999483,108,23280155298.77,20297670233.85,0.11034009766179902,0.04006583096180419,2026-05,2026-06
2024-03,Factoring,1,75578397.76,47008930.17,0.0279020955222049,1,75578397.76,47008930.17,0.0279020955222049,0.0,2026-05,2026-06
2024-03,Financeiro,486,77690244245.21,67219066091.97,0.07602849199225202,478,97021019338.27,84070903847.53,0.06325039019794276,-0.012778101794309257,2026-05,2026-06
2024-03,Imobiliário,10,730764463.86,625638168.09,0.03484214912358769,10,730764463.86,625638168.09,0.03484214912358769,0.0,2026-05,2026-06
2024-03,Industrial,21,26514755497.739998,25743696608.08,0.00336668462806531,20,26388616493.19,25732151913.77,0.0034097015354183574,4.301690735304762e-05,2026-05,2026-06
2024-03,Serviços,73,31441019163.58,25650970328.75,0.006522204726598066,65,17534920450.91,16174883913.27,0.003813427943021947,-0.002708776783576119,2026-05,2026-06
2024-03,Setor público,64,19353155909.14,17380699266.3,0.05584377222508735,59,18043328988.2,16124875223.37,0.05981798263294799,0.00397421040786064,2026-05,2026-06
2024-04,Agronegócio,14,3451315640.7599998,2992711029.03,0.06960671555633573,13,3433544163.31,2976329667.3,0.06991737134037873,0.0003106557840430041,2026-05,2026-06
2024-04,Ações judiciais,102,18712567130.09,17026910855.07,0.01584181830139094,104,20207830566.84,18520821835.93,0.013868015487937053,-0.0019738028134538878,2026-05,2026-06
2024-04,Cartão de crédito,31,56856068958.43,54104869645.1,0.011123766360732864,31,56856068958.43,54104869645.1,0.011123766360732864,0.0,2026-05,2026-06
2024-04,Comercial,110,39139158474.12,31224738695.64,0.07122527770426282,110,23777122853.84,20186846292.1,0.11016626418710652,0.038940986482843706,2026-05,2026-06
2024-04,Factoring,1,77187415.97,33207924.18,0.04543515854293305,1,77187415.97,33207924.18,0.04543515854293305,0.0,2026-05,2026-06
2024-04,Financeiro,501,81179867254.69,67849212445.41,0.07876137068001464,490,100096526780.81,85614967862.35,0.06419121711423077,-0.014570153565783867,2026-05,2026-06
2024-04,Imobiliário,10,653483829.87,529191840.40000004,0.04280012122424251,10,653483829.87,529191840.40000004,0.04280012122424251,0.0,2026-05,2026-06
2024-04,Industrial,21,57089092271.200005,41984716447.25,0.002081690423938177,20,56958223178.6,41972768966.32,0.0021054729286722144,2.378250473403752e-05,2026-05,2026-06
2024-04,Serviços,77,32030135318.26,25644607816.920002,0.006965276300000481,70,17956241610.09,16285398840.35,0.0047264073090607685,-0.002238868990939713,2026-05,2026-06
2024-04,Setor público,69,19772634952.26,17689906210.54,0.21554243419494123,64,18501766610.05,16427960100.06,0.23171107317920123,0.016168638984259992,2026-05,2026-06
2024-05,Agronegócio,15,3792392121.1600003,2561097272.77,0.10666524411411257,14,3774659600.29,2543649274.36,0.10714958866275923,0.00048434454864665355,2026-05,2026-06
2024-05,Ações judiciais,104,18931684409.4,16991626474.55,0.018326488966574753,106,20472889821.24,18534181945.13,0.016105791561975856,-0.0022206974045988967,2026-05,2026-06
2024-05,Cartão de crédito,32,62493554207.12,58998832037.34,0.010642272768935791,32,62493554207.12,58998832037.34,0.010642272768935791,0.0,2026-05,2026-06
2024-05,Comercial,113,40221241513.69,31745134380.38,0.07511408415186102,113,24398253977.49,20643481385.64,0.11490759780082797,0.03979351364896695,2026-05,2026-06
2024-05,Factoring,1,78606907.13,35458231.83,0.06349137996484244,1,78606907.13,35458231.83,0.06349137996484244,0.0,2026-05,2026-06
2024-05,Financeiro,525,87282846163.56,73202296474.18001,0.07733481508338723,515,105579091612.26,87847356704.81,0.06575464802817135,-0.011580167055215876,2026-05,2026-06
2024-05,Imobiliário,10,639020468.1899999,520917120.56,0.041880569727765674,10,639020468.1899999,520917120.56,0.041880569727765674,0.0,2026-05,2026-06
2024-05,Industrial,22,47180575334.98,39116635639.73,0.004658583474518307,21,47041102882.37,39095899436.71,0.004736292321647695,7.770884712938846e-05,2026-05,2026-06
2024-05,Serviços,80,32267773504.25,23712000461.9,0.003624639755220095,73,17478376651.06,16212306439.66,0.005337410148399262,0.0017127703931791674,2026-05,2026-06
2024-05,Setor público,73,19939748347.29,17841971327.57,0.21467759987492743,67,18646363783.2,16573364580.99,0.2307453092491834,0.016067709374255973,2026-05,2026-06
2024-06,Agronegócio,15,3850269938.1,2636796654.04,0.08233980024107936,14,3831815318.98,2618821817.95,0.081170617074055,-0.0011691831670243569,2026-05,2026-06
2024-06,Ações judiciais,106,18510589350.75,16870594641.65,0.05111557992336773,108,20092986430.29,18454439852.69,0.04603011804263347,-0.005085461880734263,2026-05,2026-06
2024-06,Cartão de crédito,32,63247093144.31,60713663622.93,0.007991381337540593,32,63247093144.31,60713663622.93,0.007991381337540593,0.0,2026-05,2026-06
2024-06,Comercial,115,40975462394.35,32614753133.45,0.07611078191771117,115,25341195901.79,22011317362.23,0.11249195600572373,0.03638117408801256,2026-05,2026-06
2024-06,Factoring,1,79988115.82,33156747.58,0.10188340221999544,1,79988115.82,33156747.58,0.10188340221999544,0.0,2026-05,2026-06
2024-06,Financeiro,548,89753475843.12,75200977903.87,0.0779983666552579,538,112167483431.14,92476693786.93,0.06344944756198978,-0.014548919093268123,2026-05,2026-06
2024-06,Imobiliário,10,625087246.16,514009417.78000003,0.044516280458101604,10,625087246.16,514009417.78000003,0.044516280458101604,0.0,2026-05,2026-06
2024-06,Industrial,23,37250846595.49,36281605157.25,0.005457846824630652,22,37105787164.869995,36265239564.82,0.005536612963802893,7.876613917224152e-05,2026-05,2026-06
2024-06,Serviços,82,36980505628.94,27264955361.76,0.00234645460559706,75,18135888553.54,16811852531.97,0.004877759437519335,0.002531304831922275,2026-05,2026-06
2024-06,Setor público,74,21135611489.0,18947618456.04,0.203042474147648,68,18830034790.16,16568341425.66,0.23182074355985202,0.028778269412204016,2026-05,2026-06
2024-07,Agronegócio,15,3799780684.96,2605128399.04,0.06044417065125328,14,3781008984.65,2586651089.68,0.05921445024846727,-0.0012297204027860095,2026-05,2026-06
2024-07,Ações judiciais,110,19358830363.38,17385506459.2,0.017940160083455635,113,21067247635.03,19092171747.56,0.01566463552205483,-0.0022755245614008053,2026-05,2026-06
2024-07,Cartão de crédito,32,63235070473.28,60823199299.44,0.007890065967714039,32,63235070473.28,60823199299.44,0.007890065967714039,0.0,2026-05,2026-06
2024-07,Comercial,122,43587670950.409996,34539658210.79,0.06871385717675045,122,27716285239.63,24075527943.86,0.09856753060508501,0.02985367342833456,2026-05,2026-06
2024-07,Factoring,1,82101042.88,43709894.23,0.05322664103824806,1,82101042.88,43709894.23,0.05322664103824806,0.0,2026-05,2026-06
2024-07,Financeiro,567,92777879438.6,76890748383.97,0.07761268901349556,556,114550814991.65,94132111150.37,0.06465436258088299,-0.012958326432612577,2026-05,2026-06
2024-07,Imobiliário,10,581259156.1700001,473960039.57,0.04507502052152383,11,619647255.39,473960039.57,0.04507502052152383,0.0,2026-05,2026-06
2024-07,Industrial,25,76209905975.59,66656492485.770004,0.002374311745007982,24,76068508921.68,66641641158.4,0.002413146167540467,3.883442253248487e-05,2026-05,2026-06
2024-07,Serviços,84,38879160505.54,26859923801.64,0.0035983049841749283,79,20154406853.13,17212194966.64,0.00605797298904027,0.0024596680048653416,2026-05,2026-06
2024-07,Setor público,78,22039586423.76,19657562429.96,0.19818198555851807,72,19442009711.55,16992244063.61,0.22769677267794697,0.029514787119428898,2026-05,2026-06
2024-08,Agronegócio,17,3876027088.11,2803622176.24,0.06980881950451726,15,3854698429.0,2783331757.06,0.06879438686182904,-0.0010144326426882178,2026-05,2026-06
2024-08,Ações judiciais,114,19602145698.29,17752749827.01,0.01473805192432359,117,21380845637.45,19530011296.079998,0.012740243628529891,-0.001997808295793699,2026-05,2026-06
2024-08,Cartão de crédito,32,62993049351.76,60182983829.95,0.007942097365603435,32,62993049351.76,60182983829.95,0.007942097365603435,0.0,2026-05,2026-06
2024-08,Comercial,122,43327579313.64,32756143998.350002,0.07443185243271651,124,27981441790.76,24243477973.66,0.10004042539709296,0.02560857296437645,2026-05,2026-06
2024-08,Factoring,1,80471830.06,38993409.1,0.04099996427344948,1,80471830.06,38993409.1,0.04099996427344948,0.0,2026-05,2026-06
2024-08,Financeiro,579,94259245604.66,78439389821.14,0.07894186586891538,568,115645420535.4,93718087390.56,0.06731110271137924,-0.01163076315753614,2026-05,2026-06
2024-08,Imobiliário,10,583313380.07,478922782.66,0.0433137428852005,11,646882646.65,478922782.66,0.0433137428852005,0.0,2026-05,2026-06
2024-08,Industrial,25,79942086458.13,71548357537.75,0.001940327312849252,24,79802874588.25,71533622136.13,0.0019877205669721516,4.739325412289955e-05,2026-05,2026-06
2024-08,Serviços,86,39491243116.06,27146494441.58,0.003532099120803433,81,20393615126.74,17566201082.86,0.005735461513548641,0.002203362392745208,2026-05,2026-06
2024-08,Setor público,82,22747275716.53,20298932579.51,0.1923229555573133,76,20372690780.64,17460889475.63,0.22285617848340458,0.030533222926091286,2026-05,2026-06
2024-09,Agronegócio,19,4030760132.42,2824259531.97,0.07948233755394987,16,3939828833.43,2735498894.65,0.08049650193632184,0.0010141643823719654,2026-05,2026-06
2024-09,Ações judiciais,119,19498507436.079998,18136351439.11,0.01685015453444459,122,21332838503.52,19969077138.98,0.014663370551983189,-0.0021867839824614,2026-05,2026-06
2024-09,Cartão de crédito,32,65213385067.700005,63393154876.61,0.007955763398771708,32,65213385067.700005,63393154876.61,0.007955763398771708,0.0,2026-05,2026-06
2024-09,Comercial,129,45358983356.41,34533351384.5,0.0668541648099709,129,29792325761.18,26087498445.87,0.08745824516383259,0.020604080353861687,2026-05,2026-06
2024-09,Factoring,1,82209335.52,42491154.5,0.022174313715105105,1,82209335.52,42491154.5,0.022174313715105105,0.0,2026-05,2026-06
2024-09,Financeiro,603,96810881011.93,79688064745.76,0.07789157706882649,591,120215308038.16,96598808989.84,0.06563280963781686,-0.012258767431009635,2026-05,2026-06
2024-09,Imobiliário,10,583420519.78,496224078.76,0.0435541311578574,11,675635155.92,587107475.86,0.03681201398149746,-0.006742117176359939,2026-05,2026-06
2024-09,Industrial,26,76401401956.61,68360884184.67,0.004567141187884377,25,76247614924.84,68359169447.11,0.004609100315119763,4.1959127235386556e-05,2026-05,2026-06
2024-09,Serviços,88,41961739320.19,29519021307.86,0.004474741119375409,83,20695975707.25,18081525026.8,0.0065809960074512145,0.0021062548880758057,2026-05,2026-06
2024-09,Setor público,85,23148571113.72,18004633882.71,0.21938645027895803,78,20715018186.84,15087029337.210001,0.2601261710594481,0.04073972078049004,2026-05,2026-06
2024-10,Agronegócio,21,4083366858.57,2939787073.44,0.05485459260193977,16,3940703604.12,2836888164.43,0.05681056692355795,0.0019559743216181827,2026-05,2026-06
2024-10,Ações judiciais,119,19552957247.69,17995661569.42,0.017161743125621243,122,21449458066.09,19890746687.92,0.014883909543717513,-0.00227783358190373,2026-05,2026-06
2024-10,Cartão de crédito,33,66620622631.44,64312592787.02,0.006916404306277245,33,66620622631.44,64312592787.02,0.006916404306277245,0.0,2026-05,2026-06
2024-10,Comercial,138,47587781395.29,35263544860.73,0.06516292532628924,139,31712115187.86,26926644632.48,0.08567479775022852,0.020511872423939273,2026-05,2026-06
2024-10,Factoring,1,84219032.9,43117454.69,0.11894363238443749,1,84219032.9,43117454.69,0.11894363238443749,0.0,2026-05,2026-06
2024-10,Financeiro,651,106198699804.15,88789325516.21,0.0706042062442011,641,129600051982.99,105070117653.44,0.06207572080772729,-0.008528485436473818,2026-05,2026-06
2024-10,Imobiliário,10,539669060.35,449976007.34000003,0.04692333387910184,11,686622669.92,569539178.74,0.03707273391922158,-0.00985059995988026,2026-05,2026-06
2024-10,Industrial,28,92824472798.81,75703037235.21,0.003713489382685534,27,92688394396.25,75713543942.55,0.0037579861852180146,4.449680253248078e-05,2026-05,2026-06
2024-10,Serviços,92,41650952334.26,29796862710.41,0.006787583275313789,86,21012363012.45,18257703148.56,0.011011195532876002,0.004223612257562213,2026-05,2026-06
2024-10,Setor público,93,25494211284.36,20302693538.14,0.19609330153316856,88,23600204185.95,17798569691.76,0.2226853028361558,0.02659200130298725,2026-05,2026-06
2024-11,Agronegócio,21,4105879630.06,3029509659.86,0.05177085830360017,16,3930757534.1,2905429113.25,0.05394149053070173,0.0021706322271015585,2026-05,2026-06
2024-11,Ações judiciais,120,19369164400.41,18355416739.34,0.016799428065237577,123,21323257009.670002,20307193366.88,0.014555305410745322,-0.002244122654492255,2026-05,2026-06
2024-11,Cartão de crédito,34,70319379843.16,66705160647.33,0.006486382941756975,34,70319379843.16,66705160647.33,0.006486382941756975,0.0,2026-05,2026-06
2024-11,Comercial,144,48166675357.09,36036563809.3,0.06840994400148073,146,35328754599.33,27969167284.68,0.08778897652683879,0.019379032525358053,2026-05,2026-06
2024-11,Factoring,1,85813315.09,43697838.46,0.04306778930776431,1,85813315.09,43697838.46,0.04306778930776431,0.0,2026-05,2026-06
2024-11,Financeiro,673,111731757801.53,96079591559.25,0.08136995908885426,667,133087349489.88,111725605961.8,0.07360179382935357,-0.007768165259500692,2026-05,2026-06
2024-11,Imobiliário,11,543384809.82,455978918.27,0.048350671153058265,11,670228946.92,575383325.77,0.03831686762993351,-0.010033803523124753,2026-05,2026-06
2024-11,Industrial,28,98244252224.59,72292942864.37,0.0037602727210871165,27,98106930656.43001,72308275146.27,0.003791079854629069,3.080713354195255e-05,2026-05,2026-06
2024-11,Serviços,93,42228339370.41,29876427107.61,0.0076698168092406436,89,21055765314.18,18530137418.69,0.011019621516894056,0.003349804707653412,2026-05,2026-06
2024-11,Setor público,96,25143998627.06,21075007393.55,0.19024318778445928,89,22943638812.85,18243868153.62,0.21872789413566363,0.028484706351204342,2026-05,2026-06
2024-12,Agronegócio,25,4812460880.52,3272141959.88,0.044727183363208134,20,4631539799.22,3152725706.96,0.04565473934578038,0.0009275559825722493,2026-05,2026-06
2024-12,Ações judiciais,122,19599764404.38,18459744916.78,0.014729825977867851,125,21242775576.51,20047084285.3,0.012926005842156921,-0.0018038201357109297,2026-05,2026-06
2024-12,Cartão de crédito,34,72309441062.11,68112162885.67,0.005880482209503691,34,72309441062.11,68112162885.67,0.005880482209503691,0.0,2026-05,2026-06
2024-12,Comercial,149,46999428919.64,36791226920.22,0.06970079400751514,150,37360239103.93,28819996283.6,0.08852862276709832,0.01882782875958318,2026-05,2026-06
2024-12,Factoring,1,83045642.41,43426573.97,0.053350212743020126,1,83045642.41,43426573.97,0.053350212743020126,0.0,2026-05,2026-06
2024-12,Financeiro,693,134386749542.35,119405369574.14,0.06716329304546487,689,146816678587.11,129151598867.79,0.06355571092954646,-0.003607582115918412,2026-05,2026-06
2024-12,Imobiliário,11,539223539.57,458227255.34000003,0.0507729897968142,11,659049558.1899999,565181243.38,0.04116479099848219,-0.00960819879833201,2026-05,2026-06
2024-12,Industrial,31,93952525214.26,86864929215.59,0.004040041433396066,29,93822033685.44,86884693178.92,0.004061108957977055,2.1067524580989372e-05,2026-05,2026-06
2024-12,Serviços,95,41809647739.94,31404522916.579998,0.007673393609898629,91,23093661061.06,20442772693.89,0.011761078041623003,0.004087684431724374,2026-05,2026-06
2024-12,Setor público,101,25639512463.17,21969512582.61,0.17607581988059026,93,23328013556.92,19033552649.96,0.20216755608355055,0.02609173620296029,2026-05,2026-06
2025-01,Agronegócio,26,4924035757.22,3443167599.49,0.09067442636432915,21,4719735859.37,3322780612.68,0.09380233658839418,0.003127910224065028,2026-05,2026-06
2025-01,Ações judiciais,123,19642136648.03,18021383554.11,0.01524085605499252,126,21291765669.89,19649659371.58,0.013327595459938111,-0.0019132605950544085,2026-05,2026-06
2025-01,Cartão de crédito,34,72465479051.98,65743768751.22,0.006298413466178358,34,72465479051.98,65743768751.22,0.006298413466178358,0.0,2026-05,2026-06
2025-01,Comercial,161,48906720254.96,40037521291.11,0.11600327552847957,162,39037561311.34,32327642544.01,0.14317048131824234,0.02716720578976277,2026-05,2026-06
2025-01,Factoring,1,84873886.63,53295910.12,0.037514860061460945,1,84873886.63,53295910.12,0.037514860061460945,0.0,2026-05,2026-06
2025-01,Financeiro,710,136832962014.63,121370585726.77,0.056720424699174814,705,149262296030.12,130695297888.13,0.05424173922162084,-0.002478685477553977,2026-05,2026-06
2025-01,Imobiliário,11,542867211.04,461936383.29,0.052700795868501155,11,675197262.85,578878909.0699999,0.0420544170094409,-0.010646378859060251,2026-05,2026-06
2025-01,Industrial,32,86344420528.95999,83567939785.52,0.003641059528581588,30,86214745270.93,83591004360.51001,0.0036679242090174756,2.6864680435887463e-05,2026-05,2026-06
2025-01,Serviços,97,41401776883.19,30622374750.0,0.00619694527381486,92,22961511839.58,20069328833.81,0.005275506992123977,-0.0009214382816908834,2026-05,2026-06
2025-01,Setor público,102,24515500396.3,20505044889.68,0.190994446687657,94,22276631898.06,18325597896.94,0.21272861401160342,0.021734167323946424,2026-05,2026-06
2025-02,Agronegócio,29,5121437963.86,3770147343.67,0.03185642744219299,24,4903088970.45,3736791243.47,0.03185540275711569,-1.0246850773026894e-06,2026-05,2026-06
2025-02,Ações judiciais,124,19891419486.15,18485349922.7,0.015460900242360983,128,21625559101.22,20182414076.73,0.013527695370435864,-0.0019332048719251198,2026-05,2026-06
2025-02,Cartão de crédito,34,74420183397.95,65739775968.340004,0.006813731239907522,34,74420183397.95,65739775968.340004,0.006813731239907522,0.0,2026-05,2026-06
2025-02,Comercial,164,49936494779.06,41035456392.12,0.11612284617858051,167,39951274660.99,33473904329.57,0.14275198126376984,0.026629135085189326,2026-05,2026-06
2025-02,Factoring,1,86939012.57,59903901.57,0.0437092853950481,1,86939012.57,59903901.57,0.0437092853950481,0.0,2026-05,2026-06
2025-02,Financeiro,729,141185763991.37,124910269684.69,0.056068290137223246,724,153990018673.1,133756790549.77,0.05385385176919069,-0.002214438368032555,2026-05,2026-06
2025-02,Imobiliário,11,544322943.54,445673496.08,0.056915080979926154,11,663465402.75,560359358.3399999,0.04526656464726939,-0.011648516332656761,2026-05,2026-06
2025-02,Industrial,32,84140871201.87999,80883881835.7,0.003696166973010522,30,84017955155.45999,80906622068.69,0.0037228807818014617,2.671380879093986e-05,2026-05,2026-06
2025-02,Serviços,98,43011279532.1,32196108626.02,0.006076011199437382,93,24517571275.420002,21787827362.32,0.005088829007418476,-0.0009871821920189056,2026-05,2026-06
2025-02,Setor público,102,24600484641.25,20678913304.8,0.19234262767844554,94,22415430739.88,18532925486.87,0.2136774816817553,0.021334854003309756,2026-05,2026-06
2025-03,Agronegócio,29,5177635862.97,3851517253.42,0.050933001701033306,24,4931673512.12,3820125106.81,0.05131042573725557,0.0003774240362222625,2026-05,2026-06
2025-03,Ações judiciais,125,19939145650.33,18736163015.47,0.01525324760432711,129,21719074747.81,20505846020.74,0.013313751196798843,-0.001939496407528267,2026-05,2026-06
2025-03,Cartão de crédito,34,73137050124.38,63046903885.26,0.006760445499523553,34,73137050124.38,63046903885.26,0.006760445499523553,0.0,2026-05,2026-06
2025-03,Comercial,169,50714464444.08,41631929373.97,0.0904743511708359,173,40583068707.86,34111896544.96,0.11042946876744572,0.019955117596609825,2026-05,2026-06
2025-03,Factoring,1,88656734.11,59179112.1,0.06410313597793908,1,88656734.11,59179112.1,0.06410313597793908,0.0,2026-05,2026-06
2025-03,Financeiro,747,144119567758.14,131109303828.03,0.05308423342830723,740,157784251881.44,137585569047.95,0.05214828236760419,-0.0009359510607030441,2026-05,2026-06
2025-03,Imobiliário,11,546419728.69,430493936.79,0.05960911315347494,11,664750504.47,544146718.61,0.04715890202471656,-0.012450211128758382,2026-05,2026-06
2025-03,Industrial,33,79930775131.14,78952275434.5,0.004101359319765762,31,79812611234.62999,78984140082.63,0.0041390501391543955,3.769081938863328e-05,2026-05,2026-06
2025-03,Serviços,99,44811467979.62,33579246912.8,0.006652942771174607,95,25390239601.14,22673358554.05,0.0058759615026774395,-0.0007769812684971676,2026-05,2026-06
2025-03,Setor público,105,24988833357.56,20971244473.63,0.19178304766592744,97,22902632819.43,18910556197.96,0.21164745674279856,0.01986440907687112,2026-05,2026-06
2025-04,Agronegócio,29,5396757435.92,3758046505.63,0.08411716560091004,24,4985467669.35,3689308882.11,0.08441478294218749,0.00029761734127745076,2026-05,2026-06
2025-04,Ações judiciais,125,20144513180.56,18995102717.36,0.01523826888156091,129,22024406720.68,20832493273.579998,0.013228672758507573,-0.0020095961230533373,2026-05,2026-06
2025-04,Cartão de crédito,34,73631348890.06999,63936838232.82,0.008903708232913218,34,73631348890.06999,63936838232.82,0.008903708232913218,0.0,2026-05,2026-06
2025-04,Comercial,176,55174126691.22,42883184241.04,0.09043580498153667,179,44833181277.69,35555312289.65,0.10924444417833674,0.018808639196800078,2026-05,2026-06
2025-04,Factoring,1,91279141.76,56395372.51,0.1479488771622266,1,91279141.76,56395372.51,0.1479488771622266,0.0,2026-05,2026-06
2025-04,Financeiro,763,148101734539.75,133211305594.86,0.05516296353883598,760,161430138243.24,140295444439.52,0.053696805436099414,-0.0014661581027365644,2026-05,2026-06
2025-04,Imobiliário,11,563118980.8100001,445843958.33,0.06061805796636151,11,684301060.8100001,564002153.15,0.04791860236535695,-0.012699455601004557,2026-05,2026-06
2025-04,Industrial,33,76428268259.64,75824202569.53,0.004283973576011371,31,76316375408.31,75861891056.93,0.004323846600710802,3.9873024699431034e-05,2026-05,2026-06
2025-04,Serviços,103,45437907481.44,33734897260.06,0.007168118174656326,98,25894222426.42,22814309713.28,0.0061558874072902515,-0.0010122307673660746,2026-05,2026-06
2025-04,Setor público,109,25342009127.17,21266711119.64,0.19207265982692046,100,23302567828.43,18637768473.19,0.21824927147374232,0.026176611646821862,2026-05,2026-06
2025-05,Agronegócio,28,5518553870.22,3402571191.37,0.10659079993384962,23,4971494791.68,3305060614.69,0.10965837849663586,0.0030675785627862356,2026-05,2026-06
2025-05,Ações judiciais,126,20393194358.21,19027826995.02,0.014927320888735118,130,22316459940.7,20943171670.68,0.012952139341900957,-0.0019751815468341608,2026-05,2026-06
2025-05,Cartão de crédito,34,75560419466.73,65473624771.02,0.008555799047618134,34,75560419466.73,65473624771.02,0.008555799047618134,0.0,2026-05,2026-06
2025-05,Comercial,178,53767034192.14,44207701619.57,0.08581946456272029,181,44906789780.11,37142278323.13,0.10201850808921197,0.01619904352649168,2026-05,2026-06
2025-05,Factoring,1,89019720.18,77590090.39,0.1174497699924641,1,89019720.18,77590090.39,0.1174497699924641,0.0,2026-05,2026-06
2025-05,Financeiro,789,155168407095.18,137229701840.98,0.053300270299762136,786,166615033478.72,144220609598.89,0.0518963049039671,-0.0014039653957950357,2026-05,2026-06
2025-05,Imobiliário,13,603417251.61,454773074.77,0.060866905157037694,12,697739184.37,556636354.38,0.04972838980456388,-0.011138515352473816,2026-05,2026-06
2025-05,Industrial,32,77046911471.94,72613796646.69,0.0040268029753727065,30,76927257254.13,72649156746.86,0.004057940319764853,3.11373443921464e-05,2026-05,2026-06
2025-05,Serviços,108,45856898489.28,34047694333.55,0.007411303067337244,102,26917748244.71,23206738838.92,0.006478673054563361,-0.0009326300127738829,2026-05,2026-06
2025-05,Setor público,113,25543036099.37,20534487547.94,0.20128975799177695,102,23420049138.38,17896457864.78,0.2305949573703942,0.029305199378617253,2026-05,2026-06
2025-06,Agronegócio,28,5668991074.48,3198129290.72,0.08267363148113221,23,5090075248.64,3129780402.64,0.08349705706814695,0.0008234255870147311,2026-05,2026-06
2025-06,Ações judiciais,131,20560580907.26,19603483000.78,0.01468733221481835,135,22872179141.82,21904781151.5,0.012561105443920782,-0.002126226770897568,2026-05,2026-06
2025-06,Cartão de crédito,34,75623066754.05,65053960830.79,0.008930893770652898,34,75623066754.05,65053960830.79,0.008930893770652898,0.0,2026-05,2026-06
2025-06,Comercial,180,66245315592.98,51073466982.51,0.07081608508657877,184,56399994199.24,44238363391.46,0.08198081417564639,0.011164729089067613,2026-05,2026-06
2025-06,Factoring,1,89474135.6,70573539.78,0.1305527242748713,1,89474135.6,70573539.78,0.1305527242748713,0.0,2026-05,2026-06
2025-06,Financeiro,821,175707282277.7,149026370623.5,0.05241309514839847,818,189800112021.28,155990846732.59,0.051054670274420205,-0.0013584248739782617,2026-05,2026-06
2025-06,Imobiliário,13,604212963.5600001,474334273.25,0.06088699360077287,12,692272374.75,562361510.38,0.05135626696870598,-0.009530726632066888,2026-05,2026-06
2025-06,Industrial,33,80832995828.3,69650536014.53,0.007010987208025655,31,80686768889.54001,69663643262.8,0.007052766361738115,4.1779153712460763e-05,2026-05,2026-06
2025-06,Serviços,109,49607979545.09,35757890677.32,0.007544248360575238,104,29168860115.99,25058389632.920002,0.006714115929419953,-0.000830132431155285,2026-05,2026-06
2025-06,Setor público,115,26039387782.03,21964697198.85,0.1905223180626911,103,23879547070.920002,19245426481.41,0.21701848398757875,0.026496165924887655,2026-05,2026-06
2025-07,Agronegócio,29,5785287049.940001,3308462157.75,0.05329394809518129,23,4875692662.96,3235641987.41,0.0543135517074533,0.0010196036122720117,2026-05,2026-06
2025-07,Ações judiciais,135,20782533051.77,19819109986.89,0.01467381426019502,139,23160990186.23,22174280234.52,0.01254145171337147,-0.0021323625468235505,2026-05,2026-06
2025-07,Cartão de crédito,35,77350791598.92,65705941990.24,0.009679993500047177,35,77350791598.92,65705941990.24,0.009679993500047177,0.0,2026-05,2026-06
