competencia,papel,tipo_anbima,foco_anbima,foco_order,participante_bucket,bucket_kind,stack_order,pl_brl,denominador_pl_subtipo_brl,share_subtipo,pl_identificado_brl,cobertura_prestador_pl,fundos_subtipo,fundos_pl_negativo,pl_negativo_brl,pl_negativo_share_denominador,quality_note,publication_status,fechamento_100_pct
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Oliveira Trust,Top 10 geral,3,1619329665.9099998,4850763636.48,0.33382984355945267,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Banco do Brasil,Top 10 geral,4,0.0,4850763636.48,0.0,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Daycoval,Top 10 geral,5,464898273.09999996,4850763636.48,0.09584022391933275,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Bradesco,Top 10 geral,6,749412873.0,4850763636.48,0.15449379296984633,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Genial,Top 10 geral,7,108671088.96,4850763636.48,0.02240288274257332,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Itaú,Top 10 geral,8,0.0,4850763636.48,0.0,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Finaxis,Top 10 geral,9,29936885.11,4850763636.48,0.006171581910291545,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,BRL Trust,Top 10 geral,10,258924228.96,4850763636.48,0.05337803454548256,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Outros identificados,residual identificado,11,1585553357.1,4850763636.48,0.32686675252034564,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Crédito Corporativo,9,Prestador não informado,campo ausente,12,0.0,4850763636.48,0.0,4850763636.48,1.0,71,1,-24467457.04,-0.005044042314491132,"1 fundo(s) com PL negativo, total de R$ -24,467,457.04; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,QI Tech,Top 10 geral,1,3136881046.2099996,13853318170.199999,0.22643535705097523,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,BTG Pactual,Top 10 geral,2,881376906.67,13853318170.199999,0.06362207926227653,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Oliveira Trust,Top 10 geral,3,371432126.14,13853318170.199999,0.026811780511833697,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Banco do Brasil,Top 10 geral,4,0.0,13853318170.199999,0.0,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Daycoval,Top 10 geral,5,3036630343.25,13853318170.199999,0.21919877288187342,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Bradesco,Top 10 geral,6,0.0,13853318170.199999,0.0,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Genial,Top 10 geral,7,1312413036.98,13853318170.199999,0.09473636719057993,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Itaú,Top 10 geral,8,1404371621.23,13853318170.199999,0.10137438583132789,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Finaxis,Top 10 geral,9,1639770918.63,13853318170.199999,0.11836665400187853,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,BRL Trust,Top 10 geral,10,115622173.08,13853318170.199999,0.008346171773396206,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Outros identificados,residual identificado,11,1954819998.01,13853318170.199999,0.1411084314958586,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio",Agronegócio,10,Prestador não informado,campo ausente,12,0.0,13853318170.199999,0.0,13853318170.199999,1.0,64,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,QI Tech,Top 10 geral,1,1633842568.03,17780249405.33,0.09189086895149072,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,BTG Pactual,Top 10 geral,2,625934923.81,17780249405.33,0.035203945093276526,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Oliveira Trust,Top 10 geral,3,1825533966.8299997,17780249405.33,0.10267201124202216,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Banco do Brasil,Top 10 geral,4,0.0,17780249405.33,0.0,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Daycoval,Top 10 geral,5,1514834576.16,17780249405.33,0.0851975999676302,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Bradesco,Top 10 geral,6,525889772.19,17780249405.33,0.029577187597399704,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Genial,Top 10 geral,7,919737664.1999999,17780249405.33,0.05172805190934438,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Itaú,Top 10 geral,8,0.0,17780249405.33,0.0,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Finaxis,Top 10 geral,9,3103939631.17,17780249405.33,0.17457233362764468,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,BRL Trust,Top 10 geral,10,996380918.26,17780249405.33,0.05603863565385725,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Outros identificados,residual identificado,11,6634155384.680001,17780249405.33,0.37311936595733436,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,"Agro, Indústria e Comércio","Multicarteira Agro, Indústria e Comércio",11,Prestador não informado,campo ausente,12,0.0,17780249405.33,0.0,17780249405.33,1.0,83,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Recuperação,12,QI Tech,Top 10 geral,1,334942772.92999995,7069097319.82,0.04738126493051712,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,BTG Pactual,Top 10 geral,2,276562664.41,7069097319.82,0.03912276941422022,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Oliveira Trust,Top 10 geral,3,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Banco do Brasil,Top 10 geral,4,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Daycoval,Top 10 geral,5,547876138.06,7069097319.82,0.07750298422457572,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Bradesco,Top 10 geral,6,8749676.22,7069097319.82,0.0012377359971361653,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Genial,Top 10 geral,7,115634331.50999999,7069097319.82,0.016357722390635356,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Itaú,Top 10 geral,8,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Finaxis,Top 10 geral,9,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,BRL Trust,Top 10 geral,10,943262271.7900001,7069097319.82,0.13343461394219686,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Outros identificados,residual identificado,11,4842069464.900001,7069097319.82,0.6849629091007187,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Recuperação,12,Prestador não informado,campo ausente,12,0.0,7069097319.82,0.0,7069097319.82,1.0,64,1,-108121.88,-1.529500516237809e-05,"1 fundo(s) com PL negativo, total de R$ -108,121.88; categorias agregadas permanecem não negativas e reconciliam o denominador",publicável_com_nota_pl_negativo,1.0000000000000002
2026-06,administrador,Outros,Poder Público,13,QI Tech,Top 10 geral,1,8240367341.76,40596539798.1,0.20298201232770252,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,BTG Pactual,Top 10 geral,2,10921626547.3,40596539798.1,0.26902850838068604,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Oliveira Trust,Top 10 geral,3,2164884154.83,40596539798.1,0.05332681468905192,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Banco do Brasil,Top 10 geral,4,0.0,40596539798.1,0.0,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Daycoval,Top 10 geral,5,2280447828.62,40596539798.1,0.05617345320466769,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Bradesco,Top 10 geral,6,364012370.52,40596539798.1,0.008966586126067733,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Genial,Top 10 geral,7,603768068.3199999,40596539798.1,0.014872402212669798,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Itaú,Top 10 geral,8,795397994.61,40596539798.1,0.01959275343577992,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Finaxis,Top 10 geral,9,0.0,40596539798.1,0.0,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,BRL Trust,Top 10 geral,10,3565992121.72,40596539798.1,0.08783980456105019,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
2026-06,administrador,Outros,Poder Público,13,Outros identificados,residual identificado,11,11660043370.420002,40596539798.1,0.28721766506232427,40596539798.1,1.0,243,0,0.0,0.0,,publicável,1.0
