competencia_origem,competencia_destino,bridge_group,cnpj_14,cnpj,cnpj_fundo_14,cnpj_fundo,denominacao,reportava_origem,reportava_destino,pl_origem_brl,pl_destino_brl,delta_pl_brl,carteira_origem_brl,carteira_destino_brl,delta_carteira_brl,inad_bruta_origem_brl,inad_bruta_destino_brl,delta_inad_bruta_brl,inad_ajustada_origem_brl,inad_ajustada_destino_brl,delta_inad_ajustada_brl,excesso_origem_brl,excesso_destino_brl,delta_excesso_brl,contribuicao_abs
2024-06,2024-07,fundos continuantes,19527871000196,19.527.871/0001-96,19527871000196,19.527.871/0001-96,TS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,52205101.01,53247823.97,1042722.9600000009,38822687.26,39276319.55,453632.2899999991,17318699.84,20037459.08,2718759.2399999984,17318699.84,20037459.08,2718759.2399999984,0.0,0.0,0.0,2718759.2399999984
2024-06,2024-07,fundos continuantes,22175369000178,22.175.369/0001-78,22175369000178,22.175.369/0001-78,CONFIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,94478990.85,96602896.55,2123905.700000003,90333022.77,86340109.36,-3992913.4099999964,4038610.92,6729509.96,2690899.04,4038610.92,6729509.96,2690899.04,0.0,0.0,0.0,2690899.04
2024-06,2024-07,fundos continuantes,47117740000176,47.117.740/0001-76,47117740000176,47.117.740/0001-76,ELLEVE NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,25627071.82,22028810.56,-3598261.2600000016,17678318.49,16233509.83,-1444808.6599999983,19999377.26,21240166.73,1240789.4699999988,17678318.49,16233509.83,-1444808.6599999983,2321058.7700000033,5006656.9,2685598.129999997,2685598.129999997
2024-06,2024-07,fundos continuantes,45953246000116,45.953.246/0001-16,45953246000116,45.953.246/0001-16,RUMOS DISTRIBUIDORA DE PETRÓLEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,69619094.08,83172263.91,13553169.829999998,37508809.76,60707135.79,23198326.03,4133748.81,1505726.67,-2628022.14,4133748.81,1505726.67,-2628022.14,0.0,0.0,0.0,2628022.14
2024-06,2024-07,fundos continuantes,41197066000109,41.197.066/0001-09,41197066000109,41.197.066/0001-09,IFOOD PAGO CRÉDITO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESP LIMITADA,True,True,666974811.6,765825363.21,98850551.61000001,495901269.48,500635569.38,4734299.899999976,43673004.8,46289178.51,2616173.710000001,43673004.8,46289178.51,2616173.710000001,0.0,0.0,0.0,2616173.710000001
2024-06,2024-07,fundos continuantes,17498285000135,17.498.285/0001-35,17498285000135,17.498.285/0001-35,RAIZES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,True,True,124760628.65,129646909.51,4886280.859999999,123946669.62,127516213.72,3569544.099999994,9361485.94,11977349.67,2615863.7300000004,9361485.94,11977349.67,2615863.7300000004,0.0,0.0,0.0,2615863.7300000004
2024-06,2024-07,fundos continuantes,34218936000105,34.218.936/0001-05,34218936000105,34.218.936/0001-05,EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,129516277.47,128006862.84,-1509414.6299999952,118883331.24,114592960.41,-4290370.829999998,7776404.58,10361313.25,2584908.67,7776404.58,10361313.25,2584908.67,0.0,0.0,0.0,2584908.67
2024-06,2024-07,fundos continuantes,44516074000150,44.516.074/0001-50,44516074000150,44.516.074/0001-50,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LAR,True,True,214316640.17,216828195.03,2511554.8600000143,184810024.98,173829230.02,-10980794.959999979,8144430.87,10724241.23,2579810.3600000003,8144430.87,10724241.23,2579810.3600000003,0.0,0.0,0.0,2579810.3600000003
2024-06,2024-07,fundos continuantes,42605322000104,42.605.322/0001-04,42605322000104,42.605.322/0001-04,OPHIR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,118910061.82,121612253.89,2702192.0700000077,109695410.44,114440304.14,4744893.700000003,11200846.13,13780503.87,2579657.7399999984,11200846.13,13780503.87,2579657.7399999984,0.0,0.0,0.0,2579657.7399999984
2024-06,2024-07,fundos continuantes,10528349000154,10.528.349/0001-54,10528349000154,10.528.349/0001-54,CREDENCIAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,220709386.87,220619608.37,-89778.5,3853010.23,1929179.17,-1923831.06,59036997.83,59691136.11,654138.2800000012,3853010.23,1929179.17,-1923831.06,55183987.6,57761956.94,2577969.339999996,2577969.339999996
2024-06,2024-07,fundos continuantes,36977475000180,36.977.475/0001-80,36977475000180,36.977.475/0001-80,PERSONALITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,18032.04,82556.33,64524.29,0.46,0.3,-0.16000000000000003,18018728.24,15446023.489999998,-2572704.75,0.46,0.3,-0.16000000000000003,18018727.779999997,15446023.189999998,-2572704.59,2572704.75
2024-06,2024-07,fundos continuantes,31570767000180,31.570.767/0001-80,31570767000180,31.570.767/0001-80,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I - RESPONSABILIDADE LIMITADA,True,True,306321557.64,404694236.4,98372678.75999999,252692699.75,318075660.36,65382960.610000014,23741171.21,21190818.11,-2550353.1000000015,23741171.21,21190818.11,-2550353.1000000015,0.0,0.0,0.0,2550353.1000000015
2024-06,2024-07,fundos continuantes,45829624000154,45.829.624/0001-54,45829624000154,45.829.624/0001-54,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SALES FINANCE - RESPONSABILIDADE LIMITADA,True,True,141799607.84,141994120.65,194512.81000000238,114430442.3,125691977.75,11261535.450000003,6269103.48,3720335.61,-2548767.8700000006,6269103.48,3720335.61,-2548767.8700000006,0.0,0.0,0.0,2548767.8700000006
2024-06,2024-07,fundos continuantes,43143355000142,43.143.355/0001-42,43143355000142,43.143.355/0001-42,VLTZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,True,True,39087003.9,40248066.88,1161062.9800000042,36153655.47,35964950.89,-188704.5799999982,40703696.66,43048023.94,2344327.280000001,36153655.47,35964950.89,-188704.5799999982,4550041.189999998,7083073.049999997,2533031.8599999994,2533031.8599999994
2024-06,2024-07,fundos continuantes,41114564000132,41.114.564/0001-32,41114564000132,41.114.564/0001-32,LARCA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,336498387.68,332346509.51,-4151878.1700000167,281405025.58,280690468.09,-714557.4900000095,6969412.07,9495361.45,2525949.379999999,6969412.07,9495361.45,2525949.379999999,0.0,0.0,0.0,2525949.379999999
2024-06,2024-07,fundos continuantes,54996578000179,54.996.578/0001-79,54996578000179,54.996.578/0001-79,SANREMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,7845302.18,7757369.38,-87932.79999999981,5730805.61,6310613.08,579807.4699999997,46050266.39,48559025.52,2508759.1300000027,5730805.61,6310613.08,579807.4699999997,40319460.78,42248412.440000005,1928951.6600000039,2508759.1300000027
2024-06,2024-07,fundos continuantes,29828733000109,29.828.733/0001-09,29828733000109,29.828.733/0001-09,C6 BANK TV1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,292283958.07,276040794.61,-16243163.459999979,245220593.65,225447726.28,-19772867.370000005,21916809.68,24392871.89,2476062.210000001,21916809.68,24392871.89,2476062.210000001,0.0,0.0,0.0,2476062.210000001
2024-06,2024-07,fundos continuantes,48050467000172,48.050.467/0001-72,48050467000172,48.050.467/0001-72,CAMPO ARADO FUNDO DE INVESTIMENTO EM CADEIAS AGROINDUSTRIAIS (FIAGRO) - DIREITOS CREDITÓRIOS,True,True,20966942.4,22423204.06,1456261.6600000001,21118796.91,22162233.74,1043436.8299999982,0.0,2447781.97,2447781.97,0.0,2447781.97,2447781.97,0.0,0.0,0.0,2447781.97
2024-06,2024-07,fundos continuantes,35138000000137,35.138.000/0001-37,35138000000137,35.138.000/0001-37,CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,6444397.44,6706357.38,261959.93999999948,4140184.03,4869541.39,729357.3599999999,23224101.11,21522441.48,-1701659.629999999,4140184.03,4869541.39,729357.3599999999,19083917.08,16652900.09,-2431016.9899999984,2431016.9899999984
2024-06,2024-07,fundos continuantes,43104412000184,43.104.412/0001-84,43104412000184,43.104.412/0001-84,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALOHA I,True,True,89767345.66,91859620.47,2092274.8100000024,61624162.15,48481504.73,-13142657.420000002,16615991.61,19035845.32,2419853.710000001,16615991.61,19035845.32,2419853.710000001,0.0,0.0,0.0,2419853.710000001
2024-06,2024-07,fundos continuantes,29492868000138,29.492.868/0001-38,29492868000138,29.492.868/0001-38,MULTI RECEBÍVEIS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,True,True,45751356.99,45062761.02,-688595.9699999988,36605345.68,35542112.81,-1063232.8699999973,15269259.06,12855284.49,-2413974.5700000003,15269259.06,12855284.49,-2413974.5700000003,0.0,0.0,0.0,2413974.5700000003
2024-06,2024-07,fundos continuantes,37511950000190,37.511.950/0001-90,37511950000190,37.511.950/0001-90,FAST CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,14089561.01,17683764.71,3594203.700000001,14532504.96,18064550.65,3532045.6899999976,4566382.7,2159235.99,-2407146.71,4566382.7,2159235.99,-2407146.71,0.0,0.0,0.0,2407146.71
2024-06,2024-07,fundos continuantes,10756703000106,10.756.703/0001-06,10756703000106,10.756.703/0001-06,KOBOLD H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,119630881.59,120528804.09,897922.5,47634554.32,34371627.13,-13262927.189999998,4310472.8100000005,1913867.46,-2396605.3500000006,4310472.8100000005,1913867.46,-2396605.3500000006,0.0,0.0,0.0,2396605.3500000006
2024-06,2024-07,fundos continuantes,43237790000136,43.237.790/0001-36,43237790000136,43.237.790/0001-36,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI II - RESPONSABILIDADE LIMITADA,True,True,162282859.49,164080214.12,1797354.6299999952,161542983.83,160497719.75,-1045264.0800000131,8746835.13,11131957.56,2385122.4299999997,8746835.13,11131957.56,2385122.4299999997,0.0,0.0,0.0,2385122.4299999997
2024-06,2024-07,fundos continuantes,31024386000103,31.024.386/0001-03,31024386000103,31.024.386/0001-03,GAVEA OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,531245028.65,538738322.82,7493294.170000076,504970500.6,499768053.49,-5202447.110000014,5893182.82,3508672.62,-2384510.2,5893182.82,3508672.62,-2384510.2,0.0,0.0,0.0,2384510.2
2024-06,2024-07,fundos continuantes,44002535000177,44.002.535/0001-77,44002535000177,44.002.535/0001-77,BEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,58384945.91,64456189.44,6071243.530000001,57070962.82,59316183.57,2245220.75,6808447.6,9191157.53,2382709.9299999997,6808447.6,9191157.53,2382709.9299999997,0.0,0.0,0.0,2382709.9299999997
2024-06,2024-07,fundos continuantes,32202903000141,32.202.903/0001-41,32202903000141,32.202.903/0001-41,DCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,96354875.96,96227365.92,-127510.03999999166,73208350.33999999,78765404.47,5557054.13000001,5691729.21,8053255.04,2361525.83,5691729.21,8053255.04,2361525.83,0.0,0.0,0.0,2361525.83
2024-06,2024-07,fundos continuantes,43164899000190,43.164.899/0001-90,43164899000190,43.164.899/0001-90,MÉLIUZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,996646.95,644796.84,-351850.11,701977.71,637155.3,-64822.409999999916,46071613.66,48359050.77,2287437.110000007,701977.71,637155.3,-64822.409999999916,45369635.949999996,47721895.470000006,2352259.5200000107,2352259.5200000107
2024-06,2024-07,fundos continuantes,29957532000101,29.957.532/0001-01,29957532000101,29.957.532/0001-01,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT,True,True,155491371.23,157248581.76,1757210.5300000012,140884320.10999998,145514191.54,4629871.430000007,4626488.46,6970845.15,2344356.6900000004,4626488.46,6970845.15,2344356.6900000004,0.0,0.0,0.0,2344356.6900000004
2024-06,2024-07,fundos continuantes,33512396000105,33.512.396/0001-05,33512396000105,33.512.396/0001-05,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IV RESPONSABILIDADE LIMITADA,True,True,24335706.3,22539844.41,-1795861.8900000006,21109344.2,19059009.17,-2050335.0299999975,22894598.31,23156849.28,262250.97000000253,21109344.2,19059009.17,-2050335.0299999975,1785254.1099999994,4097840.1099999994,2312586.0,2312586.0
2024-06,2024-07,fundos continuantes,11693671000100,11.693.671/0001-00,11693671000100,11.693.671/0001-00,R&G FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,True,True,208903641.19,209943184.98,1039543.7899999917,199979102.66,200889932.04,910829.3799999952,27420227.91,25122724.18,-2297503.7300000004,27420227.91,25122724.18,-2297503.7300000004,0.0,0.0,0.0,2297503.7300000004
2024-06,2024-07,fundos continuantes,41609394000167,41.609.394/0001-67,41609394000167,41.609.394/0001-67,"""VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA",True,True,189205898.7,190453254.78,1247356.080000013,186291369.14,189115555.91,2824186.7700000107,16919556.49,19213615.96,2294059.4700000025,16919556.49,19213615.96,2294059.4700000025,0.0,0.0,0.0,2294059.4700000025
2024-06,2024-07,fundos continuantes,37511729000132,37.511.729/0001-32,37511729000132,37.511.729/0001-32,FUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,43220939.11,41099477.37,-2121461.740000002,39758101.43,35979372.37,-3778729.0600000024,16477259.46,14192901.42,-2284358.040000001,16477259.46,14192901.42,-2284358.040000001,0.0,0.0,0.0,2284358.040000001
2024-06,2024-07,fundos continuantes,54114034000136,54.114.034/0001-36,54114034000136,54.114.034/0001-36,BRAVANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,196039975.45,199983571.43,3943595.980000019,184977748.92,194721937.9,9744188.98000002,0.0,2263152.72,2263152.72,0.0,2263152.72,2263152.72,0.0,0.0,0.0,2263152.72
2024-06,2024-07,fundos continuantes,40753151000135,40.753.151/0001-35,40753151000135,40.753.151/0001-35,JP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,50916251.51,52478321.06,1562069.5500000045,40432387.43,50424079.36,9991691.93,5244019.54,7480234.369999999,2236214.829999999,5244019.54,7480234.369999999,2236214.829999999,0.0,0.0,0.0,2236214.829999999
2024-06,2024-07,fundos continuantes,28849649000109,28.849.649/0001-09,28849649000109,28.849.649/0001-09,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA A55 SAAS,True,True,4511258.06,3916457.66,-594800.3999999994,984851.82,791041.32,-193810.5,45092342.92,47125512.47,2033169.549999997,984851.82,791041.32,-193810.5,44107491.1,46334471.15,2226980.049999997,2226980.049999997
2024-06,2024-07,fundos continuantes,50519168000186,50.519.168/0001-86,50519168000186,50.519.168/0001-86,STRUTTURA AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESPONSABILIDADE LTDA,True,True,87807757.62,88498055.23,690297.6099999994,68096074.39,81864908.01,13768833.620000005,9229284.42,7008248.52,-2221035.9000000004,9229284.42,7008248.52,-2221035.9000000004,0.0,0.0,0.0,2221035.9000000004
2024-06,2024-07,fundos continuantes,32400342000195,32.400.342/0001-95,32400342000195,32.400.342/0001-95,KYKLOS N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,412934555.63,418364565.77,5430010.139999986,384806190.16,331066843.63,-53739346.53000003,3455380.11,1257105.0,-2198275.11,3455380.11,1257105.0,-2198275.11,0.0,0.0,0.0,2198275.11
2024-06,2024-07,fundos continuantes,38284301000167,38.284.301/0001-67,38284301000167,38.284.301/0001-67,SAV NEXOOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,10661980.63,8039833.22,-2622147.410000001,9090039.02,6898401.78,-2191637.2399999993,100292044.66,99768366.86,-523677.799999997,9090039.02,6898401.78,-2191637.2399999993,91202005.64,92869965.08,1667959.4399999976,2191637.2399999993
2024-06,2024-07,fundos continuantes,21556756000191,21.556.756/0001-91,21556756000191,21.556.756/0001-91,ATF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,122642737.29,132460742.68,9818005.39,116452663.01,128905373.49,12452710.47999999,9258298.47,7136332.82,-2121965.6500000004,9258298.47,7136332.82,-2121965.6500000004,0.0,0.0,0.0,2121965.6500000004
2024-06,2024-07,fundos continuantes,51119641000109,51.119.641/0001-09,51119641000109,51.119.641/0001-09,FACIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,True,True,14615990.42,28418634.02,13802643.6,14408963.7,19443406.12,5034442.420000002,6891637.31,9013410.33,2121773.0200000005,6891637.31,9013410.33,2121773.0200000005,0.0,0.0,0.0,2121773.0200000005
2024-06,2024-07,fundos continuantes,13416131000104,13.416.131/0001-04,13416131000104,13.416.131/0001-04,EGM NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,True,True,49539913.7,45380910.38,-4159003.3200000003,46848865.3,42344606.95,-4504258.349999994,7701651.9,5595302.3,-2106349.6000000006,7701651.9,5595302.3,-2106349.6000000006,0.0,0.0,0.0,2106349.6000000006
2024-06,2024-07,fundos continuantes,46082763000120,46.082.763/0001-20,46082763000120,46.082.763/0001-20,MENTORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,109793378.11,119042550.96,9249172.849999994,85679555.78,94870807.79,9191252.010000005,6705290.75,8784962.81,2079672.0600000005,6705290.75,8784962.81,2079672.0600000005,0.0,0.0,0.0,2079672.0600000005
2024-06,2024-07,fundos continuantes,38658727000133,38.658.727/0001-33,38658727000133,38.658.727/0001-33,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FORNECEDORES MADEIRA MADEIRA I,True,True,124316647.5,125326616.5,1009969.0,107519900.17,104342151.24,-3177748.930000007,35688.8,2112590.67,2076901.8699999999,35688.8,2112590.67,2076901.8699999999,0.0,0.0,0.0,2076901.8699999999
2024-06,2024-07,fundos continuantes,45188001000140,45.188.001/0001-40,45188001000140,45.188.001/0001-40,PERSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,True,True,47888660.88,57713855.13,9825194.25,47115841.55,53082187.46,5966345.910000004,4991188.29,2916595.84,-2074592.4500000002,4991188.29,2916595.84,-2074592.4500000002,0.0,0.0,0.0,2074592.4500000002
2024-06,2024-07,fundos continuantes,15578550000160,15.578.550/0001-60,15578550000160,15.578.550/0001-60,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL MILÊNIO RECEBÍVEIS LP,True,True,63302838.46,63190774.18,-112064.28000000119,59318320.33,59268841.08,-49479.25,6778772.92,8846995.6,2068222.6799999997,6778772.92,8846995.6,2068222.6799999997,0.0,0.0,0.0,2068222.6799999997
2024-06,2024-07,fundos continuantes,52670402000105,52.670.402/0001-05,52670402000105,52.670.402/0001-05,ASSET BANK AGRONEGÓCIOS FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,14094677.64,14820581.57,725903.9299999997,13550535.5,14617758.85,1067223.3499999996,2067766.57,0.0,-2067766.57,2067766.57,0.0,-2067766.57,0.0,0.0,0.0,2067766.57
2024-06,2024-07,fundos continuantes,46557432000107,46.557.432/0001-07,46557432000107,46.557.432/0001-07,ACELERA CASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,2746466.35,3842286.5,1095820.15,2538199.7,808087.07,-1730112.6300000004,4074636.53,4380653.94,306017.4100000006,2538199.7,808087.07,-1730112.6300000004,1536436.8299999996,3572566.8700000006,2036130.040000001,2036130.040000001
2024-06,2024-07,fundos continuantes,28879529000146,28.879.529/0001-46,28879529000146,28.879.529/0001-46,CREDISA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,34669415.6,33664790.68,-1004624.9200000018,33419403.21,32137598.64,-1281804.5700000003,1876297.99,3897688.3,2021390.3099999998,1876297.99,3897688.3,2021390.3099999998,0.0,0.0,0.0,2021390.3099999998
2024-06,2024-07,fundos continuantes,47425841000104,47.425.841/0001-04,47425841000104,47.425.841/0001-04,CVPAR II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,152198028.27,154289918.59,2091890.3199999928,106454173.69,117682923.74,11228750.049999997,2922596.57,4942349.3,2019752.73,2922596.57,4942349.3,2019752.73,0.0,0.0,0.0,2019752.73
2024-06,2024-07,fundos continuantes,47239731000158,47.239.731/0001-58,47239731000158,47.239.731/0001-58,BARRA RECUPERAÇÕES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,15017543.13,23403066.14,8385523.01,34723647.43,36741835.03,2018187.6000000015,34723647.43,36741835.03,2018187.6000000015,34723647.43,36741835.03,2018187.6000000015,0.0,0.0,0.0,2018187.6000000015
2024-06,2024-07,fundos continuantes,31570850000159,31.570.850/0001-59,31570850000159,31.570.850/0001-59,MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,26608019.75,24260271.53,-2347748.219999999,17958134.59,16346719.76,-1611414.83,4953950.62,6967587.38,2013636.7599999998,4953950.62,6967587.38,2013636.7599999998,0.0,0.0,0.0,2013636.7599999998
2024-06,2024-07,fundos continuantes,40676423000140,40.676.423/0001-40,40676423000140,40.676.423/0001-40,ADJUD I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,True,True,181379205.41,184640288.82,3261083.4099999964,178153829.29,178834487.53,680658.2400000095,24290111.18,26257669.36,1967558.1799999997,24290111.18,26257669.36,1967558.1799999997,0.0,0.0,0.0,1967558.1799999997
2024-06,2024-07,fundos continuantes,24506071000129,24.506.071/0001-29,24506071000129,24.506.071/0001-29,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,194599095.06,195997195.97,1398100.9099999964,179761681.26,181082501.29,1320820.0300000012,35470508.14,33508037.09,-1962471.0500000007,35470508.14,33508037.09,-1962471.0500000007,0.0,0.0,0.0,1962471.0500000007
2024-06,2024-07,fundos continuantes,26489103000150,26.489.103/0001-50,26489103000150,26.489.103/0001-50,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,160799852.39,151858593.02,-8941259.369999975,143310912.03,143510065.59,199153.56000000238,24988956.16,26946754.49,1957798.3299999982,24988956.16,26946754.49,1957798.3299999982,0.0,0.0,0.0,1957798.3299999982
2024-06,2024-07,fundos continuantes,35688153000158,35.688.153/0001-58,35688153000158,35.688.153/0001-58,MAGALU I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,True,45284234.54,44704070.39,-580164.1499999985,36704178.02,36752037.41,47859.389999993145,37909245.69,39854389.1,1945143.4100000039,36704178.02,36752037.41,47859.389999993145,1205067.6699999943,3102351.690000005,1897284.0200000107,1945143.4100000039
2024-06,2024-07,fundos continuantes,20905778000157,20.905.778/0001-57,20905778000157,20.905.778/0001-57,ACCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL RESPONSABILIDADE LIMITADA,True,True,126123372.55,128298503.6,2175131.049999997,100639272.93,102820040.43,2180767.5,4938712.100000001,2996841.89,-1941870.2100000004,4938712.100000001,2996841.89,-1941870.2100000004,0.0,0.0,0.0,1941870.2100000004
2024-06,2024-07,fundos continuantes,32321306000136,32.321.306/0001-36,32321306000136,32.321.306/0001-36,ARAGUAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,343319923.14,361592351.4,18272428.25999999,341724679.48,360209239.19000006,18484559.71000004,129344889.96,127404047.21,-1940842.75,129344889.96,127404047.21,-1940842.75,0.0,0.0,0.0,1940842.75
2024-06,2024-07,fundos continuantes,32156052000148,32.156.052/0001-48,32156052000148,32.156.052/0001-48,RONEPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,62443449.32,63833311.95,1389862.6300000027,58658752.830000006,59987649.47,1328896.6399999931,1937849.18,0.0,-1937849.18,1937849.18,0.0,-1937849.18,0.0,0.0,0.0,1937849.18
2024-06,2024-07,fundos continuantes,27538324000134,27.538.324/0001-34,27538324000134,27.538.324/0001-34,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DB CRÉDITO GLOBAL,True,True,6889159.31,6779824.82,-109334.48999999929,6139157.35,6539389.850000001,400232.50000000093,3671650.4,5608125.15,1936474.7500000005,3671650.4,5608125.15,1936474.7500000005,0.0,0.0,0.0,1936474.7500000005
2024-06,2024-07,fundos continuantes,21254455000103,21.254.455/0001-03,21254455000103,21.254.455/0001-03,PAULISTA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,True,True,4328074.8,3272888.75,-1055186.0499999998,4206963.2700000005,3171452.31,-1035510.9600000004,32727971.71,30819090.67,-1908881.039999999,4206963.2700000005,3171452.31,-1035510.9600000004,28521008.44,27647638.360000003,-873370.0799999982,1908881.039999999
2024-06,2024-07,fundos continuantes,52498421000198,52.498.421/0001-98,52498421000198,52.498.421/0001-98,SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,True,89907485.44,104805020.02,14897534.579999998,77380261.89999999,67463924.27,-9916337.629999995,1950789.23,41938.03,-1908851.2,1950789.23,41938.03,-1908851.2,0.0,0.0,0.0,1908851.2
2024-06,2024-07,fundos continuantes,33475501000183,33.475.501/0001-83,33475501000183,33.475.501/0001-83,XPJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,True,200695019.47,194320759.06,-6374260.409999996,141775825.88,140125442.62,-1650383.2599999905,105764286.0,103876971.26,-1887314.7399999946,105764286.0,103876971.26,-1887314.7399999946,0.0,0.0,0.0,1887314.7399999946
2024-06,2024-07,fundos continuantes,12610459000196,12.610.459/0001-96,12610459000196,12.610.459/0001-96,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GOAL ONE,True,True,110240588.7,115435621.27,5195032.569999993,94426682.78,103186700.45,8760017.670000002,6618011.93,8498351.01,1880339.08,6618011.93,8498351.01,1880339.08,0.0,0.0,0.0,1880339.08
