competencia,cnpj_fundo,pl,carteira_dc,dc_inadimplentes,dc_inadimplentes_ajustado_recalculado,dc_a_vencer_com_parcela_inad,dc_parcelas_inadimplentes,inad_ate_30d,inad_31_60d,inad_61_90d,inad_91_120d,inad_121_150d,inad_151_180d,inad_181_360d,inad_361_720d,inad_721_1080d,inad_maior_1080d,inad_acima_360d,inad_aging_total,inadimplencia_ex_360d,inadimplencia_ex_360d_ajustada,cnpj_classe_count,cnpj_classes,is_fic_fidc,is_np,reports_carteira_dc,reports_dc_inadimplentes,reports_inad_acima_360d,field_presence_exact,is_fic,denominacao,cnpj_veiculo,admin_nome,admin_cnpj,gestor_nome,gestor_cnpj,custodiante_nome,custodiante_cnpj,segmento_principal,segmento_financeiro_principal,classificacao_anbima,publico_alvo,fund_key,cnpj_classe,cnpj_fundo_formatado,aggregation_warning,tab4_duplicate_detected,tab4_type_conflict,tab4_pl_conflict,tab4_duplicate_rows_dropped,tab4_warning,anbima_tipo,anbima_foco,classification_tier,classification_status,classification_source,classification_evidence,classification_requires_warning,classification_warning,anbima_tipo_oficial,anbima_foco_oficial,anbima_tipo_curado,anbima_foco_curado,tabela_ii_curada,taxonomia_funcional_n1_curada,taxonomia_funcional_n2_curada,taxonomy_review_status,taxonomy_review_applied,manual_override_applied,tipo_aplicado,bucket_financeiro
2026-06,26287464000114,41496046291.59,28186458808.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26287464000114,False,False,True,True,True,True,False,TAPSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,26287464000114,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,OLIVEIRA TRUST SERVICER S/A,2150453000120.0,OLIVEIRA TRUST DTVM S.A.,36113876000191.0,Cartao de credito,,,,26287464000114,26287464000114,26.287.464/0001-14,,False,False,False,0,,Financeiro,Adquirência,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,aprovado,True,True,Financeiro,Meios de pagamento / cartoes
2026-06,22061694000100,1935803.45,309671.97,518819.0,309671.97,0.0,0.0,0.0,0.0,0.0,0.0,518819.0,0.0,0.0,0.0,0.0,0.0,0.0,518819.0,518819.0,309671.97,1,22061694000100,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BREOF REAL ESTATE CREDIT RESPONSABILIDADE LIMITADA,22061694000100,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,PÁTRIA VBI SECURITIES LTDA.,17054901000169.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,22061694000100,22061694000100,22.061.694/0001-00,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,aprovado,True,True,Financeiro,Imobiliario PF/PJ
2026-06,47669281000133,1891123.07,514856.45,1034596.26,514856.45,0.0,0.0,94926.5,129797.27,171913.7,193655.2,220931.84,223371.75,0.0,0.0,0.0,0.0,0.0,1034596.26,1034596.26,514856.45,1,47669281000133,False,True,True,True,True,True,False,AGAZZII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS,47669281000133,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,HARBOUR CAPITAL ADMINISTRADORA DE CARTEIRAS DE VALORES MOBILIÁRIOS LTDA.,36040900000100.0,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,40434681000110.0,Financeiro,Financeiro: outros,,,47669281000133,47669281000133,47.669.281/0001-33,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,61515560000173,1883088.35,1872838.3,87819.0,87819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87819.0,87819.0,87819.0,0.0,0.0,1,61515560000173,False,False,True,True,True,True,False,WECAR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,61515560000173,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,MOSAICO GESTORA DE RECURSOS LTDA.,52508052000177.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,61515560000173,61515560000173,61.515.560/0001-73,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,61452743000197,1858424.86,1401284.0,219609.51,219609.51,0.0,0.0,106156.62,55543.56,8780.56,8911.29,8537.06,8537.06,23143.36,0.0,0.0,0.0,0.0,219609.51,219609.51,219609.51,1,61452743000197,False,False,True,True,True,True,False,PIEMONTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,61452743000197,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,11325341000153.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,Servicos,,,,61452743000197,61452743000197,61.452.743/0001-97,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Crédito Pessoal,N/D,,,pendente,False,False,Financeiro,Demais credito PF
2026-06,65425932000121,1724008.4,1557600.48,163156.08,163156.08,0.0,0.0,74812.63,38179.55,50163.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163156.08000000002,163156.08000000002,163156.08000000002,1,65425932000121,False,False,True,True,True,True,False,KESH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESPONSABILIDADE LIMITADA,65425932000121,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162.0,LESTE FINANCIAL SERVICES GESTÃO DE RECURSOS LTDA.,17036001000199.0,BANCO GENIAL S.A.,45246410000155.0,Financeiro,Financeiro: outros,,,65425932000121,65425932000121,65.425.932/0001-21,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,55913770000117,1686009.74,1219378.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55913770000117,False,False,True,True,True,True,False,JUNTOS PELO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55913770000117,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123.0,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,29650082000100.0,BANCO BTG PACTUAL S/A,30306294000145.0,Comercial,,,,55913770000117,55913770000117,55.913.770/0001-17,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Crédito PJ,CCB/Notas comerciais/Capital de giro,aprovado,True,True,Financeiro,Credito PJ
2026-06,64948048000109,1644060.47,400000.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64948048000109,False,False,True,True,True,True,False,HALTIN SPECIAL SITS REAL ESTATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,64948048000109,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,HALTIN CAPITAL GESTAO DE RECURSOS LTDA,19184376000121.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,64948048000109,64948048000109,64.948.048/0001-09,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,60021170000184,1634827.23,1507364.8,233098.71,233098.71,0.0,0.0,71365.11,47887.57,44062.89,31171.28,21684.15,11806.87,5120.84,0.0,0.0,0.0,0.0,233098.71,233098.71,233098.71,1,60021170000184,False,False,True,True,True,True,False,GRBK CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60021170000184,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,BLESS CAPITAL GESTORA DE RECURSOS LTDA.,20675481000142.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,60021170000184,60021170000184,60.021.170/0001-84,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Consignado sem segregacao publica
2026-06,24814759000176,1597331.54,0.0,5383700.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5383700.57,5383700.57,5383700.57,0.0,0.0,1,24814759000176,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAIS LOTES - RESPONSABILIDADE LIMITADA,24814759000176,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,BLUEWAVE ASSET LTDA,13703306000156.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,24814759000176,24814759000176,24.814.759/0001-76,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,42432319000136,1500027.16,115692.09,169967143.92,115692.09,0.0,0.0,192758.52,212125.2,230888.78,260818.37,343642.82,335024.1,3128254.84,28498056.66,82326162.73,54439411.9,165263631.29,169967143.92000002,4703512.630000025,115692.09,1,42432319000136,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL FINPASS PME RESPONSABILIDADE LIMITADA,42432319000136,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,SRM EMPÍRICA GESTÃO DE CRÉDITO LTDA,10896871000199.0,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,2671743000119.0,Financeiro,Financeiro: outros,,,42432319000136,42432319000136,42.432.319/0001-36,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Crédito PJ,CCB/Notas comerciais/Capital de giro,aprovado,True,True,Financeiro,Credito PJ
2026-06,40794358000158,1371816.47,1061443.06,25317033.91,1061443.06,0.0,0.0,272054.55,264102.43,261463.87,251980.94,301477.66,331544.33,2949999.55,7277115.86,7211224.06,6196070.66,20684410.58,25317033.91,4632623.330000002,1061443.06,1,40794358000158,False,False,True,True,True,True,False,AUTO LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40794358000158,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,31636333000135.0,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142.0,Financeiro,Financeiro: outros,,,40794358000158,40794358000158,40.794.358/0001-58,,False,False,False,0,,Financeiro,Financiamento de Veículos,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Financiamento de Veículos,Financeiro,Financiamento de Veículos,N/D,,,pendente,False,False,Financeiro,Demais credito PF
2026-06,20867468000195,1357858.19,961229.86,6809306.34,961229.86,23538044.67,8758470.440000001,1003869.63,1251277.93,1257597.31,1276416.4,1271624.62,1274068.18,7866421.6,366501.11,0.0,0.0,366501.11,15567776.779999996,15201275.669999998,961229.86,1,20867468000195,False,False,True,True,True,True,False,INTERSECTOR CRÉDITO ESTUDANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,20867468000195,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,GRAPHEN INVESTIMENTOS LTDA.,15403817000188.0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62285390000140.0,Financeiro,Financeiro: outros,,,20867468000195,20867468000195,20.867.468/0001-95,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Crédito Pessoal,Financeiro,Crédito PF,Crédito estudantil,aprovado,True,True,Financeiro,Demais credito PF
2026-06,48937046000168,1354150.47,1405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,48937046000168,False,False,True,True,True,True,False,GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,48937046000168,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,20445967000194.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,48937046000168,48937046000168,48.937.046/0001-68,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,36335619000102,1324975.96,1028161.7,154031.43,154031.43,0.0,0.0,67050.39,43991.55,0.0,0.0,0.0,0.0,0.0,7061.3,0.0,35928.19,42989.490000000005,154031.43,111041.94,111041.94,1,36335619000102,False,False,True,True,True,True,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PROVI INCOME SHARE AGREEMENT RESPONSABILIDADE LIMITADA,36335619000102,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,31636333000135.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,Financeiro,Financeiro: outros,,,36335619000102,36335619000102,36.335.619/0001-02,,False,False,False,0,,Financeiro,Crédito Pessoal,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Pessoal,Financeiro,Crédito Pessoal,N/D,,,pendente,False,False,Financeiro,Demais credito PF
2026-06,62475218000150,1308887.27,365609.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62475218000150,False,False,True,True,True,True,False,FIG NOBILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,62475218000150,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47215387000167.0,CATÁLISE INVESTIMENTOS LTDA.,18223260000191.0,BANCO DAYCOVAL S.A.,62232889000190.0,Financeiro,Financeiro: outros,,,62475218000150,62475218000150,62.475.218/0001-50,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,62348002000123,1238779.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62348002000123,False,False,True,True,True,True,False,AMAZON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - RESPONSABILIDADE LIMITADA,62348002000123,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152.0,YARDS ASSET GESTORA DE RECURSOS LTDA.,37537640000145.0,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,62264924000152.0,,,,,62348002000123,62348002000123,62.348.002/0001-23,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,39819737000176,1227286.34,3551432.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39819737000176,False,False,True,True,True,True,False,RISKNOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIO,39819737000176,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,PATAGÔNIA CAPITAL GESTORA DE RECURSOS LTDA.,39526263000174.0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188.0,Imobiliario,,,,39819737000176,39819737000176,39.819.737/0001-76,,False,False,False,0,,Financeiro,Crédito Imobiliário,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Crédito Imobiliário,Financeiro,Crédito Imobiliário,N/D,,,pendente,False,False,Financeiro,Imobiliario PF/PJ
2026-06,38315167000114,1224662.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38315167000114,False,False,True,True,True,True,False,AQUILA BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,38315167000114,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,ANTHARUS GESTORA DE RECURSOS LTDA.,55080408000102.0,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39669186000101.0,,,,,38315167000114,38315167000114,38.315.167/0001-14,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,62698155000109,1207724.66,1211000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62698155000109,False,False,True,True,True,True,False,DORA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62698155000109,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,LEGATUS CAPITAL GESTORA DE RECURSOS LTDA,20445967000194.0,PLANNER CORRETORA DE VALORES S.A.,806535000154.0,Financeiro,Financeiro: outros,,,62698155000109,62698155000109,62.698.155/0001-09,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Outros,Multicarteira Outros,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,aprovado,True,True,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,66607729000139,1197594.73,1218132.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66607729000139,False,False,True,True,True,True,False,FIDC SUMMIT CONSIG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,66607729000139,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,SINAI ASSET BRASIL LTDA.,58251046000163.0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16695922000109.0,Financeiro,Financeiro: outros,,,66607729000139,66607729000139,66.607.729/0001-39,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,64317082000185,1173659.62,972.24,64996.34,972.24,0.0,0.0,49483.91,15512.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64996.34,64996.34,972.24,1,64317082000185,False,True,True,True,True,True,False,IZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONDOMINIAIS NÃO PADRONIZADO RESP LIMITADA,64317082000185,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,VERT GESTORA DE RECURSOS FINANCEIROS LTDA.,31636333000135.0,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48967968000118.0,Financeiro,Financeiro: outros,,,64317082000185,64317082000185,64.317.082/0001-85,,False,False,False,0,,Financeiro,Multicarteira Financeiro,proxy_cvm,Proxy CVM; validar,equivalência metodológica a partir do segmento CVM,segmento CVM FINANCEIRO,True,proxy CVM não equivale a classificação ANBIMA publicada,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
2026-06,57133534000103,1101076.89,17275.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57133534000103,False,False,True,True,True,True,False,JIF INFRA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO,57133534000103,BANCO DAYCOVAL S.A.,62232889000190.0,JIVE HIGH YIELD GESTÃO DE RECURSOS LTDA.,7170960000149.0,BANCO DAYCOVAL S.A.,62232889000190.0,Setor publico,,,,57133534000103,57133534000103,57.133.534/0001-03,,False,False,False,0,,Financeiro,Multicarteira Financeiro,oficial_anbima,Classificação oficial ANBIMA por CNPJ da classe,ANBIMA Data — Fundos 175: características público,tipo e foco de atuação do cadastro público ANBIMA,True,classificação ANBIMA cadastral de dez/25 aplicada após a fotografia; validar novos fundos,Financeiro,Multicarteira Financeiro,Financeiro,Multicarteira Financeiro,N/D,,,pendente,False,False,Financeiro,Outros / multicarteira sem segregacao PF-PJ
