Fundo,CNPJ,Critério,Chave,Evento,Comparação,Limite,Monitoramento,Métrica IME sugerida,Fonte,Comentário
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,30%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,974439_regulamento_regulamento_974439_2025-08-06.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,30%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,974439_regulamento_regulamento_974439_2025-08-06.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,974439_regulamento_regulamento_974439_2025-08-06.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,974439_regulamento_regulamento_974439_2025-08-06.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de concentração,concentration_limits,elegibilidade,<=,100%,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,974439_regulamento_regulamento_974439_2025-08-06.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,25%,monitoravel,Dir Cred / PL,1033506_assembleia_assembleia_1033506_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,5%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,"7,50%",monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,"7,50%",monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,3%,monitoravel,Dir Cred / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,"5,00%",monitoravel,Recompras / Crédito ou Recompras / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,"5,00%",monitoravel,Recompras / Crédito ou Recompras / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,5%,monitoravel,Recompras / Crédito ou Recompras / PL,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,30%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,30%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100%,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"O Informe Mensal traz caixa, mas cronogramas futuros e reservas regulatórias nem sempre são campos padronizados."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de concentração,concentration_limits,elegibilidade,<=,100%,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,"Troca de administrador, gestor ou prestador-chave",service_provider_replacement_event,evento_de_avaliação_ou_liquidação,texto,,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Troca, renúncia ou substituição de administrador, gestor, custodiante ou consultor é evento documental/eventual, não métrica mensal do IME."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Critérios de elegibilidade dos direitos creditórios,eligibility_criteria_text,elegibilidade,texto,,nao_monitoravel,,1033509_regulamento_regulamento_1033509_2025-11-03.pdf,"Critérios de elegibilidade exigem granularidade por direito creditório, sacado, cedente e documentação de lastro não disponível no IME público."
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,5%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,10%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,"7,50%",monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Subordinação mínima,subordination_ratio_min,enquadramento,>=,"7,50%",monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,3%,monitoravel,Dir Cred / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz direitos creditórios e PL.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,"5,00%",monitoravel,Recompras / Crédito ou Recompras / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,"5,00%",monitoravel,Recompras / Crédito ou Recompras / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
INOVA CREDTECH III FIDC SEGMENTO MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,52.340.225/0001-90,Limite de recompra,recompras_max,enquadramento,<=,5%,monitoravel,Recompras / Crédito ou Recompras / PL,1143357_assembleia_assembleia_1143357_2026-02-23.pdf,O Informe Mensal traz recompras mensais; thresholds acumulados exigem janela definida no documento.
