grupo,fundo,nome_curto,cnpj,criterio,descricao,trecho
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"56-8FA4-48FD0BC09D27 44 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pagament…","56-8FA4-48FD0BC09D27 44 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pagament…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…","Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,...... 38 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ............................................................................................................................................................................... 38 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ........................................................................ 41 CAPÍTULO SETE – DOS CRITÉR…,...... 38 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO ............................................................................................................................................................................... 38 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ........................................................................ 41 CAPÍTULO SETE – DOS CRITÉR…
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"lidade de crédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Mini…","lidade de crédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Mini…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"idas no contrato de prestação de serviços com o terceiro contratado e serão mantidas no endereço eletrônico do Administrador, de forma atualizada. 6.5. O Custodiante não é responsável pela veracidade dos Documentos Comprobatórios e pela existência dos Direitos Creditórios, sendo, no entanto, responsável pela pronta informação caso venha a ter conhecimento de eventuais inconsistências. CAPÍTULO SETE – DOS CRITÉRIOS D…","idas no contrato de prestação de serviços com o terceiro contratado e serão mantidas no endereço eletrônico do Administrador, de forma atualizada. 6.5. O Custodiante não é responsável pela veracidade dos Documentos Comprobatórios e pela existência dos Direitos Creditórios, sendo, no entanto, responsável pela pronta informação caso venha a ter conhecimento de eventuais inconsistências. CAPÍTULO SETE – DOS CRITÉRIOS D…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"provada culpa ou dolo. 43 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pagame…","provada culpa ou dolo. 43 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pagame…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…","Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"s e debatidas as matérias cons tantes da Ordem do Dia, os Cotistas do Fundo, por unanimidade e sem quaisquer ressalvas, aprovaram: (i) a alteração dos itens (iv) e (vi) da Cláusula 7.4 do Regulamento, que passam a vigorar com a seguinte redação; “7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e…","s e debatidas as matérias cons tantes da Ordem do Dia, os Cotistas do Fundo, por unanimidade e sem quaisquer ressalvas, aprovaram: (i) a alteração dos itens (iv) e (vi) da Cláusula 7.4 do Regulamento, que passam a vigorar com a seguinte redação; “7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"rédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. 8 ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Ministério da…","rédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. 8 ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Ministério da…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"seridas no contrato de prestação de serviços com o terceiro contratado e serão mantidas no endereço eletrônico do Administrador, de forma atualizada. 6.5. O Custodiante não é responsável pela veracidade dos Documentos Comprobatórios e pela existência dos Direitos Creditórios, sendo, no entanto, responsável pela pronta informação caso venha a ter conhecimento de eventuais inconsistências. CAPÍTULO 7 – DOS CRITÉRIOS D…","seridas no contrato de prestação de serviços com o terceiro contratado e serão mantidas no endereço eletrônico do Administrador, de forma atualizada. 6.5. O Custodiante não é responsável pela veracidade dos Documentos Comprobatórios e pela existência dos Direitos Creditórios, sendo, no entanto, responsável pela pronta informação caso venha a ter conhecimento de eventuais inconsistências. CAPÍTULO 7 – DOS CRITÉRIOS D…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"de comprovada culpa ou dolo. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pag…","de comprovada culpa ou dolo. 7.3. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos Creditórios Ofertados aos Critérios de Elegibilidade pelo Custodiante será considerada como definitiva. 7.4. Além de atender aos Critérios de Elegibilidade, todos e quaisquer Direitos Creditórios a serem adquiridos pelo Fundo deverão atender, na respectiva Data de Aquisição e Pag…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…","Instituições Financeiras Parceiras; e (xxviii) o Direito Creditório tem sido cobrado de acordo com a Política de Cobrança de Direitos Creditórios para Cobrança Extraordinária vigente na data de sua cobrança, e com o Contrato de Cobrança, conforme aplicável. 7.5. Observados os termos e as condições do presente Regulamento, do Contrato de Cessão PPV e dos Contratos de Endosso CCB, a verificação do atendimento dos Dire…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"por qualquer motivo ocorrido após a sua transferência ao Fundo, não obrigará a sua alienação pelo Fundo, nem dará ao Fundo qualquer pretensão, recurso ou direito de regresso contra os Cedentes, o Administrador, o Gestor, o Custodiante ou suas Partes Relacionadas, exceto em caso de comprovada culpa ou dolo. 7.7. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos C…","por qualquer motivo ocorrido após a sua transferência ao Fundo, não obrigará a sua alienação pelo Fundo, nem dará ao Fundo qualquer pretensão, recurso ou direito de regresso contra os Cedentes, o Administrador, o Gestor, o Custodiante ou suas Partes Relacionadas, exceto em caso de comprovada culpa ou dolo. 7.7. Observados os termos e as condições do presente Regulamento, a verificação do atendimento pelos Direitos C…"
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,Critério de elegibilidade,"lidade de crédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Mini…","lidade de crédito de determinado ativo ou sociedade emissora de tal ativo, conforme aplicável, incluindo a avaliação das Cotas Seniores e das Cotas Subordinadas realizada por Agência Classificadora de Risco, podendo referida avaliação ser na modalidade de rating (pública) ou de credit opinion (privada) em escala nacional. ""CMN"" O Conselho Monetário Nacional. ""CNPJ/ME"" O Cadastro Nacional de Pessoas Jurídicas do Mini…"
