grupo,fundo,nome_curto,cnpj,date,event,series_or_class,amount,amount_display,currency,remuneration,amortization_schedule,maturity,source_excerpt,source_document,source_document_id
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,"nos termos do Contrato de Gestão. “Relatório de Acompanhamento” Relatório mensal a ser elaborado e disponibilizado pelo Gestor aos Cotistas e ao Administrador até o 16º (décimo sexto) dia (inclusive) do mês calendário (ou o Dia Útil subsequente, caso a data máxima para disponibilização não seja um Dia Útil). ""Remuneração do Administrador"" A remuneração devida ao Administrador, conforme prevista no Capítulo Dezoito d…","SSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS ................................................................................................................................ 50 CAPÍTULO ONZE – DA ASSEMBLEIA GERAL DE COTISTAS ........................................................................... 58 CAPÍTULO DOZE – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS .............................. 68 CAPÍTULO TREZE – D…","; e (ii) o Devedor CCB Comerciante ou Cedente PPV seja classificado pelo Mercado Pago como categoria “ A” ou “B”. “Créditos Inadimplentes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) qualquer pagamento, permanecer inadimplente por período superior a 30 (trinta) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (ii) para os DocuSign Envelope I…",....... 39 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ....................................................................... 42 CAPÍTULO SETE – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO ................... 43 CAPÍTULO OITO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS ............................. 48 CAPÍTULO NOVE – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIRO…,386205_regulamento_regulamento_386205_2022-12-01.pdf,386205
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,,vante Consumidor” do Regulamento; (v) exclusão dos subitens (xiv) e (xvii) da cláusula 13.1 do Regulamento; (vi) inclusão de novas hipóteses de Eventos de Avaliação na cláusula 13.1 do Regulamento; (vii) exclusão dos subitens (i) e (iii) da cláusula 14.1 do Regulamento; (viii) inclusão de novas hipóteses de Eventos de Amortização Acelerada das Cotas na cláusula 14 .1 do Regulamento; (ix) alteração do subitem (i) do…,"s Relevantes” e “Evento de Empréstimos ao Consumidor”, que passam a vigorar com a seguinte redação: “Créditos Inadimplentes Relevantes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) (a) qualquer pagamento permanecer inadimplente por período superior a 90 (noventa) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (b) para os Direitos Creditório…","EMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 22 DE DEZEMBRO DE 2022 DATA, HORA E LOCAL: Realizada aos 22 dias do mês de dezembro de 2022, às 18h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CE…",393133_assembleia_assembleia_393133_2022-12-22.pdf,393133
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,"nos termos do Contrato de Gestão. “Relatório de Acompanhamento” Relatório mensal a ser elaborado e disponibilizado pelo Gestor aos Cotistas e ao Administrador até o 16º (décimo sexto) dia (inclusive) do mês calendário (ou o Dia Útil subsequente, caso a data máxima para disponibilização não seja um Dia Útil). ""Remuneração do Administrador"" A remuneração devida ao Administrador, conforme prevista no Capítulo Dezoito d…","ÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS ................................................................................................................................. 49 CAPÍTULO ONZE – DA ASSEMBLEIA GERAL DE COTISTAS ............................................................................ 57 CAPÍTULO DOZE – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS .............................. 67 CAPÍTULO TREZE – D…","ii) o Devedor CCB Comerciante ou Cedente PPV seja classificado pelo Mercado Pago como categoria “A” ou “B”. “Créditos Inadimplentes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) qualquer pagamento, permanecer inadimplente por período superior a 30 12 (trinta) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (ii) para os Direitos Creditórios P…",..... 38 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS ........................................................................ 41 CAPÍTULO SETE – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO ................... 42 CAPÍTULO OITO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS ............................. 47 CAPÍTULO NOVE – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS…,393134_regulamento_regulamento_393134_2022-12-22.pdf,393134
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,Cotas Seniores da Primeira,250.0,"R$250,00",R$,"erador igual ao número de dias a partir da data do Evento de Pagamento Qualificado até a Data Limite de Investimento em Direitos Creditórios e um denominador igual a 360 (trezentos e sessenta), conforme memória de cálculo apresentada na forma Anexo A a este Suplemento. 10 728393214.1 Rendimento Utilização Mínima: Remuneração semestral a ser incorporada no valor da Cota Sênior com base na diferença entre (i) a soma d…","forma da presente ata de Assembleia Geral Extraordinária de Cotistas (“Ata”), sobre: (i) a alteração dos itens (iv) e (vi) da Cláusula 7.4 do Regulamento; (ii) a alteração do item (h) e inclusão de novo item (t) relacionado aos Limites de Concentração descritos Anexo VIII do Regulamento; (iii) a alteração da Forma de Amortização prevista no Suplemento de Cotas Seniores da Primeira Emissão e no Suplemento de Cotas Se…","nte os 6 (seis) meses anteriores; e (b) quaisquer rendimentos, calculados conforme o Rendimento Não Utilização, pagos durante os 6 (seis) meses anteriores, conforme memória de cálculo apresentada na forma do Anexo A a este Suplemento. Observado que: nenhum Rendimento Utilização Mínima será devido na primeira data de vencimento do Rendimento Utilização Mínima, observado que a primeira data de vencimento será contada…","RAORDINÁRIA DE COTISTAS REALIZADA EM 12 DE SETEMBRO DE 2023 DATA, HORA E LOCAL: Realizada no 12º (décimo segundo) dia do mês de setembro de 2023, às 10h, na sede do BANCO GENIAL S.A. instituição administradora do MERCADO CRÉDITO I BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS (“Fundo”), na Cidade do Rio de Janeiro Estado do Rio de Janeiro, na Praia de Botafogo, nº 228, sala 907, Botafogo, CEP…",521510_assembleia_assembleia_521510_2023-09-12.pdf,521510
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,COTAS SENIORES 110,,,,"nos termos do Contrato de Gestão. “Relatório de Acompanhamento” Relatório mensal a ser elaborado e disponibilizado pelo Gestor aos Cotistas e ao Administrador até o 16º (décimo sexto) dia (inclusive) do mês calendário (ou o Dia Útil subsequente, caso a data máxima para disponibilização não seja um Dia Útil). ""Remuneração do Administrador"" A remuneração devida ao Administrador, conforme prevista no Capítulo Dezoito d…","ITÓRIOS 48 CAPÍTULO NOVE – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DO FUNDO 50 CAPÍTULO DEZ - DAS CARACTERÍSTICAS, DIREITOS, CONDIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS 50 CAPÍTULO ONZE – DA ASSEMBLEIA GERAL DE COTISTAS 58 CAPÍTULO DOZE – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS 68 CAPÍTULO TREZE – DOS EVENTOS DE AVALIAÇÃO E LIQUIDAÇ…","erior a 30 (trinta) dias, calculado conforme metodologia descrita no Anexo VI deste Regulamento. “Créditos Inadimple ntes Relevantes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) (a) qualquer pagamento permanecer inadimplente por período superior a 90 (noventa) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (b) para os Direitos Creditórios…",O DO PATRIMÔNIO DO FUNDO 38 CAPÍTULO TRÊS - DO PÚBLICO ALVO DO FUNDO 39 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO 39 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO 39 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS 42 CAPÍTULO SETE – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO 43 CAPÍTULO OITO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS 48 CAPÍTULO NOVE – DO…,521557_regulamento_regulamento_521557_2023-09-12.pdf,521557
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,,"os vencimentos; (b) juros legais, IOF, juros de mora, juros remuneratórios, multa legal, despesas para manutenção do crédito, honorários advocatícios e todas as demais despesas administrativas, tributárias e/ou financeiras nos termos desta CÉDULA; (c) para utilizar o saldo de qualquer espécie de conta para liquidação ou amortização da dívida resultante desta Cédula, bem como das tarifas, despesas, juros e encargos f…",/CNPJ: Endereço: Cidade / UF: E-mail: Telefone: Quadro II – Credora [Qualificação da Instituição Financeira - nome/razão social; CNPJ; endereço completo] Quadro III – Características da Operação Valor de Principal: R$[•] Valor Financiado: R$[•] (•) Data de Emissão: [•] Prazo: [•] meses Data de Vencimento: [•] Taxa de Juros (a.m): % [•] (•) Local de pagamento: [•] Taxa de Juros (a.a): % [•] (•) Custo Efetivo Total (C…,"ANEXO II Modelos de CCB Modelos de CCB Merchant CÉDULA DE CRÉDITO BANCÁRIO n° [•] Emitida eletronicamente nos termos do art. 889, §3º, do Código Civil. Quadro I – Emitente Nome/Razão Social: CPF/CNPJ: Endereço: Cidade / UF: E-mail: Telefone: Quadro II – Credora [Qualificação da Instituição Financeira - nome/razão social; CNPJ; endereço completo] Quadro III – Características da Operação Valor de Principal: R$[•] Valo…",591337_assembleia_assembleia_591337_2024-01-23.pdf,591337
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,COTAS SENIORES 110,,,,"Pago nos termos do Contrato de Gestão. “Relatório de Acompanhamento” Relatório mensal a ser elaborado e disponibilizado pelo Gestor aos Cotistas e ao Administrador até o 16º (décimo sexto) dia (inclusive) do mês calendário (ou o Dia Útil subsequente, caso a data máxima para disponibilização não seja um Dia Útil). ""Remuneração do Administrador"" A remuneração devida ao Administrador, conforme prevista no Capítulo Dezo…","ITÓRIOS 48 CAPÍTULO NOVE – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS INTEGRANTES DA CARTEIRA DO FUNDO 50 CAPÍTULO DEZ - DAS CARACTERÍSTICAS, DIREITOS, CONDIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS 50 CAPÍTULO ONZE – DA ASSEMBLEIA GERAL DE COTISTAS 58 CAPÍTULO DOZE – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS 68 CAPÍTULO TREZE – DOS EVENTOS DE AVALIAÇÃO E LIQUIDAÇ…","B”; e (ii) o Devedor CCB Come rciante ou Cedente PPV seja classificado pelo Mercado Pago como categoria “A” ou “B”. “Créditos Inadimplentes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) qualquer pagamento, permanecer inadimplente por período superior a 30 (trinta) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (ii) para os Direitos Creditór…",DO PATRIMÔNIO DO FUNDO 38 CAPÍTULO TRÊS - DO PÚBLICO ALVO DO FUNDO 39 CAPÍTULO QUATRO – DO OBJETIVO DO INVESTIMENTO 39 CAPÍTULO CINCO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO 39 CAPÍTULO SEIS – DOS DOCUMENTOS COMPROBATÓRIOS 42 CAPÍTULO SETE – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕ ES DE CESSÃO 43 CAPÍTULO OITO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS 48 CAPÍTULO NOVE – DOS…,678673_regulamento_regulamento_678673_2024-06-10.pdf,678673
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,cotas seniores na Cota Sênior,,,,,"teração da definição de “Alteração de Controle” prevista no Regulamento do Fundo para ajustar a previsão de controle da MeLi sobre o Mercado Pago, para incluir previsão de alteração de controle com relação ao Mercado Pago e para excluir a hipótese do item (iii) da definição; 729552286.1 (vi) alteração da definição de “Amortização Acelerada” para adaptação da redação às previsões do Regulamento do Fundo; (vii) a alte…","da definição de “ Data de Resgate ” prevista no Regulamento do Fundo, para incluir a referência à data de ocorrência de um Evento de Resilição Qualificada; (xvii) a alteração da definição de “ Data Limite de Investimento em Direitos Creditórios ” para “Data Limite para Aquisição de Direitos Creditórios” e a extensão do prazo ali definido de 13 de julho de 2024 para 30 de abril de 2026; (xviii) a alteração da definiç…","PV; (x) a alteração da definição de “ Chamada de Capital ” para ajustar a definição de tal evento previsto no Regulamento do Fundo; (xi) a inclusão da definição de “ Consolidação” para prever a consolidação de eventuais novas cotas seniores na Cota Sênior, conforme definido no Regulamento do Fundo; (xii) a alteração da definição de “ Controle” prevista no Regulamento do Fundo para incluir nova definição que prevê o…",699514_assembleia_assembleia_699514_2024-07-12.pdf,699514
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,"ago, nos termos do Contrato de Gestão. “Relatório de Acompanhamento” Relatório mensal a ser elaborado e disponibilizado pelo Gestor aos Cotistas e ao Administrador até o 16º (décimo sexto) dia (inclusive) do mês calendário (ou o Dia Útil subsequente, caso a data máxima para disponibilização não seja um Dia Útil). ""Remuneração do Administrador"" A remuneração devida ao Administrador, conforme prevista no Capítulo Déci…","ÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS ............................................................................................................................. 52 CAPÍTULO DÉCIMO PRIMEIRO – DA ASSEMBLEIA GERAL DE COTISTAS ................................................ 58 CAPÍTULO DÉCIMO SEGUNDO – DA AMORTIZAÇÃO E DO RESGATE ORDINÁRIO DAS COTAS ....... 68 CAPÍTULO DÉCIMO TERCEIRO – DOS EVENTOS…","e (ii) o Devedor CCB Comerciante ou Cedente PPV seja classificado pelo Mercado Pago como categoria “A” ou “B”. “Créditos Inadimplentes” Os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais (i) qualquer pagamento, permanecer inadimplente por período superior a 30 14 (trinta) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB; e (ii) para os Direitos Creditório…",RA DO FUNDO 42 CAPÍTULO SEXTO – DOS DOCUMENTOS COMPROBATÓRIOS ................................................................. 44 CAPÍTULO SÉTIMO – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO ................. 45 CAPÍTULO OITAVO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS .......................... 50 CAPÍTULO NONO – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CREDITÓRIOS E DOS ATIVOS FINANCEIROS…,699515_regulamento_regulamento_699515_2024-07-12.pdf,699515
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,,,,,"s” (Discrepancy Report) Significa o relatório a ser apresentado pelo Gestor, caso o Gestor identifique quaisquer discrepâncias entre os cálculos realizados por ele com base nas informações sobre os Direitos Creditórios Adquiridos disponibilizadas pelo Mercado Pago, e os cálculos disponibilizados pelo Mercado Pago. ""Remuneração do Administrador"" (Administrator’s Fee) Significa a remuneração devida ao Administrador, c…","O ......................................... 51 CAPÍTULO DÉCIMO - DAS CARACTERÍSTICAS, DIREITOS, CONDIÇÕES DE EMISSÃO, SUBSCRIÇÃO E INTEGRALIZAÇÃO DAS COTAS ....................................................................... 51 CAPÍTULO DÉCIMO PRIMEIRO– DA ASSEMBLEIA GERAL DE COTISTAS 57 CAPÍTULO DÉCIMO SEGUNDO– DA AMORTIZAÇÃO DAS COTAS 68 CAPÍTULO DÉCIMO TERCEIRO– DOS EVENTOS DE AVALIAÇÃO E LIQUIDAÇÃO DO FUNDO 6…","Devedor CCB Comerciante seja classificado pelo Mercado Pago como categoria “A” ou “B”. “Créditos Inadimplentes” (Delinquent Credits) Significam os Direitos Creditórios Para Fins de Enquadramento relativamente aos quais qualquer pagamento permanecer inadimplente por período superior a 30 (trinta) dias após a data de vencimento inicialmente prevista, para os Direitos Creditórios CCB. “Créditos Inadimplentes Relevantes…",.......... 42 CAPÍTULO QUINTO – DA POLÍTICA DE INVESTIMENTO E DA COMPOSIÇÃO DA CARTEIRA DO FUNDO 42 CAPÍTULO SEXTO – DOS DOCUMENTOS COMPROBATÓRIOS ............................................. 44 CAPÍTULO SÉTIMO – DOS CRITÉRIOS DE ELEGIBILIDADE E DAS CONDIÇÕES DE CESSÃO . 45 CAPÍTULO OITAVO – DAS OPERAÇÕES DE AQUISIÇÃO DE DIREITOS CREDITÓRIOS .......... 50 CAPÍTULO NONO – DOS CRITÉRIOS DE AVALIAÇÃO DOS DIREITOS CRED…,785567_regulamento_regulamento_785567_2024-11-14.pdf,785567
Mercado Crédito,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Mercado Crédito I Brasil FIDC,37.511.828/0001-14,,evento de cota,Cotas Subordinadas Mezanino do,250.0,"R$250,00",R$,"zanine Quotas of the Fund in a single subclass, pursuant to the complement attached to this Minutes as Annex IV, intended for Professional Investors; b. a inclusão da definição de “Benchmark Mezanino”, “Concorrente”, “Cotas Subordinadas Mezanino”, “Cotas Subordinadas Mezanino em Circulação”, “Justa Causa”, “Meta de Rentabilidade Mezanino”, “Transferências Permitidas”, “Valor Máximo de Investimento Mezanino” e “Valor…","“Mezzanine Benchmark”, “Competitors, Subordinated Mezzanine Quotas”, “Outstanding Subordinated Mezzanine Quotas” “Just Cause”, “Mezzanine Profitability Target”, “Permitted Transfers”, “Maximum Mezzanine Value” and “Paid-in Amount”; c. a alteração da definição de “Direito de Dissidência” para permitir o direito da Amortização Final das Cotas Subordinadas Mezanino pelos Cotistas Subordinados Mezanino, em caso de decis…","ion of “Extraordinary Amortization of Senior Quota for Purposes of Maximum Seniority,” which provides for the extraordinary amortization of the Senior Quota in order to reestablish compliance with the Maximum Seniority requirements; i. a alteração do item (ii) da Cláusula 7.4 do Regulamento para estender o prazo de vencimento de quaisquer Direitos Creditórios CCB Comerciante de 24 (vinte e quatro) meses para 36 (tri…","gnificado que lhes é respectivamente atribuído no regulamento atualizado do Fundo anexo a esta Ata como Anexo II (“Regulamento Atualizado”). 5. DEFINITIONS: All capitalized terms and expressions, in either singular or plural form, used in these Minutes and not otherwise defined herein shall have the meanings ascribed to them in the updated bylaws of the Fund attached hereto as Annex II (“Updated Bylaws”). - 2 - 6. O…",939684_assembleia_assembleia_939684_2025-06-13.pdf,939684
