rank_pl_fundo,cnpj_fundo_raw,fundo,pl_fundo_reais,pl_fundo_pct_industria_origem,pl_acumulado_pct_origem,cedentes_declarados_fundo,administrador,cnpj_fundo,pl_negativo_flag,cedente_declarado_flag,pl_com_cedente_reais,pl_sem_cedente_reais,pl_total_acumulado_reais,pl_total_acumulado_pct,fundos_com_cedente_acumulado,fundos_sem_cedente_acumulado,pl_com_cedente_acumulado_reais,pl_sem_cedente_acumulado_reais,pl_com_cedente_acumulado_pct_industria,pl_sem_cedente_acumulado_pct_industria,pl_com_cedente_pct_dentro_corte,dentro_corte_recomendado_flag,corte_recomendado_flag,marco_cobertura
3590,64.895.700/0001-74,SYNTHEKE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6864894.75,6.87021064569e-06,0.998427691139,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,64895700000174,False,False,0,6864894.75,997655147510.99,0.998427691139,1574,2016,385890907529.93,611764239981.06,0.386189725776,0.612237965363,0.386797891529,False,False,
3591,62.838.279/0001-34,TRENTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,6848609.65,6.85391293517e-06,0.998434545052,0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,62838279000134,False,False,0,6848609.65,997661996120.64,0.998434545052,1574,2017,385890907529.93,611771088590.71,0.386189725776,0.612244819276,0.386795236293,False,False,
3592,62.164.403/0001-23,BLUEFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6831366.56,6.83665649282e-06,0.998441381708,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62164403000123,False,False,0,6831366.56,997668827487.20,0.998441381708,1574,2018,385890907529.93,611777919957.27,0.386189725776,0.612251655932,0.386792587779,False,False,
3593,30.178.001/0001-91,MARFIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6825995.54,6.83128131372e-06,0.99844821299,4,INTRA INVESTIMENTOS DTVM LTDA,30178001000191,False,True,6825995.54,0,997675653482.74,0.99844821299,1575,2018,385897733525.47,611777919957.27,0.386196557058,0.612251655932,0.386796783282,False,False,
3594,66.869.706/0001-00,CAJU CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,6817591.34,6.82287060585e-06,0.99845503586,0,OLIVEIRA TRUST DTVM S.A.,66869706000100,False,False,0,6817591.34,997682471074.08,0.99845503586,1575,2019,385897733525.47,611784737548.61,0.386196557058,0.612258478803,0.386794140134,False,False,
3595,61.263.184/0001-77,VB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,6811058.49,6.81633269707e-06,0.998461852193,1,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,61263184000177,False,True,6811058.49,0,997689282132.57,0.998461852193,1576,2019,385904544583.96,611784737548.61,0.38620337339,0.612258478803,0.386798326388,False,False,
3596,29.152.752/0001-50,CHEVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6809130.08,6.81440279379e-06,0.998468666596,0,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,29152752000150,False,False,0,6809130.08,997696091262.65,0.998468666596,1576,2020,385904544583.96,611791546678.69,0.38620337339,0.612265293205,0.386795686546,False,False,
3597,61.817.344/0001-82,HELFEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6784783.24,6.79003710059e-06,0.998475456633,3,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,61817344000182,False,True,6784783.24,0,997702876045.89,0.998475456633,1577,2020,385911329367.20,611791546678.69,0.386210163427,0.612265293205,0.386799856583,False,False,
3598,25.695.170/0001-69,INVESTCAMP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6775675.58,6.78092238798e-06,0.998482237555,1,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,25695170000169,False,True,6775675.58,0,997709651721.47,0.998482237555,1578,2020,385918105042.78,611791546678.69,0.38621694435,0.612265293205,0.386804020966,False,False,
3599,64.414.126/0001-95,ATLAS HUB II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,6766622.72,6.77186251782e-06,0.998489009418,1,BANCO DAYCOVAL S.A.,64414126000195,False,True,6766622.72,0,997716418344.19,0.998489009418,1579,2020,385924871665.50,611791546678.69,0.386223716212,0.612265293205,0.386808179729,False,False,
3600,64.884.451/0001-11,KATIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6760095.47,6.76533021338e-06,0.998495774748,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,64884451000111,False,False,0,6760095.47,997723178439.66,0.998495774748,1579,2021,385924871665.50,611798306774.16,0.386223716212,0.612272058536,0.386805558902,False,False,
3601,27.216.590/0001-40,STEP-UP IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6730797.39,6.73600944614e-06,0.998502510757,0,BANCO J. SAFRA S.A.,27216590000140,False,False,0,6730797.39,997729909237.05,0.998502510757,1579,2022,385924871665.50,611805037571.55,0.386223716212,0.612278794545,0.386802949468,False,False,
3602,54.902.792/0001-19,GP AUDAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6722914.80,6.72812075218e-06,0.998509238878,1,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,54902792000119,False,True,6722914.80,0,997736632151.85,0.998509238878,1580,2022,385931594580.30,611805037571.55,0.386230444333,0.612278794545,0.386807081292,False,False,
3603,65.344.088/0001-04,GUARDIAN NACIONAL CONSIGNADO FIDC RESPONSABILIDADE LIMITADA,6707674.18,6.71286833046e-06,0.998515951746,1,BANCO DAYCOVAL S.A.,65344088000104,False,True,6707674.18,0,997743339826.03,0.998515951746,1581,2022,385938302254.48,611805037571.55,0.386237157201,0.612278794545,0.386811203693,False,False,
3604,50.362.898/0001-16,INOVA3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,6663179.56,6.66833925564e-06,0.998522620086,3,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,50362898000116,False,True,6663179.56,0,997750003005.59,0.998522620086,1582,2022,385944965434.04,611805037571.55,0.386243825541,0.612278794545,0.386815298693,False,False,
3605,60.716.732/0001-04,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LE CAPITAL,6642821.81,6.64796574142e-06,0.998529268051,1,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,60716732000104,False,True,6642821.81,0,997756645827.40,0.998529268051,1583,2022,385951608255.85,611805037571.55,0.386250473506,0.612278794545,0.386819381129,False,False,
3606,62.057.076/0001-00,HARBOUR CONCEPCIÓN FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6642786.86,6.64793076436e-06,0.998535915982,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,62057076000100,False,False,0,6642786.86,997763288614.26,0.998535915982,1583,2023,385951608255.85,611811680358.41,0.386250473506,0.612285442476,0.38681680581,False,False,
3607,31.030.854/0001-44,GRIF CRÉDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,6633469.03,6.63860571901e-06,0.998542554588,4,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,31030854000144,False,True,6633469.03,0,997769922083.29,0.998542554588,1584,2023,385958241724.88,611811680358.41,0.386257112112,0.612285442476,0.386820882433,False,False,
3608,30.177.946/0001-99,CPV PS DUPLICATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6610735.70,6.61585478524e-06,0.998549170443,4,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,30177946000199,False,True,6610735.70,0,997776532818.99,0.998549170443,1585,2023,385964852460.58,611811680358.41,0.386263727967,0.612285442476,0.386824945031,False,False,
3609,60.686.437/0001-52,EXPOENTE MERCANTIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6593115.16,6.59822060061e-06,0.998555768663,6,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,60686437000152,False,True,6593115.16,0,997783125934.15,0.998555768663,1586,2023,385971445575.74,611811680358.41,0.386270326188,0.612285442476,0.386828996747,False,False,
3610,59.931.773/0001-34,IBCB CREDIÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,6567396.83,6.57248235538e-06,0.998562341146,1,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,59931773000134,False,True,6567396.83,0,997789693330.98,0.998562341146,1587,2023,385978012972.57,611811680358.41,0.38627689867,0.612285442476,0.386833032604,False,False,
3611,64.167.223/0001-20,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRAVE SHIELD RESPONSABILIDADE LIMITADA,6522668.85,6.52771973985e-06,0.998568868865,2,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,64167223000120,False,True,6522668.85,0,997796215999.83,0.998568868865,1588,2023,385984535641.42,611811680358.41,0.38628342639,0.612285442476,0.386837040923,False,False,
3612,44.302.089/0001-16,BLACK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6508511.68,6.51355160711e-06,0.998575382417,1,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,44302089000116,False,True,6508511.68,0,997802724511.51,0.998575382417,1589,2023,385991044153.10,611811680358.41,0.386289939941,0.612285442476,0.386841040489,False,False,
3613,13.963.456/0001-07,VHE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,6501572.12,6.5066066734e-06,0.998581889024,1,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,13963456000107,False,True,6501572.12,0,997809226083.63,0.998581889024,1590,2023,385997545725.22,611811680358.41,0.386296446548,0.612285442476,0.386845035739,False,False,
3614,26.560.778/0001-49,MASSAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6491660.08,6.49668695792e-06,0.998588385711,6,SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,26560778000149,False,True,6491660.08,0,997815717743.71,0.998588385711,1591,2023,386004037385.30,611811680358.41,0.386302943235,0.612285442476,0.386849024846,False,False,
3615,65.515.576/0001-37,MASTER CP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,6479538.75,6.48455624165e-06,0.998594870267,0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,65515576000137,False,False,0,6479538.75,997822197282.46,0.998594870267,1591,2024,386004037385.30,611818159897.16,0.386302943235,0.612291927032,0.386846512772,False,False,
3616,50.041.351/0001-19,FIDC RECUPERADOS QUESTÕES GLOBAIS RESPONSABILIDADE LIMITADA,6473024.97,6.47803741764e-06,0.998601348304,1,BANCO DAYCOVAL S.A.,50041351000119,False,True,6473024.97,0,997828670307.43,0.998601348304,1592,2024,386010510410.27,611818159897.16,0.386309421272,0.612291927032,0.386850490367,False,False,
3617,29.226.634/0001-49,ARATU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,6448585.28,6.45357880254e-06,0.998607801883,2,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,29226634000149,False,True,6448585.28,0,997835118892.71,0.998607801883,1593,2024,386016958995.55,611818159897.16,0.386315874851,0.612291927032,0.386854452892,False,False,
3618,51.226.491/0001-24,WL3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6422747.04,6.42772055446e-06,0.998614229604,0,PLANNER CORRETORA DE VALORES S.A.,51226491000124,False,False,0,6422747.04,997841541639.75,0.998614229604,1593,2025,386016958995.55,611824582644.20,0.386315874851,0.612298354753,0.386851962849,False,False,
3619,63.866.828/0001-47,SPORTSWISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESPONSABILIDADE LIMITAD,6414715.85,6.41968314543e-06,0.998620649287,0,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,63866828000147,False,False,0,6414715.85,997847956355.60,0.998620649287,1593,2026,386016958995.55,611830997360.05,0.386315874851,0.612304774436,0.386849475952,False,False,
3620,65.889.435/0001-84,AV SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA,6405430.42,6.41039052517e-06,0.998627059677,4,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,65889435000184,False,True,6405430.42,0,997854361786.02,0.998627059677,1594,2026,386023364425.97,611830997360.05,0.386322285242,0.612304774436,0.38685341189,False,False,
3621,61.517.582/0001-72,FIDC AB NEXT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6399203.04,6.40415832294e-06,0.998633463836,2,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,61517582000172,False,True,6399203.04,0,997860760989.06,0.998633463836,1595,2026,386029763629.01,611830997360.05,0.3863286894,0.612304774436,0.386857343951,False,False,
3622,42.860.984/0001-20,CONDOBLUE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6307897.74,6.31278231982e-06,0.998639776618,1,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,42860984000120,False,True,6307897.74,0,997867068886.80,0.998639776618,1596,2026,386036071526.75,611830997360.05,0.386335002182,0.612304774436,0.386861219859,False,False,
3623,59.400.011/0001-01,VSG LEGAL I FIDC DE RESP LIMITADA,6292871.90,6.29774484442e-06,0.998646074363,2,BANCO DAYCOVAL S.A.,59400011000101,False,True,6292871.90,0,997873361758.70,0.998646074363,1597,2026,386042364398.65,611830997360.05,0.386341299927,0.612304774436,0.386865086486,False,False,
3624,59.556.339/0001-11,BNVT CRÉDITO CORPORATIVO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6276981.31,6.2818419494e-06,0.998652356205,0,PLANNER CORRETORA DE VALORES S.A.,59556339000111,False,False,0,6276981.31,997879638740.01,0.998652356205,1597,2027,386042364398.65,611837274341.36,0.386341299927,0.612311056278,0.386862652981,False,False,
3625,64.598.309/0001-08,CARUMBÉ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEEDER RESPONSABILIDADE LIMITADA,6274345.60,6.27920419841e-06,0.998658635409,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,64598309000108,False,False,0,6274345.60,997885913085.61,0.998658635409,1597,2028,386042364398.65,611843548686.96,0.386341299927,0.612317335482,0.386860220529,False,False,
3626,48.069.210/0001-62,G3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6272838.50,6.27769593137e-06,0.998664913105,1,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,48069210000162,False,True,6272838.50,0,997892185924.11,0.998664913105,1598,2028,386048637237.15,611843548686.96,0.386347577623,0.612317335482,0.386864074779,False,False,
3627,64.642.939/0001-32,VQV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDAD,6254022.50,6.25886536103e-06,0.99867117197,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,64642939000132,False,False,0,6254022.50,997898439946.61,0.99867117197,1598,2029,386048637237.15,611849802709.46,0.386347577623,0.612323594347,0.386861650227,False,False,
3628,65.324.403/0001-31,BLACK RIVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6232361.86,6.23718794791e-06,0.998677409158,2,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,65324403000131,False,True,6232361.86,0,997904672308.47,0.998677409158,1599,2029,386054869599.01,611849802709.46,0.386353814811,0.612323594347,0.386865479551,False,False,
3629,47.425.860/0001-30,ATICCA DIGITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6196105.42,6.20090343239e-06,0.998683610062,3,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47425860000130,False,True,6196105.42,0,997910868413.89,0.998683610062,1600,2029,386061065704.43,611849802709.46,0.386360015714,0.612323594347,0.386869286551,False,False,
3630,48.314.952/0001-06,LION FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDA LIMITADA,6194067.22,6.19886365409e-06,0.998689808925,0,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,48314952000106,False,False,0,6194067.22,997917062481.11,0.998689808925,1600,2030,386061065704.43,611855996776.68,0.386360015714,0.612329793211,0.386866885255,False,False,
3631,61.145.490/0001-09,EOS FINANCIAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,6192805.38,6.19760083697e-06,0.998696006526,1,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,61145490000109,False,True,6192805.38,0,997923255286.49,0.998696006526,1601,2030,386067258509.81,611855996776.68,0.386366213315,0.612329793211,0.38687069017,False,False,
3632,65.463.011/0001-53,AV1 CONSIG FUNDO DE DIREITO CREDITORIO DE RESPONSABILIDADE LIMITADA,6179101.06,6.18388590491e-06,0.998702190412,1,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,65463011000153,False,True,6179101.06,0,997929434387.55,0.998702190412,1602,2030,386073437610.87,611855996776.68,0.386372397201,0.612329793211,0.386874486619,False,False,
3633,62.124.571/0001-95,ARC TATICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6174424.38,6.17920560347e-06,0.998708369618,0,OLIVEIRA TRUST DTVM S.A.,62124571000195,False,False,0,6174424.38,997935608811.93,0.998708369618,1602,2031,386073437610.87,611862171201.06,0.386372397201,0.612335972417,0.38687209295,False,False,
3634,29.242.916/0001-30,JUNTOS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6168787.26,6.17356411832e-06,0.998714543182,2,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,29242916000130,False,True,6168787.26,0,997941777599.19,0.998714543182,1603,2031,386079606398.13,611862171201.06,0.386378570765,0.612335972417,0.386875883007,False,False,
3635,57.519.386/0001-60,MAX 365 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6162574.49,6.1673465374e-06,0.998720710528,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,57519386000160,False,False,0,6162574.49,997947940173.68,0.998720710528,1603,2032,386079606398.13,611868333775.55,0.386378570765,0.612342139763,0.386873493953,False,False,
3636,65.483.268/0001-77,MIRABAUD CRÉDITO ESTRUTURADO CIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,6151901.72,6.15666550284e-06,0.998726867194,0,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,65483268000177,False,False,0,6151901.72,997954092075.40,0.998726867194,1603,2033,386079606398.13,611874485677.27,0.386378570765,0.612348296429,0.386871109066,False,False,
3637,51.388.032/0001-47,ACTUAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,6136929.29,6.1416814788e-06,0.998733008875,3,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,51388032000147,False,True,6136929.29,0,997960229004.69,0.998733008875,1604,2033,386085743327.42,611874485677.27,0.386384712447,0.612348296429,0.386874879485,False,False,
3638,54.979.338/0001-66,MEDITERRANEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6124389.07,6.12913154816e-06,0.998739138007,0,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,54979338000166,False,False,0,6124389.07,997966353393.76,0.998739138007,1604,2034,386085743327.42,611880610066.34,0.386384712447,0.61235442556,0.386872505285,False,False,
3639,36.114.991/0001-80,D7 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6107213.76,6.1119429383e-06,0.99874524995,0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,36114991000180,False,False,0,6107213.76,997972460607.52,0.99874524995,1604,2035,386085743327.42,611886717280.10,0.386384712447,0.612360537503,0.386870137772,False,False,
3640,56.052.655/0001-68,HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6101516.97,6.10624173694e-06,0.998751356192,0,CBSF DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,56052655000168,False,False,0,6101516.97,997978562124.49,0.998751356192,1604,2036,386085743327.42,611892818797.07,0.386384712447,0.612366643745,0.386867772496,False,False,
3641,47.279.999/0001-13,LIFE CAPITAL PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6081602.38,6.08631172589e-06,0.998757442503,0,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,47279999000113,False,False,0,6081602.38,997984643726.87,0.998757442503,1604,2037,386085743327.42,611898900399.45,0.386384712447,0.612372730057,0.386865414968,False,False,
3642,62.860.514/0001-74,ALLEGHE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,6072891.44,6.07759404049e-06,0.998763520097,2,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,62860514000174,False,True,6072891.44,0,997990716618.31,0.998763520097,1605,2037,386091816218.86,611898900399.45,0.386390790041,0.612372730057,0.386869145965,False,False,
3643,59.548.957/0001-10,MAVERICK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6069768.85,6.07446903248e-06,0.998769594566,0,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,59548957000110,False,False,0,6069768.85,997996786387.16,0.998769594566,1605,2038,386091816218.86,611904970168.30,0.386390790041,0.612378804526,0.386866793045,False,False,
3644,35.844.801/0001-18,NF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6038065.82,6.04274145294e-06,0.998775637308,0,TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,35844801000118,False,False,0,6038065.82,998002824452.98,0.998775637308,1605,2039,386091816218.86,611911008234.12,0.386390790041,0.612384847267,0.386864452443,False,False,
3645,58.488.445/0001-42,SETE CORE INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,6037667.49,6.04234281449e-06,0.998781679651,0,BANCO DAYCOVAL S.A.,58488445000142,False,False,0,6037667.49,998008862120.47,0.998781679651,1605,2040,386091816218.86,611917045901.61,0.386390790041,0.61239088961,0.386862112024,False,False,
3646,51.269.820/0001-14,ALGARVE MORPHEUS FUNDO DE INVESTIMENTO EM DE RESPONSABILIDADE LIMITADA,6013509.70,6.01816631768e-06,0.998787697817,1,BANCO DAYCOVAL S.A.,51269820000114,False,True,6013509.70,0,998014875630.17,0.998787697817,1606,2040,386097829728.56,611917045901.61,0.386396808207,0.61239088961,0.386865806469,False,False,
3647,55.825.226/0001-13,FRAM CAPITAL VIGGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,5995940.39,6.00058340272e-06,0.9987936984,0,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,55825226000113,False,False,0,5995940.39,998020871570.56,0.9987936984,1606,2041,386097829728.56,611923041842.00,0.386396808207,0.612396890193,0.386863482245,False,False,
3648,62.667.208/0001-16,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ATIVOS SELECIONADOS 2 - RESPONSABILIDADE LIMITADA,5991509.86,5.9961494419e-06,0.99879969455,1,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,62667208000116,False,True,5991509.86,0,998026863080.42,0.99879969455,1607,2041,386103821238.42,611923041842.00,0.386402804357,0.612396890193,0.386867163121,False,False,
